Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
"Wincash Apolo Gold & Energy, Inc.",0001040721,,,10-K,2017-09-28,edgar/data/1040721/0001493152-17-011008.txt
NET 1 UEPS TECHNOLOGIES INC,0001041514,LSAK,,10-K,2017-08-24,edgar/data/1041514/0001062993-17-003937.txt
FEDEX CORP,0001048911,FDX,,10-K,2017-07-17,edgar/data/1048911/0000950123-17-006152.txt
MERCURY SYSTEMS INC,0001049521,MRCY,,10-K,2017-08-18,edgar/data/1049521/0001049521-17-000048.txt
WESTERN DIGITAL CORP,0000106040,WDC,,10-K,2017-08-29,edgar/data/106040/0000106040-17-000027.txt
PEREGRINE INDUSTRIES INC,0001061164,,,10-K,2017-08-02,edgar/data/1061164/0001295345-17-000229.txt
EGAIN Corp,0001066194,EGAN,,10-K,2017-09-26,edgar/data/1066194/0001558370-17-007169.txt
"CRACKER BARREL OLD COUNTRY STORE, INC",0001067294,CBRL,,10-K,2017-09-22,edgar/data/1067294/0001140361-17-036195.txt
PHIBRO ANIMAL HEALTH CORP,0001069899,PAHC,,10-K,2017-08-30,edgar/data/1069899/0001571049-17-007711.txt
GREENE COUNTY BANCORP INC,0001070524,GCBC,,10-K,2017-09-28,edgar/data/1070524/0001140361-17-036703.txt
ASIA PROPERTIES INC,0001070789,HYOR,,10-K,2017-09-29,edgar/data/1070789/0001493152-17-011092.txt
BOTTOMLINE TECHNOLOGIES INC /DE/,0001073349,,,10-K,2017-08-28,edgar/data/1073349/0001193125-17-269991.txt
"Occidental Development Group, Inc.",0001073362,,,10-K,2017-08-01,edgar/data/1073362/0001052918-17-000371.txt
VIEW SYSTEMS INC,0001075857,,,10-K,2017-08-03,edgar/data/1075857/0001377469-17-000005.txt
VIEW SYSTEMS INC,0001075857,,,10-K,2017-08-04,edgar/data/1075857/0001377469-17-000013.txt
EXTREME NETWORKS INC,0001078271,EXTR,,10-K,2017-09-13,edgar/data/1078271/0001564590-17-018633.txt
"Progreen US, Inc.",0001079297,,,10-K,2017-08-14,edgar/data/1079297/0001493152-17-009148.txt
PATRIOT GOLD CORP,0001080448,PGOL,,10-K,2017-09-06,edgar/data/1080448/0001683168-17-002310.txt
"Great Elm Capital Group, Inc.",0001082506,,,10-K,2017-09-19,edgar/data/1082506/0001564590-17-018750.txt
"NuSTATE ENERGY HOLDINGS, INC.",0001082733,VISM,,10-K,2017-09-28,edgar/data/1082733/0001493152-17-011047.txt
ENXNET INC,0001083706,,,10-K,2017-07-12,edgar/data/1083706/0000721748-17-000452.txt
"Flux Power Holdings, Inc.",0001083743,FLUX,,10-K,2017-09-22,edgar/data/1083743/0001437749-17-016221.txt
"Omni Global Technologies, Inc.",0001084370,,,10-K,2017-08-30,edgar/data/1084370/0001683168-17-002249.txt
"Omni Global Technologies, Inc.",0001084370,,,10-K,2017-08-30,edgar/data/1084370/0001683168-17-002254.txt
RESOURCES CONNECTION INC,0001084765,RGP,,10-K,2017-07-24,edgar/data/1084765/0001193125-17-233750.txt
1 800 FLOWERS COM INC,0001084869,FLWS,,10-K,2017-09-15,edgar/data/1084869/0001437749-17-015969.txt
WORTHINGTON INDUSTRIES INC,0000108516,WOR,,10-K,2017-07-24,edgar/data/108516/0001193125-17-234020.txt
WPCS INTERNATIONAL INC,0001086745,SBLX,,10-K,2017-07-21,edgar/data/1086745/0001144204-17-037690.txt
"GREYSTONE LOGISTICS, INC.",0001088413,GLGI,,10-K,2017-08-25,edgar/data/1088413/0001493152-17-009864.txt
COLLECTORS UNIVERSE INC,0001089143,,,10-K,2017-08-31,edgar/data/1089143/0001437749-17-015491.txt
"MEDICAL INNOVATION HOLDINGS, INC.",0001093248,,,10-K,2017-07-19,edgar/data/1093248/0001493152-17-007957.txt
"ARKADOS GROUP, INC.",0001095130,,,10-K,2017-09-14,edgar/data/1095130/0001615774-17-005067.txt
APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563,AIT,,10-K,2017-08-18,edgar/data/109563/0000109563-17-000128.txt
"Franchise Holdings International, Inc.",0001096275,WKSP,,10-K,2017-09-18,edgar/data/1096275/0001477932-17-004548.txt
PROTALEX INC,0001099215,,,10-K,2017-08-23,edgar/data/1099215/0001144204-17-044755.txt
Hongli Clean Energy Technologies Corp.,0001099290,,,10-K,2017-07-19,edgar/data/1099290/0001144204-17-037280.txt
ARRAY BIOPHARMA INC,0001100412,,,10-K,2017-08-11,edgar/data/1100412/0001628280-17-008555.txt
DASAN ZHONE SOLUTIONS INC,0001101680,,,10-K,2017-09-27,edgar/data/1101680/0001101680-17-000056.txt
"GROW SOLUTIONS HOLDINGS, INC.",0001104265,,,10-K,2017-07-24,edgar/data/1104265/0001213900-17-007873.txt
RPM INTERNATIONAL INC/DE/,0000110621,RPM,,10-K,2017-07-24,edgar/data/110621/0001564590-17-013863.txt
"OCLARO, INC.",0001110647,,,10-K,2017-08-18,edgar/data/1110647/0001628280-17-008773.txt
LANTRONIX INC,0001114925,LTRX,,10-K,2017-08-24,edgar/data/1114925/0001683168-17-002211.txt
COACH INC,0001116132,TPR,,10-K,2017-08-18,edgar/data/1116132/0001116132-17-000011.txt
"QUINSTREET, INC",0001117297,QNST,,10-K,2017-09-08,edgar/data/1117297/0001564590-17-018479.txt
"LZG INTERNATIONAL, INC.",0001126115,,,10-K,2017-08-11,edgar/data/1126115/0001607062-17-000262.txt
PREVENTION INSURANCE COM INC,0001134982,AAPI,,10-K,2017-08-14,edgar/data/1134982/0001213900-17-008611.txt
GLOBAL POWER EQUIPMENT GROUP INC.,0001136294,,,10-K,2017-09-12,edgar/data/1136294/0001558370-17-007033.txt
Seagate Technology plc,0001137789,STX,,10-K,2017-08-04,edgar/data/1137789/0001193125-17-248796.txt
PACIFIC GOLD CORP,0001137855,,,10-K,2017-07-11,edgar/data/1137855/0001515971-17-000100.txt
ACCURAY INC,0001138723,ARAY,,10-K,2017-08-25,edgar/data/1138723/0001047469-17-005403.txt
"EnSync, Inc.",0001140310,,,10-K,2017-09-27,edgar/data/1140310/0001144204-17-050035.txt
"TAURIGA SCIENCES, INC.",0001142790,,,10-K,2017-07-07,edgar/data/1142790/0001493152-17-007575.txt
"PharmaCyte Biotech, Inc.",0001157075,PMCB,,10-K,2017-07-27,edgar/data/1157075/0001683168-17-001881.txt
K12 INC,0001157408,LRN,,10-K,2017-08-09,edgar/data/1157408/0001558370-17-006309.txt
PLURISTEM THERAPEUTICS INC,0001158780,PLUR,,10-K,2017-09-07,edgar/data/1158780/0001178913-17-002643.txt
GB SCIENCES INC,0001165320,,,10-K,2017-07-12,edgar/data/1165320/0001445866-17-001005.txt
"RADIANT LOGISTICS, INC",0001171155,RLGT,,10-K,2017-09-12,edgar/data/1171155/0001564590-17-018600.txt
Petro River Oil Corp.,0001172298,,,10-K,2017-07-31,edgar/data/1172298/0001654954-17-006772.txt
CytoDyn Inc.,0001175680,CYDY,,10-K,2017-07-20,edgar/data/1175680/0001193125-17-231500.txt
Cardiovascular Systems Inc,0001180145,,,10-K,2017-08-24,edgar/data/1180145/0001180145-17-000040.txt
3Power Energy Group Inc.,0001221554,,,10-K,2017-07-14,edgar/data/1221554/0001144204-17-036876.txt
COUNTERPATH CORP,0001236997,,,10-K,2017-07-13,edgar/data/1236997/0001062993-17-003211.txt
"MEI Pharma, Inc.",0001262104,LITS,,10-K,2017-09-05,edgar/data/1262104/0001193125-17-276135.txt
CIMPRESS N.V.,0001262976,CMPR,,10-K,2017-08-11,edgar/data/1262976/0001262976-17-000025.txt
AMEDICA Corp,0001269026,SINT,,10-K,2017-09-20,edgar/data/1269026/0001493152-17-010752.txt
APPLIED GENETIC TECHNOLOGIES CORP,0001273636,,,10-K,2017-09-13,edgar/data/1273636/0001564590-17-018636.txt
ANGIODYNAMICS INC,0001275187,ANGO,,10-K,2017-08-04,edgar/data/1275187/0001275187-17-000026.txt
STONEMOR PARTNERS LP,0001286131,,,10-K,2017-09-18,edgar/data/1286131/0001193125-17-286514.txt
HPIL HOLDING,0001286345,,,10-K,2017-07-12,edgar/data/1286345/0001286345-17-000023.txt
PROSPECT CAPITAL CORP,0001287032,PSEC-PA,,10-K,2017-08-28,edgar/data/1287032/0001287032-17-000232.txt
ECOLOCAP SOLUTIONS INC.,0001290506,,,10-K,2017-08-25,edgar/data/1290506/0001002014-17-000163.txt
"Rand Logistics, Inc.",0001294250,,,10-K,2017-07-06,edgar/data/1294250/0001628280-17-006911.txt
Kentucky First Federal Bancorp,0001297341,KFFB,,10-K,2017-09-28,edgar/data/1297341/0001213900-17-010084.txt
"BofI Holding, Inc.",0001299709,AX,,10-K,2017-08-24,edgar/data/1299709/0001299709-17-000073.txt
NextSource Materials Inc.,0001302084,NSRCF,,10-K,2017-09-28,edgar/data/1302084/0001437749-17-016410.txt
HARTFORD RETIREMENT NETWORK CORP.,0001304730,,,10-K,2017-09-28,edgar/data/1304730/0001493152-17-011048.txt
"TWENTY-FIRST CENTURY FOX, INC.",0001308161,,,10-K,2017-08-14,edgar/data/1308161/0001564590-17-017693.txt
"China Health Industries Holdings, Inc.",0001309057,,,10-K,2017-09-27,edgar/data/1309057/0001062993-17-004265.txt
"CAMBER ENERGY, INC.",0001309082,CEIN,,10-K,2017-07-14,edgar/data/1309082/0001580695-17-000318.txt
pSivida Corp.,0001314102,EYPT,,10-K,2017-09-13,edgar/data/1314102/0001193125-17-283875.txt
"India Globalization Capital, Inc.",0001326205,IGC,,10-K,2017-07-14,edgar/data/1326205/0001185185-17-001544.txt
Palo Alto Networks Inc,0001327567,PANW,,10-K,2017-09-07,edgar/data/1327567/0001327567-17-000027.txt
General Finance CORP,0001342287,,,10-K,2017-09-08,edgar/data/1342287/0001193125-17-280151.txt
"KalVista Pharmaceuticals, Inc.",0001348911,KALV,,10-K,2017-07-27,edgar/data/1348911/0001564590-17-014286.txt
PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,0001350156,PAXH,,10-K,2017-08-30,edgar/data/1350156/0001262463-17-000215.txt
HK EBUS Corp,0001350421,,,10-K,2017-08-21,edgar/data/1350421/0001078782-17-001173.txt
NEWTOWN LANE MARKETING INC,0001353538,,,10-K,2017-07-14,edgar/data/1353538/0001615774-17-003629.txt
Innovation Pharmaceuticals Inc.,0001355250,,,10-K,2017-09-11,edgar/data/1355250/0001477932-17-004400.txt
Mexus Gold US,0001355677,,,10-K,2017-07-14,edgar/data/1355677/0001078782-17-000966.txt
BOWL AMERICA INC,0000013573,,,10-K,2017-09-28,edgar/data/13573/0001437749-17-016477.txt
"WHOLEHEALTH PRODUCTS, INC.",0001359699,,,10-K,2017-07-17,edgar/data/1359699/0001262463-17-000115.txt
"WHOLEHEALTH PRODUCTS, INC.",0001359699,,,10-K,2017-07-17,edgar/data/1359699/0001262463-17-000123.txt
Alamo Energy Corp.,0001360334,,,10-K,2017-07-24,edgar/data/1360334/0001683168-17-001843.txt
W&E Source Corp.,0001368275,,,10-K,2017-09-28,edgar/data/1368275/0001062993-17-004290.txt
ROYAL MINES & MINERALS CORP,0001371424,,,10-K,2017-07-27,edgar/data/1371424/0001062993-17-003413.txt
AMERICAN PARAMOUNT GOLD CORP.,0001373690,,,10-K,2017-07-06,edgar/data/1373690/0001165527-17-000153.txt
Golden Star Resource Corp.,0001375348,GLNS,,10-K,2017-09-28,edgar/data/1375348/0001493152-17-011043.txt
"Lithium Exploration Group, Inc.",0001375576,,,10-K,2017-09-28,edgar/data/1375576/0001062993-17-004300.txt
"AVIAT NETWORKS, INC.",0001377789,AVNW,,10-K,2017-09-06,edgar/data/1377789/0001377789-17-000044.txt
Toga Ltd,0001378125,,,10-K,2017-08-02,edgar/data/1378125/0001640334-17-001500.txt
"Ocean Power Technologies, Inc.",0001378140,OPTT,,10-K,2017-07-14,edgar/data/1378140/0001437749-17-012603.txt
"NANOVIRICIDES, INC.",0001379006,NNVC,,10-K,2017-09-28,edgar/data/1379006/0001144204-17-050412.txt
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",0001383312,BR,,10-K,2017-08-10,edgar/data/1383312/0001383312-17-000053.txt
SMARTHEAT INC.,0001384135,,,10-K,2017-08-29,edgar/data/1384135/0001185185-17-001880.txt
"AYTU BIOSCIENCE, INC",0001385818,AYTU,,10-K,2017-08-31,edgar/data/1385818/0001144204-17-046061.txt
"Research Solutions, Inc.",0001386301,RSSS,,10-K,2017-09-18,edgar/data/1386301/0001144204-17-048498.txt
ALPHA & OMEGA SEMICONDUCTOR Ltd,0001387467,AOSL,,10-K,2017-09-05,edgar/data/1387467/0001387467-17-000057.txt
ShoreTel Inc,0001388133,,,10-K,2017-09-08,edgar/data/1388133/0001567619-17-001905.txt
"PARALLAX HEALTH SCIENCES, INC.",0001388410,,,10-K,2017-07-27,edgar/data/1388410/0001388410-17-000024.txt
"China Advanced Construction Materials Group, Inc",0001392363,,,10-K,2017-09-28,edgar/data/1392363/0001062993-17-004297.txt
ClickStream Corp,0001393548,,,10-K,2017-08-31,edgar/data/1393548/0001214659-17-005393.txt
"National American University Holdings, Inc.",0001399855,,,10-K,2017-08-04,edgar/data/1399855/0001654954-17-006965.txt
Star Gold Corp.,0001401835,SRGZ,,10-K,2017-07-20,edgar/data/1401835/0001002014-17-000133.txt
DOMINION MINERALS CORP,0001402747,,,10-K,2017-07-28,edgar/data/1402747/0001144204-17-038791.txt
Samson Oil & Gas LTD,0001404079,,,10-K,2017-09-28,edgar/data/1404079/0001144204-17-050450.txt
I-Minerals Inc,0001405663,,,10-K,2017-07-28,edgar/data/1405663/0001472375-17-000079.txt
Fabrinet,0001408710,FN,,10-K,2017-08-23,edgar/data/1408710/0001193125-17-265630.txt
"Writ Media Group, Inc.",0001413547,,,10-K,2017-07-14,edgar/data/1413547/0001477932-17-003319.txt
Mantra Venture Group Ltd.,0001413891,HWNI,,10-K,2017-09-26,edgar/data/1413891/0001213900-17-009986.txt
"MoneyOnMobile, Inc.",0001414628,,,10-K,2017-07-06,edgar/data/1414628/0001628280-17-006916.txt
ValueSetters Inc.,0001414767,NCPLW,,10-K,2017-09-08,edgar/data/1414767/0000721748-17-000628.txt
"PURESPECTRUM, INC.",0001415306,,,10-K,2017-08-03,edgar/data/1415306/0001683168-17-001934.txt
"PURESPECTRUM, INC.",0001415306,,,10-K,2017-08-10,edgar/data/1415306/0001683168-17-002021.txt
"PURESPECTRUM, INC.",0001415306,,,10-K,2017-08-18,edgar/data/1415306/0001683168-17-002172.txt
BRIGGS & STRATTON CORP,0000014195,,,10-K,2017-08-29,edgar/data/14195/0000014195-17-000014.txt
"iBio, Inc.",0001420720,IBIO,,10-K,2017-09-15,edgar/data/1420720/0001144204-17-048249.txt
"Sino-Global Shipping America, Ltd.",0001422892,SGLY,,10-K,2017-09-27,edgar/data/1422892/0001213900-17-010050.txt
"CONSOLIDATED GEMS, INC.",0001423417,,,10-K,2017-09-26,edgar/data/1423417/0001157523-17-002591.txt
NEXUS BIOPHARMA INC,0001424151,,,10-K,2017-07-05,edgar/data/1424151/0001213900-17-007185.txt
"NEXT GROUP HOLDINGS, INC.",0001424657,CUENW,,10-K,2017-07-03,edgar/data/1424657/0001213900-17-007120.txt
Bollente Companies Inc.,0001429393,TKLS,,10-K,2017-07-26,edgar/data/1429393/0001393905-17-000214.txt
PLEDGE PETROLEUM CORP,0001434110,,,10-K,2017-08-07,edgar/data/1434110/0001144204-17-040653.txt
MUSIC OF YOUR LIFE INC,0001434601,TMGI,,10-K,2017-09-13,edgar/data/1434601/0001391609-17-000250.txt
CHINA MEDIA INC.,0001434674,,,10-K,2017-09-28,edgar/data/1434674/0001549727-17-000038.txt
"HPC Acquisitions, Inc.",0001435224,,,10-K,2017-07-21,edgar/data/1435224/0001575872-17-000090.txt
"Dolat Ventures, Inc.",0001436568,,,10-K,2017-08-08,edgar/data/1436568/0001477932-17-003746.txt
ETERNITY HEALTHCARE INC.,0001437822,,,10-K,2017-08-15,edgar/data/1437822/0001213900-17-008770.txt
Ultimate Products CORP,0001438095,,,10-K,2017-07-21,edgar/data/1438095/0001078782-17-000988.txt
"Evergreen-Agra, Inc.",0001438673,,,10-K,2017-07-17,edgar/data/1438673/0001477932-17-003325.txt
MMEX Resources Corp,0001440799,MMEX,,10-K,2017-07-28,edgar/data/1440799/0001477932-17-003558.txt
Lake Forest Minerals Inc.,0001441082,,,10-K,2017-09-19,edgar/data/1441082/0001165527-17-000195.txt
"Laredo Oil, Inc.",0001442492,LRDC,,10-K,2017-08-29,edgar/data/1442492/0001654954-17-007968.txt
CYCLONE POWER TECHNOLOGIES INC,0001442711,,,10-K,2017-07-31,edgar/data/1442711/0001493152-17-008280.txt
Anchor Bancorp,0001448301,,,10-K,2017-09-15,edgar/data/1448301/0000939057-17-000394.txt
"Bravatek Solutions, Inc.",0001449574,,,10-K,2017-07-21,edgar/data/1449574/0001477932-17-003466.txt
"Bravatek Solutions, Inc.",0001449574,,,10-K,2017-09-27,edgar/data/1449574/0001477932-17-004744.txt
"Aurum, Inc.",0001450708,,,10-K,2017-09-26,edgar/data/1450708/0001157523-17-002583.txt
"Aurum, Inc.",0001450708,,,10-K,2017-09-26,edgar/data/1450708/0001157523-17-002587.txt
"PEAK PHARMACEUTICALS, INC.",0001452804,RMHI,,10-K,2017-09-13,edgar/data/1452804/0001654954-17-008392.txt
CEREBAIN BIOTECH CORP.,0001453099,,,10-K,2017-09-15,edgar/data/1453099/0001477932-17-004520.txt
"Chineseinvestors.com, Inc.",0001459482,,,10-K,2017-08-29,edgar/data/1459482/0001683168-17-002244.txt
"ALL MARKETING SOLUTIONS, INC.",0001464300,,,10-K,2017-07-03,edgar/data/1464300/0001494733-17-000047.txt
MSG NETWORKS INC.,0001469372,,,10-K,2017-08-16,edgar/data/1469372/0001469372-17-000011.txt
INTERNATIONAL LEADERS CAPITAL Corp,0001470550,,,10-K,2017-09-26,edgar/data/1470550/0001262463-17-000245.txt
"Telenav, Inc.",0001474439,,,10-K,2017-08-25,edgar/data/1474439/0001474439-17-000036.txt
S&W Seed Co,0001477246,,,10-K,2017-09-20,edgar/data/1477246/0001136261-17-000206.txt
"China Modern Agricultural Information, Inc.",0001479526,,,10-K,2017-09-29,edgar/data/1479526/0001213900-17-010123.txt
"Hypersolar, Inc.",0001481028,HYSR,,10-K,2017-09-21,edgar/data/1481028/0001213900-17-009890.txt
Oritani Financial Corp,0001483195,,,10-K,2017-08-29,edgar/data/1483195/0001483195-17-000008.txt
"ASPEN GROUP, INC.",0001487198,ASPU,,10-K,2017-07-25,edgar/data/1487198/0001553350-17-000878.txt
"Electromed, Inc.",0001488917,ELMD,,10-K,2017-09-05,edgar/data/1488917/0000897101-17-001106.txt
APPIPHANY TECHNOLOGIES HOLDINGS CORP,0001490054,APHD,,10-K,2017-09-06,edgar/data/1490054/0001445866-17-001297.txt
"World Moto, Inc.",0001492151,,,10-K,2017-09-07,edgar/data/1492151/0001594062-17-000216.txt
"ECOSCIENCES, INC.",0001493174,,,10-K,2017-09-13,edgar/data/1493174/0001493152-17-010540.txt
Cell MedX Corp.,0001493712,STME,,10-K,2017-08-29,edgar/data/1493712/0001393905-17-000266.txt
CN Resources Inc.,0001494809,,,10-K,2017-09-13,edgar/data/1494809/0001213900-17-009627.txt
"GroGenesis, Inc.",0001497055,,,10-K,2017-08-28,edgar/data/1497055/0001393905-17-000263.txt
Praco Corp,0001498122,,,10-K,2017-08-24,edgar/data/1498122/0001213900-17-009155.txt
PROSALUTIS HOLDINGS INC.,0001498284,,,10-K,2017-07-03,edgar/data/1498284/0001498284-17-000005.txt
"Ascena Retail Group, Inc.",0001498301,,,10-K,2017-09-25,edgar/data/1498301/0001498301-17-000079.txt
"DelMar Pharmaceuticals, Inc.",0001498382,HURA,,10-K,2017-09-27,edgar/data/1498382/0001213900-17-010055.txt
Sustainable Petroleum Group Inc.,0001500305,,,10-K,2017-08-31,edgar/data/1500305/0001493152-17-010069.txt
"Home Federal Bancorp, Inc. of Louisiana",0001500375,HFBL,,10-K,2017-09-21,edgar/data/1500375/0000927089-17-000341.txt
Oconee Federal Financial Corp.,0001501078,OFED,,10-K,2017-09-15,edgar/data/1501078/0001571049-17-007913.txt
"Contango ORE, Inc.",0001502377,CTGO,,10-K,2017-09-15,edgar/data/1502377/0001437749-17-015979.txt
ZAYO GROUP LLC,0001502756,,,10-K,2017-08-22,edgar/data/1502756/0001558370-17-006768.txt
"Rich Pharmaceuticals, Inc.",0001504389,,,10-K,2017-09-05,edgar/data/1504389/0001662252-17-000182.txt
Apollo Acquisition Corp,0001505367,,,10-K,2017-09-28,edgar/data/1505367/0001078782-17-001332.txt
"VERDE RESOURCES, INC.",0001506929,VRDR,,10-K,2017-09-26,edgar/data/1506929/0001640334-17-002032.txt
"AntriaBio, Inc.",0001509261,RZLT,,10-K,2017-09-22,edgar/data/1509261/0001144204-17-049237.txt
ASTIKA HOLDINGS INC.,0001511161,,,10-K,2017-07-31,edgar/data/1511161/0001393905-17-000216.txt
YAPPN CORP.,0001511735,,,10-K,2017-07-27,edgar/data/1511735/0001213900-17-007971.txt
"Ubiquiti Networks, Inc.",0001511737,UI,,10-K,2017-08-25,edgar/data/1511737/0001628280-17-008894.txt
NIOCORP DEVELOPMENTS LTD,0001512228,NIOBW,,10-K,2017-08-29,edgar/data/1512228/0001615774-17-004839.txt
United Community Bancorp,0001514131,,,10-K,2017-09-26,edgar/data/1514131/0001213900-17-009997.txt
"IF Bancorp, Inc.",0001514743,IROQ,,10-K,2017-09-11,edgar/data/1514743/0001193125-17-281461.txt
"North Texas Energy, Inc.",0001514994,,,10-K,2017-09-29,edgar/data/1514994/0001096906-17-000639.txt
Peak Resorts Inc,0001517401,,,10-K,2017-07-13,edgar/data/1517401/0001517401-17-000021.txt
"Propanc Biopharma, Inc.",0001517681,PPCB,,10-K,2017-09-28,edgar/data/1517681/0001493152-17-011027.txt
Buscar Co,0001518380,,,10-K,2017-07-14,edgar/data/1518380/0001477932-17-003317.txt
China Xuefeng Environmental Engineering Inc.,0001518487,,,10-K,2017-08-29,edgar/data/1518487/0001096906-17-000581.txt
Force Protection Video Equipment Corp.,0001518720,,,10-K,2017-07-27,edgar/data/1518720/0001511164-17-000435.txt
"INTEGRATED VENTURES, INC.",0001520118,MWAI,,10-K,2017-09-14,edgar/data/1520118/0001477932-17-004487.txt
Lotus Biotech Development Corp.,0001520592,,,10-K,2017-07-14,edgar/data/1520592/0001511164-17-000395.txt
PROTO SCRIPT PHARMACEUTICAL CORP,0001521420,,,10-K,2017-09-20,edgar/data/1521420/0001640334-17-001999.txt
"CLS Holdings USA, Inc.",0001522222,,,10-K,2017-08-29,edgar/data/1522222/0001185185-17-001877.txt
Global Seed Corp,0001524829,,,10-K,2017-09-28,edgar/data/1524829/0001552781-17-000533.txt
"mCig, Inc.",0001525852,,,10-K,2017-08-28,edgar/data/1525852/0001609876-17-000014.txt
"DanDrit Biotech USA, Inc.",0001527728,LNAI,,10-K,2017-09-29,edgar/data/1527728/0001213900-17-010130.txt
Meganet Corp,0001527795,,,10-K,2017-08-11,edgar/data/1527795/0000939798-17-000070.txt
"Guidewire Software, Inc.",0001528396,GWRE,,10-K,2017-09-20,edgar/data/1528396/0001528396-17-000025.txt
"Liberty Tax, Inc.",0001528930,,,10-K,2017-07-07,edgar/data/1528930/0001528930-17-000014.txt
AMERITEK VENTURES,0001530185,ATVKD,,10-K,2017-09-13,edgar/data/1530185/0001530185-17-000022.txt
ALKALINE WATER Co INC,0001532390,WTER,,10-K,2017-07-14,edgar/data/1532390/0001062993-17-003236.txt
"BRK, Inc.",0001532926,,,10-K,2017-08-15,edgar/data/1532926/0001477932-17-003995.txt
DEFENSE TECHNOLOGIES INTERNATIONAL CORP.,0001533357,DTII,,10-K,2017-08-14,edgar/data/1533357/0001096906-17-000537.txt
"Heatwurx, Inc.",0001533743,PCSA,,10-K,2017-09-25,edgar/data/1533743/0001393905-17-000290.txt
Ipsidy Inc.,0001534154,AUID,,10-K,2017-07-12,edgar/data/1534154/0001615774-17-003593.txt
CHASE GENERAL CORP,0000015357,,,10-K,2017-09-27,edgar/data/15357/0001144204-17-049872.txt
"HomeTrust Bancshares, Inc.",0001538263,HTB,,10-K,2017-09-12,edgar/data/1538263/0001538263-17-000033.txt
"MOBETIZE, CORP.",0001546679,,,10-K,2017-07-06,edgar/data/1546679/0001211524-17-000084.txt
SICHUAN LEADERS PETROCHEMICAL Co,0001547355,,,10-K,2017-07-25,edgar/data/1547355/0001640334-17-001465.txt
"MacKenzie Realty Capital, Inc.",0001550913,MKZR,,10-K,2017-09-21,edgar/data/1550913/0001550913-17-000047.txt
AVRA INC.,0001552164,,,10-K,2017-09-20,edgar/data/1552164/0001552164-17-000002.txt
"Line Up Advertisement, Inc.",0001552358,,,10-K,2017-09-28,edgar/data/1552358/0001078782-17-001325.txt
Pacific Green Technologies Inc.,0001553404,,,10-K,2017-08-14,edgar/data/1553404/0001213900-17-008720.txt
"RELMADA THERAPEUTICS, INC.",0001553643,RLMD,,10-K,2017-09-28,edgar/data/1553643/0001213900-17-010097.txt
"Homie Recipes, Inc.",0001555571,,,10-K,2017-07-31,edgar/data/1555571/0001078782-17-001031.txt
First Northwest Bancorp,0001556727,FNWB,,10-K,2017-09-08,edgar/data/1556727/0000939057-17-000386.txt
"Optec International, Inc.",0001557340,,,10-K,2017-09-28,edgar/data/1557340/0001079973-17-000565.txt
"Biotech Products Services & Research, Inc.",0001557376,ZEOX,,10-K,2017-07-07,edgar/data/1557376/0001493152-17-007610.txt
