Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
"DELTA APPAREL, INC",0001101396,,,10-K,2014-12-10,edgar/data/1101396/0001101396-14-000032.txt
"Royal Energy Resources, Inc.",0001102392,,,10-K,2014-12-11,edgar/data/1102392/0001493152-14-004093.txt
CABOT MICROELECTRONICS CORP,0001102934,,,10-K,2014-11-19,edgar/data/1102934/0001102934-14-000027.txt
All Energy Corp,0001103384,,,10-K,2014-12-15,edgar/data/1103384/0001010549-14-000655.txt
WGL HOLDINGS INC,0001103601,,,10-K,2014-11-21,edgar/data/1103601/0001193125-14-422013.txt
"MOVIE STUDIO, INC.",0001109067,,,10-K,2014-11-26,edgar/data/1109067/0001570931-14-000089.txt
MONSANTO CO /NEW/,0001110783,,,10-K,2014-10-29,edgar/data/1110783/0001110783-14-000215.txt
MERITOR INC,0001113256,,,10-K,2014-11-20,edgar/data/1113256/0001113256-14-000036.txt
AVAYA INC,0001116521,,,10-K,2014-11-26,edgar/data/1116521/0001116521-14-000070.txt
"Trycera Financial, Inc.",0001117045,,,10-K,2014-11-03,edgar/data/1117045/0001185185-14-002862.txt
"MODEL N, INC.",0001118417,,,10-K,2014-11-19,edgar/data/1118417/0001193125-14-417399.txt
"30DC, INC.",0001118974,,,10-K,2014-10-10,edgar/data/1118974/0001065949-14-000251.txt
AMERICAN SPECTRUM REALTY INC,0001121783,,,10-K,2014-10-31,edgar/data/1121783/0001121783-14-000004.txt
BEACON ROOFING SUPPLY INC,0001124941,,,10-K,2014-11-25,edgar/data/1124941/0001144204-14-070784.txt
LACLEDE GROUP INC,0001126956,SRJN,,10-K,2014-11-25,edgar/data/1126956/0001126956-14-000066.txt
INFITECH VENTURES INC,0001129096,,,10-K,2014-10-29,edgar/data/1129096/0001062993-14-006185.txt
JANEL WORLD TRADE LTD,0001133062,JANL,,10-K,2014-12-29,edgar/data/1133062/0001144204-14-076150.txt
"TX Holdings, Inc.",0001133798,,,10-K,2014-11-18,edgar/data/1133798/0001571049-14-006525.txt
EL CAPITAN PRECIOUS METALS INC,0001135202,,,10-K,2014-12-29,edgar/data/1135202/0001076542-14-000182.txt
"Healthient, Inc.",0001137005,,,10-K,2014-10-27,edgar/data/1137005/0001552781-14-000896.txt
ROCKWELL COLLINS INC,0001137411,,,10-K,2014-11-18,edgar/data/1137411/0001137411-14-000116.txt
AMERISOURCEBERGEN CORP,0001140859,COR,,10-K,2014-11-25,edgar/data/1140859/0001047469-14-009555.txt
GLADSTONE CAPITAL CORP,0001143513,GLAD,,10-K,2014-11-12,edgar/data/1143513/0001193125-14-409449.txt
ACCENTURE SCA,0001143908,,,10-K,2014-10-24,edgar/data/1143908/0001143908-14-000032.txt
ACUITY BRANDS INC,0001144215,AYI,,10-K,2014-10-29,edgar/data/1144215/0001144215-14-000108.txt
HENNESSY ADVISORS INC,0001145255,HNNAZ,,10-K,2014-12-02,edgar/data/1145255/0001193125-14-431028.txt
"CoroWare, Inc,",0001156784,,,10-K,2014-11-24,edgar/data/1156784/0001214659-14-007936.txt
"SITO MOBILE, LTD.",0001157817,,,10-K,2014-12-02,edgar/data/1157817/0001213900-14-008708.txt
CHINA HGS REAL ESTATE INC.,0001158420,,,10-K,2014-12-12,edgar/data/1158420/0001144204-14-073570.txt
"NEAH POWER SYSTEMS, INC.",0001162816,,,10-K,2014-12-23,edgar/data/1162816/0001513162-14-000660.txt
ALION SCIENCE & TECHNOLOGY CORP,0001166568,,,10-K,2014-12-30,edgar/data/1166568/0001166568-14-000012.txt
COUNTRY FAIR INC,0001171162,,,10-K,2014-11-21,edgar/data/1171162/0001193125-14-421650.txt
Ohr Pharmaceutical Inc,0001173281,,,10-K,2014-12-22,edgar/data/1173281/0001387131-14-004117.txt
TD AMERITRADE HOLDING CORP,0001173431,,,10-K,2014-11-21,edgar/data/1173431/0001173431-14-000115.txt
ORAMED PHARMACEUTICALS INC.,0001176309,ORMP,,10-K,2014-11-14,edgar/data/1176309/0001178913-14-003555.txt
ENANTA PHARMACEUTICALS INC,0001177648,ENTA,,10-K,2014-12-11,edgar/data/1177648/0001193125-14-440235.txt
COMDISCO HOLDING CO INC,0001179484,,,10-K,2014-12-11,edgar/data/1179484/0001104659-14-086143.txt
ARKANOVA ENERGY CORP.,0001191359,,,10-K,2014-12-23,edgar/data/1191359/0001062993-14-007246.txt
FLANIGANS ENTERPRISES INC,0000012040,BDL,,10-K,2014-12-24,edgar/data/12040/0001174947-14-000614.txt
"Seaniemac International, Ltd.",0001206133,,,10-K,2014-10-10,edgar/data/1206133/0001493152-14-003277.txt
GOLDEN GRAIN ENERGY,0001206942,,,10-K,2014-12-23,edgar/data/1206942/0001206942-14-000034.txt
PIONEER FINANCIAL SERVICES INC,0001216752,,,10-K,2014-12-22,edgar/data/1216752/0001216752-14-000023.txt
SPDR GOLD TRUST,0001222333,GLD,,10-K,2014-11-25,edgar/data/1222333/0001193125-14-424661.txt
CLEAN ENVIRO TECH CORP,0001230524,LEEN,,10-K,2014-11-13,edgar/data/1230524/0000721748-14-001113.txt
LIQUIDITY SERVICES INC,0001235468,LQDT,,10-K,2014-11-21,edgar/data/1235468/0001047469-14-009487.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003571.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003575.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003583.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003590.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003600.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003607.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003611.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 11,0001253328,,,10-K,2014-11-07,edgar/data/1253328/0001493152-14-003615.txt
TransDigm Group INC,0001260221,TDG,,10-K,2014-11-14,edgar/data/1260221/0001193125-14-412880.txt
UNIVERSAL TECHNICAL INSTITUTE INC,0001261654,UTI,,10-K,2014-12-03,edgar/data/1261654/0001261654-14-000047.txt
"AEOLUS PHARMACEUTICALS, INC.",0001261734,,,10-K,2014-12-22,edgar/data/1261734/0001102624-14-002058.txt
"ENERGY HOLDINGS INTERNATIONAL, INC.",0001271046,,,10-K,2014-10-14,edgar/data/1271046/0001387131-14-003455.txt
Timberline Resources Corp,0001288750,,,10-K,2014-12-23,edgar/data/1288750/0001052918-14-000508.txt
IASIS Healthcare LLC,0001294632,,,10-K,2014-12-08,edgar/data/1294632/0001193125-14-436490.txt
"PARKS AMERICA, INC",0001297937,PRKA,,10-K,2014-12-11,edgar/data/1297937/0001078782-14-002246.txt
"SmartMetric, Inc.",0001301991,,,10-K,2014-10-14,edgar/data/1301991/0001144204-14-060916.txt
"FIGO Ventures, Inc.",0001304741,,,10-K,2014-10-29,edgar/data/1304741/0001213900-14-007551.txt
ASHLAND INC.,0001305014,,,10-K,2014-11-24,edgar/data/1305014/0001305014-14-000097.txt
"Dolby Laboratories, Inc.",0001308547,DLB,,10-K,2014-11-18,edgar/data/1308547/0001445305-14-005158.txt
"Trafalgar Resources, Inc.",0001310630,CFOO,,10-K,2014-12-03,edgar/data/1310630/0001548123-14-000520.txt
"VERIFONE SYSTEMS, INC.",0001312073,,,10-K,2014-12-17,edgar/data/1312073/0001312073-14-000045.txt
ANAVEX LIFE SCIENCES CORP.,0001314052,AVXL,,10-K,2014-12-29,edgar/data/1314052/0001062993-14-007294.txt
"Plandai Biotechnology, Inc.",0001317880,PLPL,,10-K,2014-10-14,edgar/data/1317880/0001262463-14-000923.txt
Warner Music Group Corp.,0001319161,WMG,,10-K,2014-12-11,edgar/data/1319161/0001564590-14-006162.txt
Diamond Foods Inc,0001320947,,,10-K,2014-10-03,edgar/data/1320947/0001193125-14-363500.txt
Biodel Inc,0001322505,,,10-K,2014-12-19,edgar/data/1322505/0001145443-14-001571.txt
"MWI Veterinary Supply, Inc.",0001323974,,,10-K,2014-11-26,edgar/data/1323974/0001323974-14-000047.txt
"Advanced BioEnergy, LLC",0001325740,,,10-K,2014-12-23,edgar/data/1325740/0001193125-14-452885.txt
MICROELECTRONICS TECHNOLOGY Co,0001329136,,,10-K,2014-10-14,edgar/data/1329136/0001504412-14-000299.txt
"OSL HOLDINGS, INC.",0001329957,,,10-K,2014-12-16,edgar/data/1329957/0001493152-14-004180.txt
Baying Ecological Holding Group Inc.,0001333519,,,10-K,2014-10-14,edgar/data/1333519/0001477932-14-005390.txt
SemiLEDs Corp,0001333822,LEDS,,10-K,2014-12-12,edgar/data/1333822/0001047469-14-009863.txt
URANIUM ENERGY CORP,0001334933,UEC,,10-K,2014-10-14,edgar/data/1334933/0001062993-14-005923.txt
"Urban Hydroponics, Inc.",0001336282,,,10-K,2014-10-14,edgar/data/1336282/0001165527-14-000585.txt
"Magyar Bancorp, Inc.",0001337068,MGYR,,10-K,2014-12-22,edgar/data/1337068/0001174947-14-000593.txt
Paracap CORP,0001337408,,,10-K,2014-10-22,edgar/data/1337408/0001372167-14-000230.txt
Paracap CORP,0001337408,,,10-K,2014-10-23,edgar/data/1337408/0001372167-14-000238.txt
Paracap CORP,0001337408,,,10-K,2014-10-23,edgar/data/1337408/0001372167-14-000246.txt
Paracap CORP,0001337408,,,10-K,2014-10-24,edgar/data/1337408/0001372167-14-000256.txt
Paracap CORP,0001337408,,,10-K,2014-10-28,edgar/data/1337408/0001372167-14-000264.txt
Paracap CORP,0001337408,,,10-K,2014-10-28,edgar/data/1337408/0001372167-14-000276.txt
Paracap CORP,0001337408,,,10-K,2014-10-31,edgar/data/1337408/0001372167-14-000286.txt
Paracap CORP,0001337408,,,10-K,2014-11-04,edgar/data/1337408/0001372167-14-000305.txt
"Intellect Neurosciences, Inc.",0001337905,,,10-K,2014-10-14,edgar/data/1337905/0001615774-14-000196.txt
China Ginseng Holdings Inc,0001338460,,,10-K,2014-10-15,edgar/data/1338460/0001213900-14-007307.txt
"NATIONAL MENTOR HOLDINGS, INC.",0001338690,,,10-K,2014-12-17,edgar/data/1338690/0001193125-14-445468.txt
Viacom Inc.,0001339947,,,10-K,2014-11-13,edgar/data/1339947/0001339947-14-000050.txt
"GULFSLOPE ENERGY, INC.",0001341726,,,10-K,2014-12-15,edgar/data/1341726/0001580695-14-000553.txt
WORLDWIDE STRATEGIES INC,0001342792,,,10-K,2014-11-26,edgar/data/1342792/0000949353-14-000133.txt
Cannabics Pharmaceuticals Inc.,0001343009,CNBX,,10-K,2014-12-15,edgar/data/1343009/0001019687-14-004710.txt
Dominovas Energy Corp,0001343254,,,10-K,2014-12-31,edgar/data/1343254/0001165527-14-000736.txt
Panex Resources Inc.,0001345756,,,10-K,2014-10-03,edgar/data/1345756/0001393905-14-000552.txt
Enertopia Corp.,0001346022,ENRT,,10-K,2014-12-01,edgar/data/1346022/0001062993-14-006973.txt
"CMS Bancorp, Inc.",0001350072,,,10-K,2014-12-22,edgar/data/1350072/0001193125-14-449021.txt
"Lincolnway Energy, LLC",0001350420,,,10-K,2014-12-19,edgar/data/1350420/0001445305-14-005643.txt
"Mueller Water Products, Inc.",0001350593,MWA,,10-K,2014-11-26,edgar/data/1350593/0001350593-14-000049.txt
Cardinal Ethanol LLC,0001352081,,,10-K,2014-11-25,edgar/data/1352081/0001352081-14-000026.txt
"PetLife Pharmaceuticals, Inc.",0001354591,,,10-K,2014-12-16,edgar/data/1354591/0001360865-14-000061.txt
Energy Services of America CORP,0001357971,ESOA,,10-K,2014-12-18,edgar/data/1357971/0001571049-14-007317.txt
"RED TRAIL ENERGY, LLC",0001359687,,,10-K,2014-12-15,edgar/data/1359687/0001359687-14-000016.txt
"WHOLEHEALTH PRODUCTS, INC.",0001359699,,,10-K,2014-10-24,edgar/data/1359699/0001262463-14-000967.txt
"WHOLEHEALTH PRODUCTS, INC.",0001359699,,,10-K,2014-12-18,edgar/data/1359699/0001262463-14-001145.txt
PSM HOLDINGS INC,0001362180,,,10-K,2014-10-14,edgar/data/1362180/0001437749-14-018321.txt
"TIANYIN PHARMACEUTICAL CO., INC.",0001362718,,,10-K,2014-12-09,edgar/data/1362718/0001213900-14-008809.txt
"NOGAL ENERGY, INC.",0001365748,,,10-K,2014-10-27,edgar/data/1365748/0001026608-14-000075.txt
Citizens Community Bancorp Inc.,0001367859,CZWI,,10-K,2014-12-08,edgar/data/1367859/0001367859-14-000047.txt
"Sally Beauty Holdings, Inc.",0001368458,SBH,,10-K,2014-11-13,edgar/data/1368458/0001047469-14-009151.txt
"Start Scientific, Inc.",0001368761,,,10-K,2014-10-09,edgar/data/1368761/0001391609-14-000186.txt
SMOKY MARKET FOODS INC,0001370544,,,10-K,2014-11-18,edgar/data/1370544/0001493152-14-003847.txt
Gold Dynamics Corp.,0001371534,,,10-K,2014-10-15,edgar/data/1371534/0001372167-14-000218.txt
Kesselring Holding Corporation.,0001374881,,,10-K,2014-12-17,edgar/data/1374881/0001477932-14-007132.txt
Kingfish Holding Corp,0001374881,,,10-K,2014-12-29,edgar/data/1374881/0001477932-14-007339.txt
"Lithium Exploration Group, Inc.",0001375576,,,10-K,2014-10-14,edgar/data/1375576/0001062993-14-005964.txt
"Cavitation Technologies, Inc.",0001376793,CVAT,,10-K,2014-10-14,edgar/data/1376793/0001136261-14-000430.txt
Tennessee Valley Authority,0001376986,TVC,,10-K,2014-11-17,edgar/data/1376986/0001376986-14-000041.txt
"AVIAT NETWORKS, INC.",0001377789,AVNW,,10-K,2014-12-22,edgar/data/1377789/0001377789-14-000086.txt
"Bridgeline Digital, Inc.",0001378590,BLIN,,10-K,2014-12-29,edgar/data/1378590/0001437749-14-022690.txt
"Wesco Aircraft Holdings, Inc",0001378718,,,10-K,2014-12-01,edgar/data/1378718/0001047469-14-009631.txt
BERRY PLASTICS GROUP INC,0001378992,,,10-K,2014-11-24,edgar/data/1378992/0001378992-14-000033.txt
TFS Financial CORP,0001381668,TFSL,,10-K,2014-11-26,edgar/data/1381668/0001381668-14-000082.txt
"ESSA Bancorp, Inc.",0001382230,,,10-K,2014-12-15,edgar/data/1382230/0001193125-14-442517.txt
"Location Based Technologies, Inc.",0001383196,,,10-K,2014-11-26,edgar/data/1383196/0001437749-14-021409.txt
PENNANTPARK INVESTMENT CORP,0001383414,PNNT,,10-K,2014-11-12,edgar/data/1383414/0001193125-14-409216.txt
"LRI HOLDINGS, INC.",0001383875,,,10-K,2014-11-18,edgar/data/1383875/0001383875-14-000030.txt
TE Connectivity Ltd.,0001385157,TEL,,10-K,2014-11-12,edgar/data/1385157/0001047469-14-009088.txt
Covidien plc,0001385187,,,10-K,2014-11-24,edgar/data/1385187/0001385187-14-000041.txt
Lightlake Therapeutics Inc.,0001385508,,,10-K,2014-10-27,edgar/data/1385508/0001144204-14-063064.txt
Rosewind CORP,0001385818,AYTU,,10-K,2014-11-26,edgar/data/1385818/0001079974-14-000837.txt
"Consorteum Holdings, Inc.",0001387976,,,10-K,2014-10-14,edgar/data/1387976/0001019687-14-003851.txt
"Anoteros, Inc.",0001390292,,,10-K,2014-11-21,edgar/data/1390292/0001445866-14-001529.txt
"Veracity Management Global, Inc.",0001391750,,,10-K,2014-10-14,edgar/data/1391750/0001079974-14-000720.txt
PERPETUAL INDUSTRIES INC.,0001395445,,,10-K,2014-11-12,edgar/data/1395445/0001511164-14-000636.txt
Optex Systems Holdings Inc,0001397016,OPXS,,10-K,2014-12-23,edgar/data/1397016/0001571049-14-007394.txt
AXIOM OIL & GAS CORP.,0001399095,,,10-K,2014-12-15,edgar/data/1399095/0001424884-14-000133.txt
"ABAKAN, INC",0001400000,,,10-K,2014-10-01,edgar/data/1400000/0001211524-14-000096.txt
4th Grade Films Inc,0001400683,,,10-K,2014-10-07,edgar/data/1400683/0001127855-14-000456.txt
VISA INC.,0001403161,V,,10-K,2014-11-21,edgar/data/1403161/0001403161-14-000017.txt
RELIABRAND INC.,0001406243,,,10-K,2014-11-04,edgar/data/1406243/0001199835-14-000536.txt
Zep Inc.,0001408287,,,10-K,2014-11-12,edgar/data/1408287/0001047469-14-009065.txt
Fabrinet,0001408710,FN,,10-K,2014-10-16,edgar/data/1408710/0001193125-14-373828.txt
Contact Minerals Corp.,0001409175,,,10-K,2014-10-27,edgar/data/1409175/0001062993-14-006141.txt
"DiMi Telematics International, Inc.",0001409197,BSPK,,10-K,2014-12-15,edgar/data/1409197/0001013762-14-001435.txt
Puramed Bioscience Inc.,0001409565,,,10-K,2014-10-14,edgar/data/1409565/0001354488-14-005105.txt
HOMELAND RESOURCES LTD.,0001409624,,,10-K,2014-11-12,edgar/data/1409624/0001472375-14-000295.txt
"ECO Building Products, Inc.",0001409885,,,10-K,2014-10-14,edgar/data/1409885/0001127855-14-000466.txt
Urban Barns Foods Inc.,0001410253,,,10-K,2014-10-30,edgar/data/1410253/0001062993-14-006205.txt
