Company Name,CIK,Form Type,Date Filed,Filename
KIANTONE PIPELINE CO,0001045539,10-K,2010-11-29,edgar/data/1045539/0001193125-10-270324.txt
KWIK FIL INC,0001045540,10-K,2010-11-29,edgar/data/1045540/0001193125-10-270324.txt
KWIK FILL CORP,0001045541,10-K,2010-11-29,edgar/data/1045541/0001193125-10-270324.txt
UNITED JET CENTER INC,0001045542,10-K,2010-11-29,edgar/data/1045542/0001193125-10-270324.txt
BELL OIL CORP,0001045543,10-K,2010-11-29,edgar/data/1045543/0001193125-10-270324.txt
PPC INC,0001045544,10-K,2010-11-29,edgar/data/1045544/0001193125-10-270324.txt
SUPER TEST PETROLEUM INC,0001045545,10-K,2010-11-29,edgar/data/1045545/0001193125-10-270324.txt
VULCAN ASPHALT REFINING CORP,0001045546,10-K,2010-11-29,edgar/data/1045546/0001193125-10-270324.txt
INDEPENDENT GASOLINE & OIL CO OF ROCHESTER,0001045547,10-K,2010-11-29,edgar/data/1045547/0001193125-10-270324.txt
"SecureAlert, Inc.",0001045942,10-K,2010-12-29,edgar/data/1045942/0001096906-10-001716.txt
TIMBERLAND BANCORP INC,0001046050,10-K,2010-12-10,edgar/data/1046050/0000939057-10-000384.txt
WASHINGTON GAS LIGHT CO,0000104819,10-K,2010-11-24,edgar/data/104819/0000950123-10-108829.txt
INTEGRATED ELECTRICAL SERVICES INC,0001048268,10-K,2010-12-14,edgar/data/1048268/0000950123-10-113518.txt
"XFormity Technologies, Inc.",0001048501,10-K,2010-10-13,edgar/data/1048501/0001048501-10-000014.txt
F5 NETWORKS INC,0001048695,10-K,2010-11-23,edgar/data/1048695/0000950123-10-108100.txt
"WSI INDUSTRIES, INC.",0000104897,10-K,2010-11-23,edgar/data/104897/0000950123-10-108244.txt
NUTRACEUTICAL INTERNATIONAL CORP,0001050007,10-K,2010-11-23,edgar/data/1050007/0001047469-10-010013.txt
WD 40 CO,0000105132,10-K,2010-10-18,edgar/data/105132/0001193125-10-230979.txt
MARINEMAX INC,0001057060,10-K,2010-12-02,edgar/data/1057060/0000950123-10-110482.txt
"NETWORK 1 FINANCIAL GROUP, INC.",0001057695,10-K,2010-10-13,edgar/data/1057695/0001144204-10-053637.txt
ACTIVANT SOLUTIONS INC /DE/,0001059103,10-K,2010-12-14,edgar/data/1059103/0001445305-10-001527.txt
NASB FINANCIAL INC,0001059131,10-K,2010-12-14,edgar/data/1059131/0001059131-10-000049.txt
GENEREX BIOTECHNOLOGY CORP,0001059784,10-K,2010-10-14,edgar/data/1059784/0001144204-10-053800.txt
"AOXING PHARMACEUTICAL COMPANY, INC.",0001060426,10-K,2010-10-04,edgar/data/1060426/0001096906-10-001251.txt
PEREGRINE INDUSTRIES INC,0001061164,10-K,2010-10-07,edgar/data/1061164/0001295345-10-000077.txt
CEPHUS HOLDING CORP.,0001061169,10-K,2010-10-06,edgar/data/1061169/0001061169-10-000008.txt
"Socialwise, Inc. (formerly known as IdeaEdge, Inc)",0001062273,10-K,2010-12-29,edgar/data/1062273/0001418972-10-000022.txt
PULASKI FINANCIAL CORP,0001062438,10-K,2010-12-17,edgar/data/1062438/0001144204-10-066983.txt
PROSPECT MEDICAL HOLDINGS INC,0001063561,10-K,2010-12-20,edgar/data/1063561/0001047469-10-010504.txt
CONCUR TECHNOLOGIES INC,0001066026,10-K,2010-11-18,edgar/data/1066026/0001193125-10-263894.txt
ASI ENTERTAINMENT INC,0001067873,10-K,2010-10-04,edgar/data/1067873/0001067873-10-000025.txt
CONEXANT SYSTEMS INC,0001069353,10-K,2010-11-09,edgar/data/1069353/0000950123-10-102716.txt
RGC RESOURCES INC,0001069533,10-K,2010-12-17,edgar/data/1069533/0001193125-10-283037.txt
PACIFIC SANDS INC,0001069799,10-K,2010-10-13,edgar/data/1069799/0001096906-10-001295.txt
PROVIDENT NEW YORK BANCORP,0001070154,10-K,2010-12-13,edgar/data/1070154/0001140361-10-049370.txt
Raptor Pharmaceutical Corp,0001070698,10-K,2010-11-22,edgar/data/1070698/0001070698-10-000096.txt
UAGH INC,0001070699,10-K,2010-10-14,edgar/data/1070699/0001078782-10-002304.txt
"NEW ENERGY TECHNOLOGIES, INC.",0001071840,10-K,2010-12-13,edgar/data/1071840/0001467809-10-000184.txt
M LINE HOLDINGS INC,0001072248,10-K,2010-11-12,edgar/data/1072248/0001144204-10-059938.txt
YUMMIES INC,0001073748,10-K,2010-12-22,edgar/data/1073748/0001096906-10-001696.txt
CAPITOL FEDERAL FINANCIAL,0001074433,10-K,2010-11-29,edgar/data/1074433/0001074433-10-000074.txt
VISUALANT INC,0001074828,10-K,2010-12-30,edgar/data/1074828/0001199835-10-000864.txt
WINNEBAGO INDUSTRIES INC,0000107687,10-K,2010-10-26,edgar/data/107687/0000107687-10-000020.txt
GSI GROUP INC,0001076930,10-K,2010-10-01,edgar/data/1076930/0001193125-10-221865.txt
VARIAN SEMICONDUCTOR EQUIPMENT ASSOCIATES INC,0001079023,10-K,2010-11-22,edgar/data/1079023/0001193125-10-266453.txt
BECTON DICKINSON & CO,0000010795,10-K,2010-11-24,edgar/data/10795/0000950123-10-108757.txt
STANFORD MANAGEMENT LTD,0001080602,10-K,2010-11-04,edgar/data/1080602/0001080602-10-000014.txt
CHINA NEW MEDIA CORP,0001080627,10-K,2010-10-13,edgar/data/1080627/0001079973-10-001088.txt
NATION ENERGY INC,0001081183,10-K,2010-12-03,edgar/data/1081183/0001081183-10-000010.txt
"Metabolic Research, Inc.",0001081369,10-K,2010-10-12,edgar/data/1081369/0001199835-10-000661.txt
"Pavilion Energy Resources, Inc.",0001082431,10-K,2010-10-18,edgar/data/1082431/0001099910-10-000149.txt
WOODWARD GOVERNOR CO,0000108312,10-K,2010-11-18,edgar/data/108312/0000950123-10-106894.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,0001084067,10-K,2010-10-04,edgar/data/1084067/0001084067-10-000111.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 7,0001084067,10-K,2010-10-05,edgar/data/1084067/0001084067-10-000119.txt
INCA Designs Inc,0001084702,10-K,2010-11-01,edgar/data/1084702/0001193125-10-242294.txt
INCA Designs Inc,0001084702,10-K,2010-11-15,edgar/data/1084702/0001193125-10-260886.txt
NAVISITE INC,0001084750,10-K,2010-10-22,edgar/data/1084750/0000950123-10-095253.txt
EON COMMUNICATIONS CORP,0001084752,10-K,2010-10-29,edgar/data/1084752/0001193125-10-241045.txt
ARIBA INC,0001084755,10-K,2010-11-23,edgar/data/1084755/0001193125-10-267652.txt
MDU COMMUNICATIONS INTERNATIONAL INC,0001086139,10-K,2010-12-21,edgar/data/1086139/0001144204-10-067648.txt
Access Plans Inc,0001087216,10-K,2010-12-22,edgar/data/1087216/0000950123-10-115875.txt
UNI CORE HOLDINGS CORP,0001088312,10-K,2010-10-07,edgar/data/1088312/0001144204-10-052788.txt
"China Direct Industries, Inc.",0001088787,10-K,2010-12-23,edgar/data/1088787/0001448788-10-000217.txt
"FREESTONE RESOURCES, INC.",0001089319,10-K,2010-10-01,edgar/data/1089319/0001121781-10-000356.txt
AGILENT TECHNOLOGIES INC,0001090872,10-K,2010-12-20,edgar/data/1090872/0001047469-10-010499.txt
ZALE CORP,0000109156,10-K,2010-10-12,edgar/data/109156/0001047469-10-008538.txt
"CARGO CONNECTION LOGISTICS HOLDING, INC.",0001093819,10-K,2010-12-17,edgar/data/1093819/0001213900-10-005296.txt
"CARGO CONNECTION LOGISTICS HOLDING, INC.",0001093819,10-K,2010-12-17,edgar/data/1093819/0001213900-10-005304.txt
"CHINA AMERICA HOLDINGS, INC.",0001093903,10-K,2010-12-29,edgar/data/1093903/0001448788-10-000219.txt
"Franchise Holdings International, Inc.",0001096275,10-K,2010-12-15,edgar/data/1096275/0001079974-10-000731.txt
"IVANY NGUYEN, INC.",0001096555,10-K,2010-10-13,edgar/data/1096555/0001255294-10-000865.txt
ENERGIZER HOLDINGS INC,0001096752,10-K,2010-11-23,edgar/data/1096752/0001206774-10-002425.txt
"SAVANNA EAST AFRICA, INC.",0001096915,10-K,2010-10-25,edgar/data/1096915/0001078782-10-002376.txt
ICEWEB INC,0001097718,10-K,2010-12-29,edgar/data/1097718/0001161697-10-001213.txt
DESTINY MEDIA TECHNOLOGIES INC,0001099369,10-K,2010-11-29,edgar/data/1099369/0001062993-10-003912.txt
"MVC CAPITAL, INC.",0001099941,10-K,2010-12-21,edgar/data/1099941/0000950123-10-115486.txt
TARA GOLD RESOURCES CORP.,0001100747,10-K,2010-12-09,edgar/data/1100747/0001023175-10-000351.txt
OVERHILL FARMS INC,0001101020,10-K,2010-12-09,edgar/data/1101020/0001101020-10-000028.txt
Teleconnect Inc.,0001101688,10-K,2010-12-27,edgar/data/1101688/0001144204-10-068215.txt
Teliphone Corp,0001101783,10-K,2010-12-29,edgar/data/1101783/0001437749-10-004589.txt
"Royal Energy Resources, Inc.",0001102392,10-K,2010-12-14,edgar/data/1102392/0001144204-10-066388.txt
CABOT MICROELECTRONICS CORP,0001102934,10-K,2010-11-23,edgar/data/1102934/0001102934-10-000042.txt
WGL HOLDINGS INC,0001103601,10-K,2010-11-24,edgar/data/1103601/0000950123-10-108829.txt
SANGUI BIOTECH INTERNATIONAL INC,0001104280,10-K,2010-12-03,edgar/data/1104280/0001078782-10-002818.txt
XINHUA CHINA LTD,0001104904,10-K,2010-10-13,edgar/data/1104904/0001477932-10-000740.txt
Global Immune Technologies Inc.,0001105284,10-K,2010-11-15,edgar/data/1105284/0001078782-10-002538.txt
Global Immune Technologies Inc.,0001105284,10-K,2010-11-15,edgar/data/1105284/0001078782-10-002589.txt
HARLEYSVILLE SAVINGS FINANCIAL CORP,0001107160,10-K,2010-12-17,edgar/data/1107160/0000950123-10-114607.txt
MONSANTO CO /NEW/,0001110783,10-K,2010-10-27,edgar/data/1110783/0000950123-10-096537.txt
NETWORK ENGINES INC,0001110903,10-K,2010-12-10,edgar/data/1110903/0001047469-10-010302.txt
"GOLD HORSE INTERNATIONAL, INC.",0001111284,10-K,2010-10-01,edgar/data/1111284/0001161697-10-000918.txt
MEDICAL INTERNATIONAL TECHNOLOGY INC,0001112372,10-K,2010-12-29,edgar/data/1112372/0001213900-10-005469.txt
ARVINMERITOR INC,0001113256,10-K,2010-11-24,edgar/data/1113256/0001206774-10-002428.txt
COL CHINA ONLINE INTERNATIONAL INC,0001114274,10-K,2010-10-13,edgar/data/1114274/0001050502-10-000077.txt
BRAVO RESOURCE PARTNERS LTD,0001116137,10-K,2010-11-05,edgar/data/1116137/0001079974-10-000612.txt
AVAYA INC,0001116521,10-K,2010-12-07,edgar/data/1116521/0001193125-10-275681.txt
CHINA BAK BATTERY INC,0001117171,10-K,2010-12-14,edgar/data/1117171/0001204459-10-003097.txt
"GLOBAL EARTH ENERGY, INC.",0001121901,10-K,2010-12-15,edgar/data/1121901/0001091818-10-000581.txt
BEACON ENTERPRISE SOLUTIONS GROUP INC,0001122063,10-K,2010-12-16,edgar/data/1122063/0001144204-10-066846.txt
"Specialized Services, Inc.",0001123846,10-K,2010-10-22,edgar/data/1123846/0001144204-10-055149.txt
BEACON ROOFING SUPPLY INC,0001124941,10-K,2010-11-29,edgar/data/1124941/0001144204-10-063656.txt
CHINA WIRELESS COMMUNICATIONS INC,0001125280,10-K,2010-12-17,edgar/data/1125280/0001437749-10-004432.txt
CHINA NUVO SOLAR ENERGY INC,0001126411,10-K,2010-11-12,edgar/data/1126411/0001049107-10-000052.txt
SHOSHONE SILVER MINING CO INC,0001126703,10-K,2010-12-27,edgar/data/1126703/0001472375-10-000057.txt
LACLEDE GROUP INC,0001126956,10-K,2010-11-19,edgar/data/1126956/0001126956-10-000033.txt
RTG VENTURES INC,0001127475,10-K,2010-12-15,edgar/data/1127475/0001437749-10-004392.txt
NEVADA CLASSIC THOROUGHBREDS INC,0001128383,10-K,2010-10-12,edgar/data/1128383/0001128383-10-000010.txt
GENESIS GROUP HOLDINGS INC,0001128725,10-K,2010-12-06,edgar/data/1128725/0001213900-10-005114.txt
Global Resource CORP,0001128949,10-K,2010-12-28,edgar/data/1128949/0001144204-10-068488.txt
INFITECH VENTURES INC,0001129096,10-K,2010-10-29,edgar/data/1129096/0001062993-10-003502.txt
JANEL WORLD TRADE LTD,0001133062,10-K,2010-12-28,edgar/data/1133062/0001144204-10-068522.txt
INERGY L P,0001136352,10-K,2010-11-29,edgar/data/1136352/0001193125-10-270033.txt
VOIS Inc.,0001136711,10-K,2010-12-23,edgar/data/1136711/0001161697-10-001200.txt
CHARTER FINANCIAL CORP/GA,0001136796,10-K,2010-12-23,edgar/data/1136796/0001193125-10-287721.txt
ROCKWELL COLLINS INC,0001137411,10-K,2010-11-23,edgar/data/1137411/0001047469-10-010012.txt
MEDCATH CORP,0001139463,10-K,2010-12-14,edgar/data/1139463/0000950123-10-113546.txt
"SUBAYE, INC.",0001139570,10-K,2010-12-23,edgar/data/1139570/0001144204-10-068023.txt
"SUNRIDGE INTERNATIONAL, INC.",0001140382,10-K,2010-11-15,edgar/data/1140382/0001076542-10-000150.txt
NEW FRONTIER ENERGY INC,0001140586,10-K,2010-12-07,edgar/data/1140586/0001079973-10-001279.txt
AMERISOURCEBERGEN CORP,0001140859,10-K,2010-11-23,edgar/data/1140859/0000950123-10-108165.txt
Li-on Motors Corp.,0001141263,10-K,2010-11-02,edgar/data/1141263/0001144204-10-057057.txt
GLADSTONE CAPITAL CORP,0001143513,10-K,2010-11-22,edgar/data/1143513/0000950123-10-107890.txt
ACCENTURE SCA,0001143908,10-K,2010-10-26,edgar/data/1143908/0001193125-10-235855.txt
ACUITY BRANDS INC,0001144215,10-K,2010-10-29,edgar/data/1144215/0000950123-10-098145.txt
MEGOLA INC,0001144392,10-K,2010-11-16,edgar/data/1144392/0001144204-10-061135.txt
HENNESSY ADVISORS INC,0001145255,10-K,2010-12-03,edgar/data/1145255/0001193125-10-273668.txt
SERACARE LIFE SCIENCES INC,0001156295,10-K,2010-12-01,edgar/data/1156295/0001144204-10-064198.txt
"NUVILEX, INC.",0001157075,10-K,2010-12-29,edgar/data/1157075/0001262463-10-000148.txt
SINGLE TOUCH SYSTEMS INC,0001157817,10-K,2010-12-29,edgar/data/1157817/0001127855-10-000483.txt
CHINA HGS REAL ESTATE INC.,0001158420,10-K,2010-12-29,edgar/data/1158420/0001013762-10-003164.txt
MONEYFLOW SYSTEMS INTERNATIONAL INC,0001159464,10-K,2010-12-23,edgar/data/1159464/0001137171-10-000764.txt
Biomass Secure Power Inc,0001160164,10-K,2010-12-15,edgar/data/1160164/0001472375-10-000053.txt
WESTERN PLAINS ENERGY LLC,0001161049,10-K,2010-12-27,edgar/data/1161049/0001104659-10-064244.txt
CATALYST LIGHTING GROUP INC,0001161582,10-K,2010-12-13,edgar/data/1161582/0001308411-10-000069.txt
GOENERGY INC,0001162896,10-K,2010-11-05,edgar/data/1162896/0001137050-10-000225.txt
"MAGNUS INTERNATIONAL RESOURCES, INC.",0001163003,10-K,2010-12-16,edgar/data/1163003/0001127855-10-000463.txt
ALION SCIENCE & TECHNOLOGY CORP,0001166568,10-K,2010-12-14,edgar/data/1166568/0000950123-10-113432.txt
ZALDIVA INC,0001168325,10-K,2010-12-29,edgar/data/1168325/0001010412-10-000362.txt
COUNTRY FAIR INC,0001171162,10-K,2010-11-29,edgar/data/1171162/0001193125-10-270324.txt
ASIA GLOBAL HOLDINGS CORP.,0001171689,10-K,2010-11-30,edgar/data/1171689/0001144204-10-064069.txt
TD AMERITRADE HOLDING CORP,0001173431,10-K,2010-11-19,edgar/data/1173431/0000950123-10-107471.txt
CYTODYN INC,0001175680,10-K,2010-12-03,edgar/data/1175680/0001269678-10-000195.txt
ORAMED PHARMACEUTICALS INC.,0001176309,10-K,2010-11-29,edgar/data/1176309/0001144204-10-063863.txt
Rodobo International Inc,0001177274,10-K,2010-12-21,edgar/data/1177274/0001079973-10-001312.txt
COMDISCO HOLDING CO INC,0001179484,10-K,2010-12-10,edgar/data/1179484/0001341004-10-002050.txt
FORCE FUELS INC.,0001182011,10-K,2010-12-15,edgar/data/1182011/0001463967-10-000066.txt
ACTIVIDENTITY CORP,0001183941,10-K,2010-12-10,edgar/data/1183941/0001047469-10-010324.txt
FLANIGANS ENTERPRISES INC,0000012040,10-K,2010-12-29,edgar/data/12040/0000914317-10-001932.txt
GOLDEN GRAIN ENERGY,0001206942,10-K,2010-12-23,edgar/data/1206942/0001104659-10-064209.txt
"China Energy Recovery, Inc.",0001208790,10-K,2010-11-03,edgar/data/1208790/0001144204-10-057192.txt
Jetblack Corp,0001213106,10-K,2010-12-14,edgar/data/1213106/0001432093-10-000911.txt
PIONEER FINANCIAL SERVICES INC,0001216752,10-K,2010-11-30,edgar/data/1216752/0001104659-10-060524.txt
STELLAR RESOURCES LTD,0001217027,10-K,2010-11-18,edgar/data/1217027/0001127855-10-000429.txt
SPDR GOLD TRUST,0001222333,10-K,2010-11-22,edgar/data/1222333/0000950123-10-107692.txt
STAR GAS FINANCE CO,0001223037,10-K,2010-12-09,edgar/data/1223037/0001193125-10-277488.txt
"MINDSPEED TECHNOLOGIES, INC",0001224370,10-K,2010-11-22,edgar/data/1224370/0000950123-10-107559.txt
PDC 2002 C LTD PARTNERSHIP,0001224951,10-K,2010-10-27,edgar/data/1224951/0001140361-10-042419.txt
PDC 2002 D LTD PARTNERSHIP,0001224952,10-K,2010-10-07,edgar/data/1224952/0001140361-10-040485.txt
PDC 2002 D LTD PARTNERSHIP,0001224952,10-K,2010-12-22,edgar/data/1224952/0001140361-10-050980.txt
"Superlattice Power, Inc.",0001230524,10-K,2010-10-29,edgar/data/1230524/0001144204-10-056482.txt
LIQUIDITY SERVICES INC,0001235468,10-K,2010-12-10,edgar/data/1235468/0001047469-10-010322.txt
PROSPERO GROUP,0001243741,10-K,2010-10-12,edgar/data/1243741/0001176256-10-000828.txt
TransDigm Group INC,0001260221,10-K,2010-11-15,edgar/data/1260221/0001193125-10-260837.txt
UNIVERSAL TECHNICAL INSTITUTE INC,0001261654,10-K,2010-12-01,edgar/data/1261654/0000950123-10-109850.txt
"AEOLUS PHARMACEUTICALS, INC.",0001261734,10-K,2010-12-29,edgar/data/1261734/0001144204-10-068718.txt
AMERICAS WIND ENERGY CORP,0001265840,10-K,2010-11-15,edgar/data/1265840/0001062993-10-003669.txt
PDC 2003-A LP,0001270426,10-K,2010-10-12,edgar/data/1270426/0001140361-10-040682.txt
PDC 2003-A LP,0001270426,10-K,2010-10-12,edgar/data/1270426/0001140361-10-040688.txt
PDC 2003-D LP,0001270430,10-K,2010-10-12,edgar/data/1270430/0001140361-10-040680.txt
PDC 2003-D LP,0001270430,10-K,2010-10-12,edgar/data/1270430/0001140361-10-040686.txt
"ENERGY HOLDINGS INTERNATIONAL, INC.",0001271046,10-K,2010-10-13,edgar/data/1271046/0001079974-10-000557.txt
Wind Works Power Corp.,0001273507,10-K,2010-10-13,edgar/data/1273507/0001096350-10-000122.txt
NATIONAL BEEF PACKING CO LLC,0001273784,10-K,2010-10-29,edgar/data/1273784/0001104659-10-054679.txt
"CPI INTERNATIONAL, INC.",0001279176,10-K,2010-12-10,edgar/data/1279176/0001279176-10-000055.txt
"NowAuto Group, Inc.",0001285828,10-K,2010-10-07,edgar/data/1285828/0001144204-10-052759.txt
Timberline Resources Corp,0001288750,10-K,2010-12-20,edgar/data/1288750/0001052918-10-000450.txt
"U. S. Premium Beef, LLC",0001289237,10-K,2010-10-29,edgar/data/1289237/0001003297-10-000259.txt
"XENONICS HOLDINGS, INC.",0001289550,10-K,2010-12-17,edgar/data/1289550/0000950123-10-114565.txt
"Roebling Financial Corp, Inc.",0001293283,10-K,2010-12-23,edgar/data/1293283/0000946275-10-000553.txt
JER Investors Trust Inc,0001294017,10-K,2010-12-20,edgar/data/1294017/0001193125-10-283578.txt
IASIS Healthcare LLC,0001294632,10-K,2010-12-21,edgar/data/1294632/0000950123-10-115479.txt
Kentucky First Federal Bancorp,0001297341,10-K,2010-10-06,edgar/data/1297341/0001144204-10-052616.txt
"OMNIRELIANT HOLDINGS, INC.",0001298095,10-K,2010-10-13,edgar/data/1298095/0001144204-10-053644.txt
PetroHunter Energy Corp,0001298824,10-K,2010-12-23,edgar/data/1298824/0000949353-10-000274.txt
BRAZIL GOLD CORP.,0001301075,10-K,2010-10-20,edgar/data/1301075/0001044764-10-000122.txt
Pharmasset Inc,0001301081,10-K,2010-11-23,edgar/data/1301081/0001193125-10-267564.txt
"SmartMetric, Inc.",0001301991,10-K,2010-10-13,edgar/data/1301991/0001013762-10-002443.txt
PRUDENTIAL BANCORP INC OF PENNSYLVANIA,0001302324,10-K,2010-12-23,edgar/data/1302324/0001188112-10-003418.txt
VICTORY EAGLE RESOURCES CORP.,0001304898,10-K,2010-11-15,edgar/data/1304898/0001062993-10-003744.txt
ASHLAND INC.,0001305014,10-K,2010-11-22,edgar/data/1305014/0001305014-10-000079.txt
SOLAR ENERTECH CORP,0001307873,10-K,2010-12-17,edgar/data/1307873/0001144204-10-066966.txt
"SpeechSwitch, Inc.",0001307989,10-K,2010-11-16,edgar/data/1307989/0001102624-10-000540.txt
"SpeechSwitch, Inc.",0001307989,10-K,2010-12-30,edgar/data/1307989/0001140361-10-051601.txt
"Dolby Laboratories, Inc.",0001308547,10-K,2010-11-22,edgar/data/1308547/0001193125-10-266157.txt
"Money Tree, Inc.",0001309126,10-K,2010-12-23,edgar/data/1309126/0001193125-10-287690.txt
SYDYS CORP,0001309141,10-K,2010-10-13,edgar/data/1309141/0001437749-10-003368.txt
SYDYS CORP,0001309141,10-K,2010-11-23,edgar/data/1309141/0001437749-10-004109.txt
WMG Acquisition Corp,0001309987,10-K,2010-11-18,edgar/data/1309987/0001193125-10-263208.txt
