Company Name,CIK,Form Type,Date Filed,Filename
PERVASIVE SOFTWARE INC,0001042821,10-K,2012-09-04,edgar/data/1042821/0001193125-12-379356.txt
"Iron Eagle Group, Inc.",0001043825,10-K,2012-08-02,edgar/data/1043825/0001014897-12-000203.txt
VANGUARD HEALTH SYSTEMS INC,0001045829,10-K,2012-08-24,edgar/data/1045829/0001045829-12-000065.txt
FEDEX CORP,0001048911,10-K,2012-07-16,edgar/data/1048911/0001193125-12-303558.txt
US DATAWORKS INC,0001049505,10-K,2012-07-13,edgar/data/1049505/0001144204-12-039452.txt
MERCURY COMPUTER SYSTEMS INC,0001049521,10-K,2012-08-22,edgar/data/1049521/0001193125-12-365283.txt
"Tongli Pharmaceuticals (USA), Inc.",0001052284,10-K,2012-07-16,edgar/data/1052284/0001144204-12-039586.txt
SCHOOL SPECIALTY INC,0001055454,10-K,2012-07-09,edgar/data/1055454/0001193125-12-297457.txt
HYPERTENSION DIAGNOSTICS INC /MN,0001058828,10-K,2012-09-28,edgar/data/1058828/0001058828-12-000029.txt
"bebe stores, inc.",0001059272,10-K,2012-09-13,edgar/data/1059272/0001193125-12-390815.txt
MIPS TECHNOLOGIES INC,0001059786,10-K,2012-09-10,edgar/data/1059786/0001103969-12-000033.txt
WESTERN DIGITAL CORP,0000106040,10-K,2012-08-20,edgar/data/106040/0001193125-12-361018.txt
GENERAL METALS CORP,0001060910,10-K,2012-07-30,edgar/data/1060910/0001437749-12-007369.txt
CORGENIX MEDICAL CORP/CO,0001063665,10-K,2012-09-27,edgar/data/1063665/0001047469-12-009118.txt
AMERITRANS CAPITAL CORP,0001064015,10-K,2012-09-28,edgar/data/1064015/0001398432-12-000714.txt
CORINTHIAN COLLEGES INC,0001066134,10-K,2012-08-24,edgar/data/1066134/0001047469-12-008511.txt
EGAIN COMMUNICATIONS CORP,0001066194,10-K,2012-09-25,edgar/data/1066194/0001193125-12-403504.txt
"SUN RIVER ENERGY, INC",0001066551,10-K,2012-08-16,edgar/data/1066551/0001010549-12-000918.txt
"CRACKER BARREL OLD COUNTRY STORE, INC",0001067294,10-K,2012-09-25,edgar/data/1067294/0001140361-12-041343.txt
IMPLANT SCIENCES CORP,0001068874,10-K,2012-09-28,edgar/data/1068874/0001068874-12-000039.txt
GREENE COUNTY BANCORP INC,0001070524,10-K,2012-09-28,edgar/data/1070524/0001070524-12-000027.txt
CONTANGO OIL & GAS CO,0001071993,10-K,2012-08-29,edgar/data/1071993/0001445305-12-002782.txt
BOTTOMLINE TECHNOLOGIES INC /DE/,0001073349,10-K,2012-08-27,edgar/data/1073349/0001193125-12-369412.txt
Intelligent Living Corp,0001073362,10-K,2012-09-06,edgar/data/1073362/0001052918-12-000404.txt
BEAR LAKE RECREATION INC,0001074871,10-K,2012-09-12,edgar/data/1074871/0001549632-12-000025.txt
MAVERICK MINERALS CORP,0001074929,10-K,2012-07-26,edgar/data/1074929/0001062993-12-002556.txt
VIEW SYSTEMS INC,0001075857,10-K,2012-08-20,edgar/data/1075857/0001354488-12-004396.txt
SENSE TECHNOLOGIES INC,0001077638,10-K,2012-09-17,edgar/data/1077638/0001185185-12-002052.txt
"TACTICAL AIR DEFENSE SERVICES, INC.",0001077915,10-K,2012-08-02,edgar/data/1077915/0001078782-12-001904.txt
"REMEDENT, INC.",0001078037,10-K,2012-07-16,edgar/data/1078037/0001144204-12-039601.txt
EXTREME NETWORKS INC,0001078271,10-K,2012-08-23,edgar/data/1078271/0001078271-12-000048.txt
"ProGreen Properties, Inc.",0001079297,10-K,2012-07-30,edgar/data/1079297/0001415889-12-001098.txt
PATRIOT GOLD CORP,0001080448,10-K,2012-08-29,edgar/data/1080448/0000939802-12-000205.txt
V Media Corp,0001080627,10-K,2012-09-27,edgar/data/1080627/0001079973-12-000764.txt
DITECH NETWORKS INC,0001080667,10-K,2012-07-27,edgar/data/1080667/0001047469-12-007485.txt
GREENWAY MEDICAL TECHNOLOGIES INC,0001080747,10-K,2012-09-21,edgar/data/1080747/0001188112-12-002927.txt
STUDIO II BRANDS INC,0001081091,10-K,2012-07-03,edgar/data/1081091/0001137050-12-000222.txt
"UNWIRED PLANET, INC.",0001082506,10-K,2012-09-07,edgar/data/1082506/0001193125-12-383484.txt
ENXNET INC,0001083706,10-K,2012-07-16,edgar/data/1083706/0001002014-12-000382.txt
"Flux Power Holdings, Inc.",0001083743,10-K,2012-09-28,edgar/data/1083743/0001144204-12-053573.txt
RESOURCES CONNECTION INC,0001084765,10-K,2012-07-24,edgar/data/1084765/0001193125-12-312427.txt
1 800 FLOWERS COM INC,0001084869,10-K,2012-09-14,edgar/data/1084869/0001047469-12-008848.txt
WORTHINGTON INDUSTRIES INC,0000108516,10-K,2012-07-30,edgar/data/108516/0001193125-12-322427.txt
WPCS INTERNATIONAL INC,0001086745,10-K,2012-07-30,edgar/data/1086745/0001013762-12-001512.txt
QUICK-MED TECHNOLOGIES INC,0001088206,10-K,2012-09-28,edgar/data/1088206/0001088206-12-000022.txt
Inova Technology Inc.,0001088211,10-K,2012-07-30,edgar/data/1088211/0001471242-12-001024.txt
"GREYSTONE LOGISTICS, INC.",0001088413,10-K,2012-09-14,edgar/data/1088413/0001072613-12-000600.txt
COLLECTORS UNIVERSE INC,0001089143,10-K,2012-08-30,edgar/data/1089143/0001089143-12-000019.txt
"FREESTONE RESOURCES, INC.",0001089319,10-K,2012-09-24,edgar/data/1089319/0001121781-12-000312.txt
Orpheum Property Inc,0001092791,10-K,2012-08-08,edgar/data/1092791/0001354488-12-003930.txt
"MEDINA INTERNATIONAL HOLDINGS, INC.",0001093248,10-K,2012-08-14,edgar/data/1093248/0001072588-12-000105.txt
HARRIS INTERACTIVE INC,0001094238,10-K,2012-09-25,edgar/data/1094238/0001193125-12-403356.txt
APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563,10-K,2012-08-15,edgar/data/109563/0000109563-12-000038.txt
NT MINING Corp,0001096759,10-K,2012-09-19,edgar/data/1096759/0001096759-12-000035.txt
PROTALEX INC,0001099215,10-K,2012-08-29,edgar/data/1099215/0001144204-12-048506.txt
"SINOCOKING COAL & COKE CHEMICAL INDUSTRIES, INC.",0001099290,10-K,2012-09-28,edgar/data/1099290/0001144204-12-053408.txt
ARRAY BIOPHARMA INC,0001100412,10-K,2012-08-16,edgar/data/1100412/0001047469-12-008381.txt
"DELTA APPAREL, INC",0001101396,10-K,2012-09-28,edgar/data/1101396/0001101396-12-000027.txt
LASERLOCK TECHNOLOGIES INC,0001104038,10-K,2012-07-13,edgar/data/1104038/0001471242-12-000947.txt
"DYNEGY HOLDINGS, LLC",0001105055,10-K,2012-09-18,edgar/data/1105055/0001445305-12-002901.txt
RPM INTERNATIONAL INC/DE/,0000110621,10-K,2012-07-26,edgar/data/110621/0001193125-12-316906.txt
"OCLARO, INC.",0001110647,10-K,2012-09-13,edgar/data/1110647/0001193125-12-390747.txt
LONGWEI PETROLEUM INVESTMENT HOLDING LTD,0001111817,10-K,2012-09-13,edgar/data/1111817/0001013762-12-001817.txt
CANYON COPPER CORP.,0001112706,10-K,2012-09-28,edgar/data/1112706/0001062993-12-003849.txt
LANTRONIX INC,0001114925,10-K,2012-08-30,edgar/data/1114925/0001019687-12-003064.txt
COACH INC,0001116132,10-K,2012-08-22,edgar/data/1116132/0001144204-12-047660.txt
MASS MEGAWATTS WIND POWER INC,0001117228,10-K,2012-07-30,edgar/data/1117228/0001354488-12-003699.txt
"QUINSTREET, INC",0001117297,10-K,2012-08-23,edgar/data/1117297/0001193125-12-366660.txt
PCS EDVENTURES COM INC,0001122020,10-K,2012-07-12,edgar/data/1122020/0001010412-12-000279.txt
GLOBAL PAYMENTS INC,0001123360,10-K,2012-07-27,edgar/data/1123360/0001123360-12-000045.txt
"LZG INTERNATIONAL, INC.",0001126115,10-K,2012-08-13,edgar/data/1126115/0001471242-12-001071.txt
BA Credit Card Trust,0001128250,10-K,2012-09-28,edgar/data/1128250/0001370238-12-000013.txt
NEVADA CLASSIC THOROUGHBREDS INC,0001128383,10-K,2012-09-24,edgar/data/1128383/0001128383-12-000010.txt
"AnythingIT, Inc.",0001129048,10-K,2012-08-22,edgar/data/1129048/0001354488-12-004477.txt
Morris Business Development Co,0001133901,10-K,2012-07-06,edgar/data/1133901/0001493152-12-000727.txt
PREVENTION INSURANCE COM INC,0001134982,10-K,2012-07-27,edgar/data/1134982/0001213900-12-004043.txt
"L & L ENERGY, INC.",0001137083,10-K,2012-07-31,edgar/data/1137083/0001137083-12-000034.txt
Seagate Technology plc,0001137789,10-K,2012-08-09,edgar/data/1137789/0001047469-12-007998.txt
ACCURAY INC,0001138723,10-K,2012-09-10,edgar/data/1138723/0001047469-12-008730.txt
ZBB ENERGY CORP,0001140310,10-K,2012-09-19,edgar/data/1140310/0001102624-12-000755.txt
"Immunovative, Inc.",0001142790,10-K,2012-07-16,edgar/data/1142790/0001354488-12-003551.txt
AMERICAN FIRST FINANCIAL INC,0001156884,10-K,2012-07-17,edgar/data/1156884/0001533621-12-000252.txt
"NUVILEX, INC.",0001157075,10-K,2012-08-14,edgar/data/1157075/0001262463-12-000335.txt
K12 INC,0001157408,10-K,2012-09-12,edgar/data/1157408/0001047469-12-008819.txt
PLURISTEM THERAPEUTICS INC,0001158780,10-K,2012-09-10,edgar/data/1158780/0001178913-12-002580.txt
Signature Exploration & Production Corp.,0001165320,10-K,2012-07-16,edgar/data/1165320/0001144204-12-039687.txt
"LYRIS, INC.",0001166220,10-K,2012-09-14,edgar/data/1166220/0001047469-12-008858.txt
"RADIANT LOGISTICS, INC",0001171155,10-K,2012-09-26,edgar/data/1171155/0001144204-12-053025.txt
JAVA EXPRESS INC,0001171838,10-K,2012-07-16,edgar/data/1171838/0001078782-12-001796.txt
"P2 Solar, Inc.",0001172069,10-K,2012-07-16,edgar/data/1172069/0001137050-12-000241.txt
US GEOTHERMAL INC,0001172136,10-K,2012-07-13,edgar/data/1172136/0001062993-12-002457.txt
"2-Track Global, Inc.",0001174290,10-K,2012-08-30,edgar/data/1174290/0001144204-12-049009.txt
"2-Track Global, Inc.",0001174290,10-K,2012-08-30,edgar/data/1174290/0001144204-12-049020.txt
STERLING GROUP VENTURES INC,0001175416,10-K,2012-08-29,edgar/data/1175416/0001175416-12-000008.txt
CYTODYN INC,0001175680,10-K,2012-08-22,edgar/data/1175680/0001193125-12-363776.txt
CARDICA INC,0001178104,10-K,2012-09-28,edgar/data/1178104/0001437749-12-009849.txt
Cardiovascular Systems Inc,0001180145,10-K,2012-09-10,edgar/data/1180145/0001193125-12-386811.txt
Molecular Pharmacology (USA) Ltd.,0001191357,10-K,2012-08-22,edgar/data/1191357/0001221508-12-000015.txt
3Power Energy Group Inc.,0001221554,10-K,2012-07-16,edgar/data/1221554/0001144204-12-039689.txt
JEFFERSON BANCSHARES INC,0001222915,10-K,2012-09-21,edgar/data/1222915/0001387131-12-003054.txt
INFOBLOX INC,0001223862,10-K,2012-09-14,edgar/data/1223862/0001445305-12-002865.txt
"Bering Exploration, Inc.",0001229089,10-K,2012-07-16,edgar/data/1229089/0001144204-12-039608.txt
COUNTERPATH CORP,0001236997,10-K,2012-07-19,edgar/data/1236997/0001204459-12-001646.txt
SUNERGY INC,0001261487,10-K,2012-07-02,edgar/data/1261487/0001019687-12-002311.txt
"MEI Pharma, Inc.",0001262104,10-K,2012-09-18,edgar/data/1262104/0001193125-12-394598.txt
FIRST MARBLEHEAD CORP,0001262279,10-K,2012-09-12,edgar/data/1262279/0001193125-12-389404.txt
VISTAPRINT N.V.,0001262976,10-K,2012-08-15,edgar/data/1262976/0001445305-12-002668.txt
"CHINA-BIOTICS, INC",0001271057,10-K,2012-09-14,edgar/data/1271057/0001144204-12-051520.txt
DFC GLOBAL CORP.,0001271625,10-K,2012-08-29,edgar/data/1271625/0001193125-12-374337.txt
NORTHRIDGE VENTURES INC.,0001272906,10-K,2012-09-12,edgar/data/1272906/0001303681-12-000118.txt
ANGIODYNAMICS INC,0001275187,10-K,2012-08-14,edgar/data/1275187/0001193125-12-355457.txt
GREENLITE VENTURES INC,0001282571,10-K,2012-07-13,edgar/data/1282571/0001062993-12-002451.txt
MOSAIC CO,0001285785,10-K,2012-07-17,edgar/data/1285785/0001193125-12-304472.txt
U S PRECIOUS METALS INC,0001286181,10-K,2012-09-13,edgar/data/1286181/0001079973-12-000708.txt
PROSPECT CAPITAL CORP,0001287032,10-K,2012-08-22,edgar/data/1287032/0001047469-12-008467.txt
RANCHER ENERGY CORP.,0001287900,10-K,2012-07-25,edgar/data/1287900/0001072588-12-000103.txt
"AMERICAN ENVIRONMENTAL, INC.",0001290785,10-K,2012-08-24,edgar/data/1290785/0001290785-12-000004.txt
"AMERICAN ENVIRONMENTAL, INC.",0001290785,10-K,2012-08-31,edgar/data/1290785/0001290785-12-000009.txt
"PSB Holdings, Inc.",0001293211,10-K,2012-09-28,edgar/data/1293211/0001188112-12-002982.txt
"Shengtai Pharmaceutical, Inc.",0001295079,10-K,2012-09-28,edgar/data/1295079/0001144204-12-053501.txt
Kearny Financial Corp.,0001295664,10-K,2012-09-13,edgar/data/1295664/0000946275-12-000348.txt
HANDENI GOLD INC.,0001297223,10-K,2012-08-27,edgar/data/1297223/0001062993-12-003255.txt
Kentucky First Federal Bancorp,0001297341,10-K,2012-09-28,edgar/data/1297341/0001144204-12-053579.txt
"INOLIFE TECHNOLOGIES, INC.",0001297965,10-K,2012-07-16,edgar/data/1297965/0001477932-12-002292.txt
"BofI Holding, Inc.",0001299709,10-K,2012-09-12,edgar/data/1299709/0001299709-12-000126.txt
"SmartMetric, Inc.",0001301991,10-K,2012-09-28,edgar/data/1301991/0001013762-12-001891.txt
"Energizer Resources, Inc.",0001302084,10-K,2012-09-24,edgar/data/1302084/0001137171-12-000384.txt
CAMELOT CORP,0000013033,10-K,2012-08-14,edgar/data/13033/0001165527-12-000872.txt
"Avantair, Inc",0001303849,10-K,2012-09-28,edgar/data/1303849/0001193125-12-409093.txt
Dynamic Gold Corp.,0001304730,10-K,2012-09-14,edgar/data/1304730/0001176256-12-000659.txt
NEWS CORP,0001308161,10-K,2012-08-14,edgar/data/1308161/0001193125-12-355856.txt
"Universal Capital Management, Inc.",0001308569,10-K,2012-08-14,edgar/data/1308569/0000943440-12-000885.txt
PEER REVIEW MEDIATION & ARBITRATION INC,0001311627,10-K,2012-07-31,edgar/data/1311627/0001014897-12-000199.txt
pSivida Corp.,0001314102,10-K,2012-09-27,edgar/data/1314102/0001193125-12-406956.txt
"Huayue Electronics, Inc.",0001315756,10-K,2012-08-28,edgar/data/1315756/0001096906-12-002191.txt
Silicon Graphics International Corp,0001316625,10-K,2012-09-10,edgar/data/1316625/0001316625-12-000041.txt
Pike Electric CORP,0001317577,10-K,2012-09-05,edgar/data/1317577/0001193125-12-380516.txt
"SEI HOLDINGS, INC.",0001321508,10-K,2012-09-05,edgar/data/1321508/0001321508-12-000002.txt
"SEI HOLDINGS, INC.",0001321508,10-K,2012-09-05,edgar/data/1321508/0001321508-12-000006.txt
"STONELEIGH REALTY INVESTORS, LLLP",0001321508,10-K,2012-09-12,edgar/data/1321508/0001321508-12-000011.txt
"STONELEIGH REALTY INVESTORS, LLLP",0001321508,10-K,2012-09-14,edgar/data/1321508/0001321508-12-000015.txt
"STONELEIGH REALTY INVESTORS, LLLP",0001321508,10-K,2012-09-21,edgar/data/1321508/0001321508-12-000029.txt
"SOLERA HOLDINGS, INC",0001324245,10-K,2012-08-29,edgar/data/1324245/0001324245-12-000019.txt
"India Globalization Capital, Inc.",0001326205,10-K,2012-07-16,edgar/data/1326205/0001185185-12-001484.txt
"Shengkai Innovations, Inc.",0001327364,10-K,2012-09-20,edgar/data/1327364/0001171843-12-003434.txt
"CrowdGather, Inc.",0001328670,10-K,2012-07-09,edgar/data/1328670/0001469299-12-000204.txt
TECHPRECISION CORP,0001328792,10-K,2012-07-16,edgar/data/1328792/0000950159-12-000412.txt
Zoro Mining Corp.,0001329484,10-K,2012-08-14,edgar/data/1329484/0001199835-12-000545.txt
Sky Harvest Windpower Corp.,0001332445,10-K,2012-08-22,edgar/data/1332445/0001165527-12-000911.txt
"Barossa Coffee Company, Inc.",0001332572,10-K,2012-09-27,edgar/data/1332572/0001096906-12-002453.txt
RAZOR RESOURCES INC,0001333614,10-K,2012-08-14,edgar/data/1333614/0001372167-12-000081.txt
Chisen Electric Corp,0001335950,10-K,2012-07-02,edgar/data/1335950/0001144204-12-037638.txt
Cornerworld Corp,0001338242,10-K,2012-07-30,edgar/data/1338242/0001161697-12-000582.txt
Neogenix Oncology Inc,0001341293,10-K,2012-07-12,edgar/data/1341293/0001144204-12-039179.txt
REDtone Asia Inc,0001341319,10-K,2012-08-29,edgar/data/1341319/0001445866-12-000697.txt
General Finance CORP,0001342287,10-K,2012-09-17,edgar/data/1342287/0001193125-12-392761.txt
PARAMOUNT GOLD & SILVER CORP.,0001342854,10-K,2012-09-11,edgar/data/1342854/0001140361-12-040050.txt
ENERGY XXI (BERMUDA) LTD,0001343719,10-K,2012-08-09,edgar/data/1343719/0001144204-12-043943.txt
United Community Bancorp,0001344970,10-K,2012-09-07,edgar/data/1344970/0001144204-12-050193.txt
"Viper Resources,Inc.",0001350421,10-K,2012-09-13,edgar/data/1350421/0001078782-12-002397.txt
LianDi Clean Technology Inc.,0001353386,10-K,2012-07-13,edgar/data/1353386/0001144204-12-039399.txt
VOICESERVE INC,0001353505,10-K,2012-07-16,edgar/data/1353505/0001213900-12-003812.txt
"VGTel, Inc.",0001355451,10-K,2012-07-13,edgar/data/1355451/0001144204-12-039457.txt
BOWL AMERICA INC,0000013573,10-K,2012-09-27,edgar/data/13573/0001437749-12-009798.txt
"Neiman Marcus, Inc.",0001358651,10-K,2012-09-19,edgar/data/1358651/0001104659-12-064140.txt
"Bizzingo, Inc.",0001359504,10-K,2012-09-13,edgar/data/1359504/0001493152-12-001271.txt
Alamo Energy Corp.,0001360334,10-K,2012-08-14,edgar/data/1360334/0001469299-12-000241.txt
FOCUS GOLD Corp,0001360564,10-K,2012-07-16,edgar/data/1360564/0001019687-12-002426.txt
Success Exploration & Resources Inc,0001360752,10-K,2012-08-16,edgar/data/1360752/0001511164-12-000163.txt
"TIANYIN PHARMACEUTICAL CO., INC.",0001362718,10-K,2012-09-28,edgar/data/1362718/0001213900-12-005460.txt
Domark International Inc.,0001365160,10-K,2012-09-13,edgar/data/1365160/0001165527-12-000974.txt
"BIOSHAFT WATER TECHNOLOGY, INC.",0001365784,10-K,2012-08-14,edgar/data/1365784/0001393905-12-000447.txt
MATTMAR MINERALS INC,0001366317,10-K,2012-09-11,edgar/data/1366317/0001144204-12-050707.txt
TurkPower Corp,0001368055,10-K,2012-09-18,edgar/data/1368055/0001140361-12-040727.txt
Nilam Resources Inc.,0001368714,10-K,2012-07-30,edgar/data/1368714/0001393905-12-000408.txt
Neologic Animation Inc,0001371310,10-K,2012-08-14,edgar/data/1371310/0001294606-12-000285.txt
ROYAL MINES & MINERALS CORP,0001371424,10-K,2012-07-30,edgar/data/1371424/0001062993-12-002593.txt
"Scout Exploration, Inc",0001371474,10-K,2012-08-31,edgar/data/1371474/0001127855-12-000455.txt
"Scout Exploration, Inc",0001371474,10-K,2012-09-12,edgar/data/1371474/0001127855-12-000478.txt
"Scout Exploration, Inc",0001371474,10-K,2012-09-24,edgar/data/1371474/0001127855-12-000517.txt
Nevaeh Enterprises Ltd.,0001372167,10-K,2012-08-14,edgar/data/1372167/0001372167-12-000079.txt
MSB FINANCIAL CORP.,0001374783,10-K,2012-09-28,edgar/data/1374783/0000946275-12-000367.txt
SYNTHESIS ENERGY SYSTEMS INC,0001375063,10-K,2012-09-27,edgar/data/1375063/0001193125-12-405575.txt
"Hampden Bancorp, Inc.",0001375320,10-K,2012-09-18,edgar/data/1375320/0001157523-12-004873.txt
Golden Star Resource Corp.,0001375348,10-K,2012-09-26,edgar/data/1375348/0001199835-12-000637.txt
"Super Micro Computer, Inc.",0001375365,10-K,2012-09-13,edgar/data/1375365/0001445305-12-002860.txt
"Lithium Exploration Group, Inc.",0001375576,10-K,2012-09-27,edgar/data/1375576/0001062993-12-003823.txt
Kedem Pharmaceuticals Inc.,0001376228,10-K,2012-08-28,edgar/data/1376228/0001493152-12-001153.txt
Viking Minerals Inc.,0001376316,10-K,2012-07-20,edgar/data/1376316/0001165527-12-000772.txt
Buckingham Exploration Inc.,0001376804,10-K,2012-09-13,edgar/data/1376804/0001206774-12-004025.txt
"AVIAT NETWORKS, INC.",0001377789,10-K,2012-09-04,edgar/data/1377789/0001377789-12-000023.txt
"Ocean Power Technologies, Inc.",0001378140,10-K,2012-07-13,edgar/data/1378140/0001437749-12-006912.txt
APRECIA INC,0001380856,10-K,2012-08-13,edgar/data/1380856/0001477932-12-002944.txt
APRECIA INC,0001380856,10-K,2012-09-13,edgar/data/1380856/0001477932-12-003641.txt
CYTTA CORP.,0001383088,10-K,2012-08-29,edgar/data/1383088/0001511164-12-000172.txt
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",0001383312,10-K,2012-08-09,edgar/data/1383312/0001193125-12-346911.txt
GLOBE SPECIALTY METALS INC,0001383571,10-K,2012-08-28,edgar/data/1383571/0001383571-12-000013.txt
"FUSION-IO, INC.",0001383729,10-K,2012-08-27,edgar/data/1383729/0001193125-12-369972.txt
INFRASTRUCTURE MATERIALS CORP.,0001383859,10-K,2012-09-26,edgar/data/1383859/0001062993-12-003820.txt
Derycz Scientific Inc,0001386301,10-K,2012-09-28,edgar/data/1386301/0001144204-12-053586.txt
ALPHA & OMEGA SEMICONDUCTOR Ltd,0001387467,10-K,2012-08-31,edgar/data/1387467/0001387467-12-000031.txt
ShoreTel Inc,0001388133,10-K,2012-09-13,edgar/data/1388133/0001140361-12-040332.txt
"OMNI BIO PHARMACEUTICAL, INC.",0001389870,10-K,2012-07-12,edgar/data/1389870/0001437749-12-006846.txt
"Veracity Management Global, Inc.",0001391750,10-K,2012-09-25,edgar/data/1391750/0000943440-12-000983.txt
"China Advanced Construction Materials Group, Inc",0001392363,10-K,2012-09-26,edgar/data/1392363/0001062993-12-003818.txt
"NORTH AMERICAN ENERGY RESOURCES, INC.",0001392694,10-K,2012-07-23,edgar/data/1392694/0001471242-12-000985.txt
"Consolidation Services, Inc.",0001392960,10-K,2012-07-24,edgar/data/1392960/0001393905-12-000396.txt
Enhance Skin Products Inc,0001395400,10-K,2012-07-31,edgar/data/1395400/0001127855-12-000384.txt
"TECHS LOANSTAR, INC.",0001397795,10-K,2012-08-13,edgar/data/1397795/0001554795-12-000006.txt
Point.360,0001398797,10-K,2012-09-12,edgar/data/1398797/0001144204-12-050869.txt
"National American University Holdings, Inc.",0001399855,10-K,2012-08-03,edgar/data/1399855/0001193125-12-334702.txt
"ABAKAN, INC",0001400000,10-K,2012-09-13,edgar/data/1400000/0001211524-12-000201.txt
4th Grade Films Inc,0001400683,10-K,2012-09-10,edgar/data/1400683/0001105241-12-000011.txt
"Vortec Electronics, Inc.",0001400728,10-K,2012-07-17,edgar/data/1400728/0001255294-12-000508.txt
Dakota Gold Corp,0001401670,10-K,2012-07-23,edgar/data/1401670/0000939802-12-000163.txt
Star Gold Corp.,0001401835,10-K,2012-08-13,edgar/data/1401835/0001056520-12-000356.txt
AMERIWEST PETROLEUM CORP.,0001401859,10-K,2012-09-10,edgar/data/1401859/0001165527-12-000958.txt
Riverdale Mining Inc.,0001402357,10-K,2012-07-16,edgar/data/1402357/0001294606-12-000269.txt
"LVB Acquisition, Inc.",0001402366,10-K,2012-08-20,edgar/data/1402366/0001193125-12-362132.txt
CADUCEUS SOFTWARE SYSTEMS CORP.,0001403231,10-K,2012-07-16,edgar/data/1403231/0001294606-12-000271.txt
