Company Name,CIK,Form Type,Date Filed,Filename
IMPLANT SCIENCES CORP,0001068874,10-K,2013-09-30,edgar/data/1068874/0001068874-13-000050.txt
PACIFIC SANDS INC,0001069799,10-K,2013-09-26,edgar/data/1069799/0001096906-13-001517.txt
GREENE COUNTY BANCORP INC,0001070524,10-K,2013-09-30,edgar/data/1070524/0001070524-13-000027.txt
CONTANGO OIL & GAS CO,0001071993,10-K,2013-08-29,edgar/data/1071993/0001071993-13-000011.txt
BOTTOMLINE TECHNOLOGIES INC /DE/,0001073349,10-K,2013-08-29,edgar/data/1073349/0001193125-13-351488.txt
"Occidental Development Group, Inc.",0001073362,10-K,2013-09-13,edgar/data/1073362/0001052918-13-000389.txt
"Manasota Group, Inc.",0001074458,10-K,2013-07-19,edgar/data/1074458/0001575872-13-000007.txt
BEAR LAKE RECREATION INC,0001074871,10-K,2013-09-03,edgar/data/1074871/0001549632-13-000029.txt
SENSE TECHNOLOGIES INC,0001077638,10-K,2013-07-25,edgar/data/1077638/0001185185-13-001514.txt
"REMEDENT, INC.",0001078037,10-K,2013-07-15,edgar/data/1078037/0001144204-13-039518.txt
EXTREME NETWORKS INC,0001078271,10-K,2013-08-30,edgar/data/1078271/0001078271-13-000049.txt
"ProGreen Properties, Inc.",0001079297,10-K,2013-08-13,edgar/data/1079297/0001213900-13-004185.txt
PATRIOT GOLD CORP,0001080448,10-K,2013-08-29,edgar/data/1080448/0000939802-13-000141.txt
V Media Corp,0001080627,10-K,2013-09-27,edgar/data/1080627/0001079973-13-000581.txt
GREENWAY MEDICAL TECHNOLOGIES INC,0001080747,10-K,2013-09-13,edgar/data/1080747/0001188112-13-002704.txt
STUDIO II BRANDS INC,0001081091,10-K,2013-07-01,edgar/data/1081091/0001137050-13-000204.txt
VADDA ENERGY CORP,0001082492,10-K,2013-08-27,edgar/data/1082492/0001019687-13-003346.txt
"UNWIRED PLANET, INC.",0001082506,10-K,2013-09-09,edgar/data/1082506/0001193125-13-361433.txt
ENXNET INC,0001083706,10-K,2013-07-01,edgar/data/1083706/0001002014-13-000279.txt
"AuraSource, Inc.",0001083922,10-K,2013-07-01,edgar/data/1083922/0001308411-13-000214.txt
XZERES Corp.,0001084597,10-K,2013-08-05,edgar/data/1084597/0001255294-13-000616.txt
RESOURCES CONNECTION INC,0001084765,10-K,2013-07-22,edgar/data/1084765/0001193125-13-297300.txt
1 800 FLOWERS COM INC,0001084869,10-K,2013-09-13,edgar/data/1084869/0001104659-13-069833.txt
WORTHINGTON INDUSTRIES INC,0000108516,10-K,2013-07-30,edgar/data/108516/0001193125-13-310489.txt
BELLAVISTA CAPITAL INC,0001086670,10-K,2013-07-18,edgar/data/1086670/0001354488-13-003959.txt
WPCS INTERNATIONAL INC,0001086745,10-K,2013-07-29,edgar/data/1086745/0001144204-13-041652.txt
QUICK-MED TECHNOLOGIES INC,0001088206,10-K,2013-09-30,edgar/data/1088206/0001140361-13-037204.txt
Inova Technology Inc.,0001088211,10-K,2013-08-06,edgar/data/1088211/0001214659-13-004345.txt
"GREYSTONE LOGISTICS, INC.",0001088413,10-K,2013-09-13,edgar/data/1088413/0001072613-13-000384.txt
COLLECTORS UNIVERSE INC,0001089143,10-K,2013-08-28,edgar/data/1089143/0001089143-13-000023.txt
"FREESTONE RESOURCES, INC.",0001089319,10-K,2013-09-19,edgar/data/1089319/0001121781-13-000351.txt
ZALE CORP,0000109156,10-K,2013-09-27,edgar/data/109156/0001047469-13-009367.txt
"MEDINA INTERNATIONAL HOLDINGS, INC.",0001093248,10-K,2013-08-13,edgar/data/1093248/0001072588-13-000093.txt
HARRIS INTERACTIVE INC,0001094238,10-K,2013-09-17,edgar/data/1094238/0001193125-13-369160.txt
"ARKADOS GROUP, INC.",0001095130,10-K,2013-08-30,edgar/data/1095130/0001144204-13-048758.txt
"ARKADOS GROUP, INC.",0001095130,10-K,2013-09-19,edgar/data/1095130/0001144204-13-051603.txt
APPLIED INDUSTRIAL TECHNOLOGIES INC,0000109563,10-K,2013-08-20,edgar/data/109563/0000109563-13-000029.txt
SaviCorp,0001096637,10-K,2013-09-20,edgar/data/1096637/0001019687-13-003647.txt
PROTALEX INC,0001099215,10-K,2013-08-28,edgar/data/1099215/0001144204-13-048236.txt
"SINOCOKING COAL & COKE CHEMICAL INDUSTRIES, INC.",0001099290,10-K,2013-09-30,edgar/data/1099290/0001144204-13-053088.txt
ARRAY BIOPHARMA INC,0001100412,10-K,2013-08-12,edgar/data/1100412/0001100412-13-000025.txt
"DELTA APPAREL, INC",0001101396,10-K,2013-08-29,edgar/data/1101396/0001101396-13-000025.txt
SANGUI BIOTECH INTERNATIONAL INC,0001104280,10-K,2013-09-27,edgar/data/1104280/0001551163-13-000116.txt
RPM INTERNATIONAL INC/DE/,0000110621,10-K,2013-07-24,edgar/data/110621/0001193125-13-300693.txt
"MOVIE STUDIO, INC.",0001109067,10-K,2013-07-08,edgar/data/1109067/0001109067-13-000007.txt
"MOVIE STUDIO, INC.",0001109067,10-K,2013-09-11,edgar/data/1109067/0001570931-13-000029.txt
"OCLARO, INC.",0001110647,10-K,2013-09-27,edgar/data/1110647/0001193125-13-380916.txt
CANYON COPPER CORP.,0001112706,10-K,2013-09-30,edgar/data/1112706/0001062993-13-004825.txt
LANTRONIX INC,0001114925,10-K,2013-08-29,edgar/data/1114925/0001019687-13-003371.txt
US FUEL CORP,0001116112,10-K,2013-08-02,edgar/data/1116112/0001144204-13-042758.txt
US FUEL CORP,0001116112,10-K,2013-08-23,edgar/data/1116112/0001144204-13-047620.txt
COACH INC,0001116132,10-K,2013-08-22,edgar/data/1116132/0001144204-13-047469.txt
"Trycera Financial, Inc.",0001117045,10-K,2013-08-07,edgar/data/1117045/0001185185-13-001577.txt
MASS MEGAWATTS WIND POWER INC,0001117228,10-K,2013-08-09,edgar/data/1117228/0001354488-13-004268.txt
"QUINSTREET, INC",0001117297,10-K,2013-08-20,edgar/data/1117297/0001193125-13-340993.txt
PCS EDVENTURES COM INC,0001122020,10-K,2013-07-02,edgar/data/1122020/0001010412-13-000182.txt
GLOBAL PAYMENTS INC,0001123360,10-K,2013-07-25,edgar/data/1123360/0001123360-13-000025.txt
"InterAmerican Gaming, Inc.",0001125053,10-K,2013-07-16,edgar/data/1125053/0001354488-13-003926.txt
"Intellicell Biosciences, Inc.",0001125280,10-K,2013-09-16,edgar/data/1125280/0001013762-13-001225.txt
"LZG INTERNATIONAL, INC.",0001126115,10-K,2013-08-26,edgar/data/1126115/0001477932-13-004016.txt
Global Biotech Corp.,0001126162,10-K,2013-08-14,edgar/data/1126162/0000721748-13-000473.txt
Global Biotech Corp.,0001126162,10-K,2013-08-27,edgar/data/1126162/0000721748-13-000563.txt
BA Credit Card Trust,0001128250,10-K,2013-09-30,edgar/data/1128250/0001370238-13-000030.txt
NEVADA CLASSIC THOROUGHBREDS INC,0001128383,10-K,2013-09-30,edgar/data/1128383/0001128383-13-000008.txt
"AnythingIT, Inc.",0001129048,10-K,2013-09-23,edgar/data/1129048/0001354488-13-005381.txt
Morris Business Development Co,0001133901,10-K,2013-07-15,edgar/data/1133901/0001493152-13-001327.txt
PREVENTION INSURANCE COM INC,0001134982,10-K,2013-08-02,edgar/data/1134982/0001213900-13-003911.txt
"Healthient, Inc.",0001137005,10-K,2013-09-30,edgar/data/1137005/0001524829-13-000160.txt
"L & L ENERGY, INC.",0001137083,10-K,2013-07-30,edgar/data/1137083/0001137083-13-000025.txt
Seagate Technology plc,0001137789,10-K,2013-08-08,edgar/data/1137789/0001047469-13-008213.txt
ACCURAY INC,0001138723,10-K,2013-08-29,edgar/data/1138723/0001047469-13-008757.txt
ZBB ENERGY CORP,0001140310,10-K,2013-09-27,edgar/data/1140310/0001199073-13-000663.txt
"TAURIGA SCIENCES, INC.",0001142790,10-K,2013-07-12,edgar/data/1142790/0001354488-13-003886.txt
"NUVILEX, INC.",0001157075,10-K,2013-07-29,edgar/data/1157075/0001157075-13-000010.txt
K12 INC,0001157408,10-K,2013-08-29,edgar/data/1157408/0001047469-13-008761.txt
PLURISTEM THERAPEUTICS INC,0001158780,10-K,2013-09-11,edgar/data/1158780/0001178913-13-002659.txt
CN Dragon Corp,0001164012,10-K,2013-07-11,edgar/data/1164012/0001387308-13-000124.txt
Signature Exploration & Production Corp.,0001165320,10-K,2013-07-15,edgar/data/1165320/0001445866-13-000818.txt
"LYRIS, INC.",0001166220,10-K,2013-09-19,edgar/data/1166220/0001144204-13-051597.txt
"RADIANT LOGISTICS, INC",0001171155,10-K,2013-09-30,edgar/data/1171155/0001193125-13-383579.txt
"Sundance Strategies, Inc.",0001171838,10-K,2013-07-16,edgar/data/1171838/0001010412-13-000195.txt
"P2 Solar, Inc.",0001172069,10-K,2013-07-02,edgar/data/1172069/0001137050-13-000207.txt
Petro River Oil Corp.,0001172298,10-K,2013-08-28,edgar/data/1172298/0001493152-13-001720.txt
"ARUBA NETWORKS, INC.",0001173752,10-K,2013-09-24,edgar/data/1173752/0001445305-13-002317.txt
STERLING GROUP VENTURES INC,0001175416,10-K,2013-08-29,edgar/data/1175416/0001175416-13-000006.txt
CYTODYN INC,0001175680,10-K,2013-08-29,edgar/data/1175680/0001193125-13-351909.txt
CARDICA INC,0001178104,10-K,2013-09-25,edgar/data/1178104/0001437749-13-012291.txt
Cardiovascular Systems Inc,0001180145,10-K,2013-09-11,edgar/data/1180145/0001445305-13-002256.txt
DAKOTA TERRITORY RESOURCE CORP,0001182737,10-K,2013-07-01,edgar/data/1182737/0001078782-13-001282.txt
Molecular Pharmacology (USA) Ltd.,0001191357,10-K,2013-08-13,edgar/data/1191357/0001221508-13-000012.txt
3Power Energy Group Inc.,0001221554,10-K,2013-07-22,edgar/data/1221554/0001144204-13-040418.txt
JEFFERSON BANCSHARES INC,0001222915,10-K,2013-09-30,edgar/data/1222915/0001387131-13-003551.txt
INFOBLOX INC,0001223862,10-K,2013-09-20,edgar/data/1223862/0001223862-13-000026.txt
"Bering Exploration, Inc.",0001229089,10-K,2013-07-15,edgar/data/1229089/0001214782-13-000291.txt
COUNTERPATH CORP,0001236997,10-K,2013-07-25,edgar/data/1236997/0001062993-13-003578.txt
Premier Beverage Group Corp,0001253557,10-K,2013-09-13,edgar/data/1253557/0001144204-13-050685.txt
"MEI Pharma, Inc.",0001262104,10-K,2013-09-18,edgar/data/1262104/0001193125-13-369722.txt
FIRST MARBLEHEAD CORP,0001262279,10-K,2013-09-13,edgar/data/1262279/0001193125-13-366606.txt
VISTAPRINT N.V.,0001262976,10-K,2013-08-15,edgar/data/1262976/0001445305-13-002175.txt
"CHINA-BIOTICS, INC",0001271057,10-K,2013-07-12,edgar/data/1271057/0001144204-13-039226.txt
DFC GLOBAL CORP.,0001271625,10-K,2013-08-29,edgar/data/1271625/0001193125-13-352311.txt
"UCP HOLDINGS, INC.",0001272906,10-K,2013-09-13,edgar/data/1272906/0001144204-13-050564.txt
ANGIODYNAMICS INC,0001275187,10-K,2013-08-14,edgar/data/1275187/0001193125-13-334608.txt
MOSAIC CO,0001285785,10-K,2013-07-17,edgar/data/1285785/0001193125-13-292097.txt
U S PRECIOUS METALS INC,0001286181,10-K,2013-09-13,edgar/data/1286181/0001079973-13-000552.txt
PROSPECT CAPITAL CORP,0001287032,10-K,2013-08-21,edgar/data/1287032/0001047469-13-008570.txt
PROFIRE ENERGY INC,0001289636,10-K,2013-07-01,edgar/data/1289636/0001038838-13-000261.txt
"PSB Holdings, Inc.",0001293211,10-K,2013-09-25,edgar/data/1293211/0001188112-13-002791.txt
Kearny Financial Corp.,0001295664,10-K,2013-09-13,edgar/data/1295664/0000946275-13-000296.txt
HANDENI GOLD INC.,0001297223,10-K,2013-08-12,edgar/data/1297223/0001062993-13-003991.txt
Kentucky First Federal Bancorp,0001297341,10-K,2013-09-30,edgar/data/1297341/0001144204-13-053113.txt
"INOLIFE TECHNOLOGIES, INC.",0001297965,10-K,2013-07-01,edgar/data/1297965/0001477932-13-003053.txt
"BofI Holding, Inc.",0001299709,10-K,2013-09-04,edgar/data/1299709/0001299709-13-000135.txt
BRAZIL GOLD CORP.,0001301075,10-K,2013-09-30,edgar/data/1301075/0001078782-13-001925.txt
"Energizer Resources, Inc.",0001302084,10-K,2013-09-26,edgar/data/1302084/0001137171-13-000331.txt
Comjoyful International Co,0000013033,10-K,2013-07-30,edgar/data/13033/0001144204-13-041859.txt
Dynamic Gold Corp.,0001304730,10-K,2013-09-18,edgar/data/1304730/0001176256-13-000506.txt
"TWENTY-FIRST CENTURY FOX, INC.",0001308161,10-K,2013-08-19,edgar/data/1308161/0001193125-13-338522.txt
Castle Brands Inc,0001311538,10-K,2013-07-01,edgar/data/1311538/0001144204-13-037596.txt
pSivida Corp.,0001314102,10-K,2013-09-27,edgar/data/1314102/0001193125-13-382009.txt
"Huayue Electronics, Inc.",0001315756,10-K,2013-08-28,edgar/data/1315756/0001096906-13-001437.txt
Silicon Graphics International Corp,0001316625,10-K,2013-09-09,edgar/data/1316625/0001316625-13-000024.txt
"AeroGrow International, Inc.",0001316644,10-K,2013-07-01,edgar/data/1316644/0001185185-13-001395.txt
Pike Electric CORP,0001317577,10-K,2013-09-04,edgar/data/1317577/0001193125-13-356794.txt
"Plandai Biotechnology, Inc.",0001317880,10-K,2013-09-30,edgar/data/1317880/0001262463-13-000646.txt
"WNC Housing Tax Credit Fund VI, L.P., Series 13",0001321228,10-K,2013-08-19,edgar/data/1321228/0001493152-13-001665.txt
"SOLERA HOLDINGS, INC",0001324245,10-K,2013-08-23,edgar/data/1324245/0001324245-13-000091.txt
"India Globalization Capital, Inc.",0001326205,10-K,2013-07-16,edgar/data/1326205/0001185185-13-001473.txt
UNIWELL ELECTRONIC Corp,0001326853,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000002.txt
UNIWELL ELECTRONIC Corp,0001326853,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000006.txt
UNIWELL ELECTRONIC Corp,0001326853,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000010.txt
UNIWELL ELECTRONIC Corp,0001326853,10-K,2013-09-06,edgar/data/1326853/0001326853-13-000014.txt
Palo Alto Networks Inc,0001327567,10-K,2013-09-25,edgar/data/1327567/0001327567-13-000026.txt
"CrowdGather, Inc.",0001328670,10-K,2013-07-24,edgar/data/1328670/0001469299-13-000134.txt
TECHPRECISION CORP,0001328792,10-K,2013-08-16,edgar/data/1328792/0000950159-13-000526.txt
Bazaarvoice Inc,0001330421,10-K,2013-07-03,edgar/data/1330421/0001193125-13-281660.txt
Toro Ventures Inc.,0001333519,10-K,2013-09-27,edgar/data/1333519/0001262463-13-000641.txt
RAZOR RESOURCES INC,0001333614,10-K,2013-08-13,edgar/data/1333614/0001372167-13-000100.txt
WEBTRADEX INTERNATIONAL CORP,0001334589,10-K,2013-07-09,edgar/data/1334589/0001095435-13-000040.txt
Paracap CORP,0001337408,10-K,2013-09-26,edgar/data/1337408/0001372167-13-000126.txt
Cornerworld Corp,0001338242,10-K,2013-08-13,edgar/data/1338242/0001161697-13-000565.txt
REDtone Asia Inc,0001341319,10-K,2013-09-13,edgar/data/1341319/0001445866-13-001079.txt
General Finance CORP,0001342287,10-K,2013-09-17,edgar/data/1342287/0001193125-13-368098.txt
PARAMOUNT GOLD & SILVER CORP.,0001342854,10-K,2013-09-09,edgar/data/1342854/0001140361-13-035298.txt
Laureate Resources & Steel Industries Inc.,0001343011,10-K,2013-07-03,edgar/data/1343011/0001144204-13-038004.txt
Laureate Resources & Steel Industries Inc.,0001343011,10-K,2013-07-23,edgar/data/1343011/0001144204-13-040543.txt
ENERGY XXI (BERMUDA) LTD,0001343719,10-K,2013-08-21,edgar/data/1343719/0001144204-13-047221.txt
Soltera Mining Corp.,0001348610,10-K,2013-09-30,edgar/data/1348610/0001393905-13-000546.txt
American Standard Energy Corp.,0001349976,10-K,2013-08-13,edgar/data/1349976/0001144204-13-044838.txt
PREAXIA HEALTH CARE PAYMENT SYSTEMS INC.,0001350156,10-K,2013-08-29,edgar/data/1350156/0001262463-13-000580.txt
"RAMBO MEDICAL GROUP, INC.",0001350421,10-K,2013-08-29,edgar/data/1350421/0001078782-13-001774.txt
Cellceutix CORP,0001355250,10-K,2013-09-30,edgar/data/1355250/0001171520-13-000616.txt
USA Graphite Inc.,0001355420,10-K,2013-08-01,edgar/data/1355420/0001517126-13-000189.txt
"VGTel, Inc.",0001355451,10-K,2013-07-01,edgar/data/1355451/0001078782-13-001285.txt
Mexus Gold US,0001355677,10-K,2013-07-15,edgar/data/1355677/0001387308-13-000126.txt
BOWL AMERICA INC,0000013573,10-K,2013-09-26,edgar/data/13573/0001437749-13-012326.txt
STW RESOURCES HOLDING CORP.,0001357838,10-K,2013-08-06,edgar/data/1357838/0001415889-13-001503.txt
Neiman Marcus Group LTD Inc.,0001358651,10-K,2013-09-26,edgar/data/1358651/0001104659-13-072179.txt
Success Exploration & Resources Inc,0001360752,10-K,2013-07-15,edgar/data/1360752/0001511164-13-000361.txt
PSM HOLDINGS INC,0001362180,10-K,2013-09-30,edgar/data/1362180/0001437749-13-012471.txt
"TIANYIN PHARMACEUTICAL CO., INC.",0001362718,10-K,2013-09-26,edgar/data/1362718/0001213900-13-005397.txt
Domark International Inc.,0001365160,10-K,2013-09-13,edgar/data/1365160/0001477932-13-004201.txt
"BIOSHAFT WATER TECHNOLOGY, INC.",0001365784,10-K,2013-08-14,edgar/data/1365784/0001393905-13-000433.txt
"Zinco do Brasil, Inc.",0001368055,10-K,2013-09-13,edgar/data/1368055/0001144204-13-050790.txt
ROYAL MINES & MINERALS CORP,0001371424,10-K,2013-07-31,edgar/data/1371424/0001062993-13-003717.txt
"Znomics, Inc.",0001371473,10-K,2013-08-16,edgar/data/1371473/0001171843-13-003424.txt
Nevaeh Enterprises Ltd.,0001372167,10-K,2013-08-13,edgar/data/1372167/0001372167-13-000095.txt
"Liberator, Inc.",0001374567,10-K,2013-09-30,edgar/data/1374567/0001017386-13-000246.txt
MSB FINANCIAL CORP.,0001374783,10-K,2013-09-30,edgar/data/1374783/0000946275-13-000306.txt
SYNTHESIS ENERGY SYSTEMS INC,0001375063,10-K,2013-09-25,edgar/data/1375063/0001144204-13-052209.txt
"Hampden Bancorp, Inc.",0001375320,10-K,2013-09-17,edgar/data/1375320/0001157523-13-004436.txt
Golden Star Resource Corp.,0001375348,10-K,2013-09-30,edgar/data/1375348/0001199835-13-000621.txt
"Super Micro Computer, Inc.",0001375365,10-K,2013-09-11,edgar/data/1375365/0001445305-13-002262.txt
Tierra Grande Resources Inc.,0001376804,10-K,2013-09-16,edgar/data/1376804/0001062993-13-004639.txt
"AVIAT NETWORKS, INC.",0001377789,10-K,2013-09-23,edgar/data/1377789/0001377789-13-000057.txt
"Ocean Power Technologies, Inc.",0001378140,10-K,2013-07-12,edgar/data/1378140/0001437749-13-008763.txt
"NANOVIRICIDES, INC.",0001379006,10-K,2013-09-30,edgar/data/1379006/0001144204-13-053084.txt
Digital Development Group Corp,0001379699,10-K,2013-07-15,edgar/data/1379699/0001078782-13-001351.txt
"China Domestica Bio-technology Holdings, Inc.",0001380706,10-K,2013-08-23,edgar/data/1380706/0001144204-13-047702.txt
A5 Laboratories Inc.,0001381054,10-K,2013-08-15,edgar/data/1381054/0001354488-13-004661.txt
"BROADRIDGE FINANCIAL SOLUTIONS, INC.",0001383312,10-K,2013-08-08,edgar/data/1383312/0001193125-13-326099.txt
GLOBE SPECIALTY METALS INC,0001383571,10-K,2013-08-28,edgar/data/1383571/0001383571-13-000018.txt
"FUSION-IO, INC.",0001383729,10-K,2013-08-28,edgar/data/1383729/0001193125-13-350444.txt
"NET TALK.COM, INC.",0001383825,10-K,2013-09-10,edgar/data/1383825/0001144204-13-049926.txt
INFRASTRUCTURE MATERIALS CORP.,0001383859,10-K,2013-09-20,edgar/data/1383859/0001062993-13-004737.txt
"Research Solutions, Inc.",0001386301,10-K,2013-09-30,edgar/data/1386301/0001144204-13-052954.txt
ALPHA & OMEGA SEMICONDUCTOR Ltd,0001387467,10-K,2013-08-30,edgar/data/1387467/0001387467-13-000080.txt
ShoreTel Inc,0001388133,10-K,2013-09-12,edgar/data/1388133/0001140361-13-035757.txt
"Mass Hysteria Entertainment Company, Inc.",0001388488,10-K,2013-07-16,edgar/data/1388488/0001213900-13-003654.txt
Q LOTUS HOLDINGS INC,0001391142,10-K,2013-07-15,edgar/data/1391142/0001144204-13-039598.txt
"Veracity Management Global, Inc.",0001391750,10-K,2013-07-24,edgar/data/1391750/0001079974-13-000414.txt
"China Advanced Construction Materials Group, Inc",0001392363,10-K,2013-09-25,edgar/data/1392363/0001062993-13-004777.txt
"NORTH AMERICAN ENERGY RESOURCES, INC.",0001392694,10-K,2013-07-26,edgar/data/1392694/0001493152-13-001389.txt
"AMERICAN JIANYE GREENTECH HOLDINGS, LTD.",0001394108,10-K,2013-09-30,edgar/data/1394108/0001554795-13-000584.txt
Enhance Skin Products Inc,0001395400,10-K,2013-08-12,edgar/data/1395400/0001127855-13-000583.txt
"Mount Knowledge Holdings, Inc.",0001397951,10-K,2013-07-26,edgar/data/1397951/0001511164-13-000376.txt
Sunrise Global Inc.,0001398529,10-K,2013-08-12,edgar/data/1398529/0001213900-13-004145.txt
Point.360,0001398797,10-K,2013-09-13,edgar/data/1398797/0001144204-13-050668.txt
Grid Petroleum Corp.,0001399306,10-K,2013-07-15,edgar/data/1399306/0001504412-13-000280.txt
"National American University Holdings, Inc.",0001399855,10-K,2013-08-02,edgar/data/1399855/0001193125-13-317482.txt
"ABAKAN, INC",0001400000,10-K,2013-08-29,edgar/data/1400000/0001211524-13-000244.txt
4th Grade Films Inc,0001400683,10-K,2013-09-24,edgar/data/1400683/0001549632-13-000032.txt
"Vortec Electronics, Inc.",0001400728,10-K,2013-07-26,edgar/data/1400728/0001255294-13-000587.txt
American Magna Corp,0001401670,10-K,2013-08-12,edgar/data/1401670/0000939802-13-000125.txt
Star Gold Corp.,0001401835,10-K,2013-07-30,edgar/data/1401835/0001056520-13-000169.txt
Falconridge Oil Technologies Corp.,0001401859,10-K,2013-08-06,edgar/data/1401859/0001165527-13-000686.txt
"LVB Acquisition, Inc.",0001402366,10-K,2013-08-29,edgar/data/1402366/0001402366-13-000006.txt
Integrated Electric Systems Corp.,0001402486,10-K,2013-07-16,edgar/data/1402486/0001165527-13-000641.txt
OSLER Inc,0001403433,10-K,2013-09-23,edgar/data/1403433/0001019056-13-001080.txt
"GelTech Solutions, Inc.",0001403676,10-K,2013-09-27,edgar/data/1403676/0001553350-13-000719.txt
"SPINDLE, INC.",0001403802,10-K,2013-07-19,edgar/data/1403802/0001393905-13-000360.txt
Samson Oil & Gas LTD,0001404079,10-K,2013-09-16,edgar/data/1404079/0001144204-13-050836.txt
"LAS VEGAS RAILWAY EXPRESS, INC.",0001405227,10-K,2013-07-01,edgar/data/1405227/0001096906-13-001104.txt
