Company Name,CIK,Ticker,CUSIP,Form Type,Date Filed,Filename
UNIVERSAL DISPLAY CORP \PA\,0001005284,OLED,,10-K,2023-02-23,edgar/data/1005284/0000950170-23-004086.txt
CSG SYSTEMS INTERNATIONAL INC,0001005757,CSGS,,10-K,2023-02-17,edgar/data/1005757/0000950170-23-003146.txt
TOMPKINS FINANCIAL CORP,0001005817,TMP,,10-K,2023-03-01,edgar/data/1005817/0001005817-23-000002.txt
IRIDEX CORP,0001006045,IRIX,,10-K,2023-03-09,edgar/data/1006045/0000950170-23-007061.txt
"Protalix BioTherapeutics, Inc.",0001006281,PLX,,10-K,2023-02-27,edgar/data/1006281/0001558370-23-002102.txt
INNOVATE Corp.,0001006837,VATE,,10-K,2023-03-14,edgar/data/1006837/0001006837-23-000018.txt
COFFEE HOLDING CO INC,0001007019,JVA,,10-K,2023-03-29,edgar/data/1007019/0001493152-23-009523.txt
BANK OF SOUTH CAROLINA CORP,0001007273,BKSC,,10-K,2023-03-02,edgar/data/1007273/0001839882-23-005612.txt
KVH INDUSTRIES INC \DE\,0001007587,KVHI,,10-K,2023-03-16,edgar/data/1007587/0001007587-23-000002.txt
UNION CARBIDE CORP /NEW/,0000100790,,,10-K,2023-02-01,edgar/data/100790/0000029915-23-000003.txt
UNION ELECTRIC CO,0000100826,UEPCO,,10-K,2023-02-22,edgar/data/100826/0001002910-23-000053.txt
ACORDA THERAPEUTICS INC,0001008848,,,10-K,2023-03-15,edgar/data/1008848/0000950170-23-007948.txt
UNION PACIFIC CORP,0000100885,UNP,,10-K,2023-02-10,edgar/data/100885/0001437749-23-002959.txt
SIGA TECHNOLOGIES INC,0001010086,SIGA,,10-K,2023-03-02,edgar/data/1010086/0001437749-23-005241.txt
Golden Minerals Co,0001011509,AUMN,,10-K,2023-03-22,edgar/data/1011509/0001558370-23-004375.txt
UNITED FIRE GROUP INC,0000101199,UFCS,,10-K,2023-02-28,edgar/data/101199/0000101199-23-000020.txt
RUSH ENTERPRISES INC \TX\,0001012019,RUSHB,,10-K,2023-02-23,edgar/data/1012019/0001437749-23-004391.txt
SEALED AIR CORP/DE,0001012100,SEE,,10-K,2023-02-21,edgar/data/1012100/0001628280-23-004277.txt
AVADEL PHARMACEUTICALS PLC,0001012477,AVDL,,10-K,2023-03-29,edgar/data/1012477/0001012477-23-000009.txt
UNITED GUARDIAN INC,0000101295,UG,,10-K,2023-03-23,edgar/data/101295/0001171843-23-001846.txt
NORWOOD FINANCIAL CORP,0001013272,NWFL,,10-K,2023-03-17,edgar/data/1013272/0001562762-23-000122.txt
ANSYS INC,0001013462,,,10-K,2023-02-22,edgar/data/1013462/0001013462-23-000013.txt
BJs RESTAURANTS INC,0001013488,BJRI,,10-K,2023-02-28,edgar/data/1013488/0000950170-23-004813.txt
"Wilhelmina International, Inc.",0001013706,WHLM,,10-K,2023-03-22,edgar/data/1013706/0001171843-23-001837.txt
UMB FINANCIAL CORP,0000101382,UMBFO,,10-K,2023-02-23,edgar/data/101382/0001564590-23-002256.txt
PEGASYSTEMS INC,0001013857,PEGA,,10-K,2023-02-15,edgar/data/1013857/0001013857-23-000020.txt
"NRG ENERGY, INC.",0001013871,NRG,,10-K,2023-02-23,edgar/data/1013871/0001013871-23-000004.txt
"TTEC Holdings, Inc.",0001013880,TTEC,,10-K,2023-02-28,edgar/data/1013880/0001558370-23-002371.txt
"Strategic Education, Inc.",0001013934,STRA,,10-K,2023-02-27,edgar/data/1013934/0001013934-23-000004.txt
VERISIGN INC/CA,0001014473,VRSN,,10-K,2023-02-17,edgar/data/1014473/0001014473-23-000005.txt
"Option Care Health, Inc.",0001014739,OPCH,,10-K,2023-02-23,edgar/data/1014739/0001014739-23-000009.txt
WINTRUST FINANCIAL CORP,0001015328,WTFCN,,10-K,2023-02-28,edgar/data/1015328/0001015328-23-000070.txt
AWARE INC /MA/,0001015739,AWRE,,10-K,2023-03-15,edgar/data/1015739/0000950170-23-008185.txt
CARRIAGE SERVICES INC,0001016281,CSV,,10-K,2023-03-01,edgar/data/1016281/0001016281-23-000045.txt
TRANSACT TECHNOLOGIES INC,0001017303,TACT,,10-K,2023-03-28,edgar/data/1017303/0001140361-23-014061.txt
HIBBETT INC,0001017480,,,10-K,2023-03-24,edgar/data/1017480/0001017480-23-000026.txt
"SEELOS THERAPEUTICS, INC.",0001017491,,,10-K,2023-03-10,edgar/data/1017491/0001104659-23-030733.txt
PAID INC,0001017655,PAYD,,10-K,2023-03-31,edgar/data/1017655/0001437749-23-008832.txt
MARATHON OIL CORP,0000101778,,,10-K,2023-02-16,edgar/data/101778/0000101778-23-000030.txt
WILLIS LEASE FINANCE CORP,0001018164,WLFC,,10-K,2023-03-10,edgar/data/1018164/0001018164-23-000006.txt
RAYTHEON TECHNOLOGIES CORP,0000101829,RTX,,10-K,2023-02-07,edgar/data/101829/0000101829-23-000009.txt
ENTERPRISE BANCORP INC /MA/,0001018399,,,10-K,2023-03-08,edgar/data/1018399/0001018399-23-000012.txt
AMAZON COM INC,0001018724,AMZN,,10-K,2023-02-03,edgar/data/1018724/0001018724-23-000004.txt
ABERCROMBIE & FITCH CO /DE/,0001018840,ANF,,10-K,2023-03-27,edgar/data/1018840/0001018840-23-000011.txt
ATI INC,0001018963,ATI,,10-K,2023-02-24,edgar/data/1018963/0001628280-23-005017.txt
AMERISAFE INC,0001018979,AMSF,,10-K,2023-02-21,edgar/data/1018979/0000950170-23-003450.txt
"PENSKE AUTOMOTIVE GROUP, INC.",0001019849,PAG,,10-K,2023-02-21,edgar/data/1019849/0001019849-23-000038.txt
UNIVERSAL ELECTRONICS INC,0000101984,UEIC,,10-K,2023-03-08,edgar/data/101984/0000101984-23-000012.txt
CERUS CORP,0001020214,CERS,,10-K,2023-03-01,edgar/data/1020214/0000950170-23-005558.txt
IRON MOUNTAIN INC,0001020569,IRM,,10-K,2023-02-23,edgar/data/1020569/0001020569-23-000043.txt
"NU SKIN ENTERPRISES, INC.",0001021561,NUS,,10-K,2023-02-16,edgar/data/1021561/0001140361-23-007348.txt
OGE ENERGY CORP.,0001021635,OGE,,10-K,2023-02-23,edgar/data/1021635/0000950170-23-003858.txt
NOV Inc.,0001021860,NOV,,10-K,2023-02-14,edgar/data/1021860/0000950170-23-002767.txt
QUEST DIAGNOSTICS INC,0001022079,DGX,,10-K,2023-02-21,edgar/data/1022079/0001022079-23-000018.txt
UNIVEST FINANCIAL Corp,0000102212,UVSP,,10-K,2023-02-24,edgar/data/102212/0000102212-23-000016.txt
GENESIS ENERGY LP,0001022321,GEL,,10-K,2023-02-24,edgar/data/1022321/0001022321-23-000018.txt
SIMON PROPERTY GROUP L P /DE/,0001022344,,,10-K,2023-02-23,edgar/data/1022344/0001558370-23-001840.txt
INSEEGO CORP.,0001022652,INSG,,10-K,2023-03-03,edgar/data/1022652/0001022652-23-000006.txt
STEEL DYNAMICS INC,0001022671,STLD,,10-K,2023-02-28,edgar/data/1022671/0001558370-23-002303.txt
"Protagenic Therapeutics, Inc.\new",0001022899,PTIXW,,10-K,2023-03-31,edgar/data/1022899/0001493152-23-010152.txt
ANI PHARMACEUTICALS INC,0001023024,ANIP,,10-K,2023-03-09,edgar/data/1023024/0001023024-23-000005.txt
LITHIA MOTORS INC,0001023128,LAD,,10-K,2023-02-24,edgar/data/1023128/0001023128-23-000053.txt
"FORRESTER RESEARCH, INC.",0001023313,FORR,,10-K,2023-03-10,edgar/data/1023313/0000950170-23-007151.txt
AEI INCOME & GROWTH FUND XXII LTD PARTNERSHIP,0001023458,,,10-K,2023-03-31,edgar/data/1023458/0000894245-23-000034.txt
SAFE & GREEN HOLDINGS CORP.,0001023994,OLOX,,10-K,2023-03-31,edgar/data/1023994/0001213900-23-024927.txt
"HELIOS TECHNOLOGIES, INC.",0001024795,HLIO,,10-K,2023-02-28,edgar/data/1024795/0000950170-23-005179.txt
W. P. Carey Inc.,0001025378,WPC,,10-K,2023-02-10,edgar/data/1025378/0001025378-23-000035.txt
EARTHSTONE ENERGY INC,0000010254,,,10-K,2023-03-08,edgar/data/10254/0000010254-23-000058.txt
CHASE PACKAGING CORP,0001025771,WHLT,,10-K,2023-03-31,edgar/data/1025771/0001477932-23-002067.txt
ENTERPRISE FINANCIAL SERVICES CORP,0001025835,EFSCP,,10-K,2023-02-24,edgar/data/1025835/0001025835-23-000022.txt
KILROY REALTY CORP,0001025996,KRC,,10-K,2023-02-10,edgar/data/1025996/0001025996-23-000072.txt
FEDERAL HOME LOAN MORTGAGE CORP,0001026214,FMCKK,,10-K,2023-02-22,edgar/data/1026214/0001026214-23-000037.txt
CORE MOLDING TECHNOLOGIES INC,0001026655,CMT,,10-K,2023-03-14,edgar/data/1026655/0001026655-23-000012.txt
VALMONT INDUSTRIES INC,0000102729,VMI,,10-K,2023-03-01,edgar/data/102729/0000102729-23-000019.txt
VSE CORP,0000102752,VSECU,,10-K,2023-03-10,edgar/data/102752/0000102752-23-000012.txt
TACTILE SYSTEMS TECHNOLOGY INC,0001027838,TCMD,,10-K,2023-02-21,edgar/data/1027838/0001558370-23-001580.txt
PACIFIC PREMIER BANCORP INC,0001028918,,,10-K,2023-02-24,edgar/data/1028918/0001028918-23-000015.txt
"Panbela Therapeutics, Inc.",0001029125,,,10-K,2023-03-16,edgar/data/1029125/0001437749-23-006899.txt
DYNAVAX TECHNOLOGIES CORP,0001029142,DVAX,,10-K,2023-02-23,edgar/data/1029142/0000950170-23-004130.txt
"EURONET WORLDWIDE, INC.",0001029199,EEFT,,10-K,2023-02-22,edgar/data/1029199/0001213900-23-013721.txt
URSTADT BIDDLE PROPERTIES INC,0001029800,,,10-K,2023-01-13,edgar/data/1029800/0001029800-23-000012.txt
"Idaho Strategic Resources, Inc.",0001030192,IDR,,10-K,2023-03-31,edgar/data/1030192/0001654954-23-003968.txt
OFG BANCORP,0001030469,OFG,,10-K,2023-02-24,edgar/data/1030469/0001030469-23-000010.txt
"Startek, Inc.",0001031029,,,10-K,2023-03-28,edgar/data/1031029/0001437749-23-008088.txt
"SILVER BULL RESOURCES, INC.",0001031093,SVBL,,10-K,2023-01-26,edgar/data/1031093/0001079973-23-000131.txt
GROUP 1 AUTOMOTIVE INC,0001031203,GPI,,10-K,2023-02-16,edgar/data/1031203/0001031203-23-000007.txt
"Global Self Storage, Inc.",0001031235,SELF,,10-K,2023-03-28,edgar/data/1031235/0000950170-23-010358.txt
FIRSTENERGY CORP,0001031296,FE,,10-K,2023-02-13,edgar/data/1031296/0001031296-23-000014.txt
BENTLEY SYSTEMS INC,0001031308,BSY,,10-K,2023-02-28,edgar/data/1031308/0001628280-23-005568.txt
FRANKLIN STREET PROPERTIES CORP /MA/,0001031316,FSP,,10-K,2023-02-14,edgar/data/1031316/0001558370-23-001280.txt
VEECO INSTRUMENTS INC,0000103145,VECO,,10-K,2023-02-22,edgar/data/103145/0001558370-23-001744.txt
GULF ISLAND FABRICATION INC,0001031623,,,10-K,2023-03-29,edgar/data/1031623/0000950170-23-010406.txt
SLM Corp,0001032033,SLMBP,,10-K,2023-02-23,edgar/data/1032033/0001628280-23-004893.txt
SEMPRA ENERGY,0001032208,SREA,,10-K,2023-02-28,edgar/data/1032208/0001032208-23-000008.txt
BASSETT FURNITURE INDUSTRIES INC,0000010329,BSET,,10-K,2023-01-24,edgar/data/10329/0001437749-23-001642.txt
FIRST INDUSTRIAL LP,0001033128,,,10-K,2023-02-16,edgar/data/1033128/0000921825-23-000011.txt
SBA COMMUNICATIONS CORP,0001034054,SBAC,,10-K,2023-03-01,edgar/data/1034054/0001034054-23-000002.txt
AUTOLIV INC,0001034670,ALV,,10-K,2023-02-16,edgar/data/1034670/0000950170-23-002977.txt
WIDEPOINT CORP,0001034760,WYY,,10-K,2023-03-31,edgar/data/1034760/0001654954-23-003960.txt
RIGEL PHARMACEUTICALS INC,0001034842,RIGL,,10-K,2023-03-07,edgar/data/1034842/0001558370-23-003035.txt
VALERO ENERGY CORP/TX,0001035002,VLO,,10-K,2023-02-23,edgar/data/1035002/0001035002-23-000027.txt
SHORE BANCSHARES INC,0001035092,SHBI,,10-K,2023-03-30,edgar/data/1035092/0001558370-23-005139.txt
CALIFORNIA WATER SERVICE GROUP,0001035201,CWT,,10-K,2023-03-01,edgar/data/1035201/0001035201-23-000003.txt
INTUITIVE SURGICAL INC,0001035267,ISRG,,10-K,2023-02-10,edgar/data/1035267/0001035267-23-000019.txt
"Eloxx Pharmaceuticals, Inc.",0001035354,,,10-K,2023-03-31,edgar/data/1035354/0000950170-23-011360.txt
"ALEXANDRIA REAL ESTATE EQUITIES, INC.",0001035443,ARE,,10-K,2023-01-30,edgar/data/1035443/0001035443-23-000099.txt
"FNCB Bancorp, Inc.",0001035976,,,10-K,2023-03-10,edgar/data/1035976/0001437749-23-006166.txt
COMFORT SYSTEMS USA INC,0001035983,FIX,,10-K,2023-02-22,edgar/data/1035983/0001558370-23-001757.txt
"Identiv, Inc.",0001036044,INVE,,10-K,2023-03-16,edgar/data/1036044/0000950170-23-008269.txt
INTEST CORP,0001036262,INTT,,10-K,2023-03-22,edgar/data/1036262/0001437749-23-007539.txt
VIRGINIA ELECTRIC & POWER CO,0000103682,,,10-K,2023-02-21,edgar/data/103682/0000950170-23-003287.txt
Mega Matrix Corp.,0001036848,,,10-K,2023-03-31,edgar/data/1036848/0001213900-23-025519.txt
VISHAY INTERTECHNOLOGY INC,0000103730,VSH,,10-K,2023-02-22,edgar/data/103730/0000103730-23-000013.txt
"INDUS REALTY TRUST, INC.",0001037390,,,10-K,2023-03-06,edgar/data/1037390/0001558370-23-002846.txt
BOSTON PROPERTIES INC,0001037540,BXP,,10-K,2023-02-27,edgar/data/1037540/0001656423-23-000013.txt
METTLER TOLEDO INTERNATIONAL INC/,0001037646,MTD,,10-K,2023-02-10,edgar/data/1037646/0001037646-23-000005.txt
"ARCH RESOURCES, INC.",0001037676,,,10-K,2023-02-16,edgar/data/1037676/0001558370-23-001458.txt
AMETEK INC/,0001037868,AME,,10-K,2023-02-21,edgar/data/1037868/0001037868-23-000012.txt
JONES LANG LASALLE INC,0001037976,JLL,,10-K,2023-02-28,edgar/data/1037976/0001037976-23-000007.txt
SILICON LABORATORIES INC.,0001038074,SLAB,,10-K,2023-02-01,edgar/data/1038074/0001104659-23-009254.txt
HESKA CORP,0001038133,,,10-K,2023-02-28,edgar/data/1038133/0001038133-23-000007.txt
PIONEER NATURAL RESOURCES CO,0001038357,,,10-K,2023-02-23,edgar/data/1038357/0001038357-23-000039.txt
PRUCO LIFE INSURANCE OF NEW JERSEY,0001038509,,,10-K,2023-03-20,edgar/data/1038509/0001038509-23-000006.txt
SMARTFINANCIAL INC.,0001038773,SMBK,,10-K,2023-03-16,edgar/data/1038773/0001558370-23-004042.txt
FORMFACTOR INC,0001039399,FORM,,10-K,2023-02-24,edgar/data/1039399/0001039399-23-000010.txt
NovAccess Global Inc.,0001039466,,,10-K,2023-01-10,edgar/data/1039466/0001185185-23-000020.txt
ONEOK INC /NEW/,0001039684,OKE,,10-K,2023-02-28,edgar/data/1039684/0001039684-23-000016.txt
AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,0001039828,ANG-PD,,10-K,2023-02-28,edgar/data/1039828/0001039828-23-000032.txt
"PIXELWORKS, INC",0001040161,PXLW,,10-K,2023-03-08,edgar/data/1040161/0001040161-23-000012.txt
VORNADO REALTY LP,0001040765,,,10-K,2023-02-13,edgar/data/1040765/0000899689-23-000010.txt
"Ryman Hospitality Properties, Inc.",0001040829,RHP,,10-K,2023-02-24,edgar/data/1040829/0001558370-23-002012.txt
"Intellicheck, Inc.",0001040896,IDN,,10-K,2023-03-28,edgar/data/1040896/0001040896-23-000016.txt
SL GREEN REALTY CORP,0001040971,SLG-PI,,10-K,2023-02-17,edgar/data/1040971/0001040971-23-000009.txt
"ROCKWELL MEDICAL, INC.",0001041024,RMTI,,10-K,2023-03-30,edgar/data/1041024/0001628280-23-009774.txt
YUM BRANDS INC,0001041061,YUM,,10-K,2023-02-27,edgar/data/1041061/0001041061-23-000009.txt
Walmart Inc.,0000104169,WMT,,10-K,2023-03-17,edgar/data/104169/0000104169-23-000020.txt
"Childrens Place, Inc.",0001041859,PLCE,,10-K,2023-03-28,edgar/data/1041859/0001628280-23-009382.txt
AMERICAN FINANCIAL GROUP INC,0001042046,AFGB,,10-K,2023-02-24,edgar/data/1042046/0001042046-23-000009.txt
"CymaBay Therapeutics, Inc.",0001042074,,,10-K,2023-03-23,edgar/data/1042074/0001193125-23-077859.txt
"Inhibitor Therapeutics, Inc.",0001042418,INTI,,10-K,2023-03-31,edgar/data/1042418/0001493152-23-010383.txt
DISH DBS CORP,0001042642,,,10-K,2023-03-16,edgar/data/1042642/0001558370-23-004048.txt
MERCANTILE BANK CORP,0001042729,MBWM,,10-K,2023-03-03,edgar/data/1042729/0001437749-23-005339.txt
CENTERPOINT ENERGY RESOURCES CORP,0001042773,,,10-K,2023-02-17,edgar/data/1042773/0001130310-23-000013.txt
"Piedmont Office Realty Trust, Inc.",0001042776,PDM,,10-K,2023-02-23,edgar/data/1042776/0001042776-23-000063.txt
DRIL-QUIP INC,0001042893,INVX,,10-K,2023-03-01,edgar/data/1042893/0000950170-23-005506.txt
"SONIDA SENIOR LIVING, INC.",0001043000,SNDA,,10-K,2023-03-30,edgar/data/1043000/0001628280-23-009942.txt
BOSTON PROPERTIES LTD PARTNERSHIP,0001043121,,,10-K,2023-02-27,edgar/data/1043121/0001656423-23-000013.txt
"Eline Entertainment Group, Inc.",0001043150,EEGI,,10-K,2023-03-31,edgar/data/1043150/0001683168-23-002019.txt
"Stabilis Solutions, Inc.",0001043186,SLNG,,10-K,2023-03-09,edgar/data/1043186/0001628280-23-007304.txt
ANNALY CAPITAL MANAGEMENT INC,0001043219,NLY-PJ,,10-K,2023-02-16,edgar/data/1043219/0001628280-23-003895.txt
"C. H. ROBINSON WORLDWIDE, INC.",0001043277,CHRW,,10-K,2023-02-17,edgar/data/1043277/0001043277-23-000005.txt
STONERIDGE INC,0001043337,SRI,,10-K,2023-03-02,edgar/data/1043337/0001043337-23-000013.txt
SONIC AUTOMOTIVE INC,0001043509,SAH,,10-K,2023-02-17,edgar/data/1043509/0001043509-23-000003.txt
JUNIPER NETWORKS INC,0001043604,,,10-K,2023-02-10,edgar/data/1043604/0001043604-23-000016.txt
CAMPBELL FUND TRUST,0001043951,,,10-K,2023-03-24,edgar/data/1043951/0001140361-23-013738.txt
"Precipio, Inc.",0001043961,PRPO,,10-K,2023-03-30,edgar/data/1043961/0001558370-23-005076.txt
OneSpan Inc.,0001044777,OSPN,,10-K,2023-02-28,edgar/data/1044777/0001628280-23-005639.txt
EPR PROPERTIES,0001045450,EPR-PE,,10-K,2023-02-23,edgar/data/1045450/0001045450-23-000033.txt
"Prologis, Inc.",0001045609,PLDGP,,10-K,2023-02-14,edgar/data/1045609/0001564590-23-001902.txt
"Prologis, L.P.",0001045610,,,10-K,2023-02-14,edgar/data/1045610/0001564590-23-001902.txt
BAXTER INTERNATIONAL INC,0000010456,BAX,,10-K,2023-02-09,edgar/data/10456/0001628280-23-002864.txt
NVIDIA CORP,0001045810,NVDA,,10-K,2023-02-24,edgar/data/1045810/0001045810-23-000017.txt
HERITAGE FINANCIAL CORP /WA/,0001046025,HFWA,,10-K,2023-02-24,edgar/data/1046025/0001046025-23-000039.txt
RITCHIE BROS AUCTIONEERS INC,0001046102,RBA,,10-K,2023-02-21,edgar/data/1046102/0001558370-23-001652.txt
Ingredion Inc,0001046257,INGR,,10-K,2023-02-21,edgar/data/1046257/0001046257-23-000006.txt
CHOICE HOTELS INTERNATIONAL INC /DE,0001046311,CHH,,10-K,2023-03-01,edgar/data/1046311/0001046311-23-000008.txt
PERDOCEO EDUCATION Corp,0001046568,PRDO,,10-K,2023-02-23,edgar/data/1046568/0000950170-23-004119.txt
EMAGIN CORP,0001046995,,,10-K,2023-03-10,edgar/data/1046995/0001046995-23-000007.txt
"AMKOR TECHNOLOGY, INC.",0001047127,AMKR,,10-K,2023-02-22,edgar/data/1047127/0001047127-23-000009.txt
UNITED RENTALS NORTH AMERICA INC,0001047166,,,10-K,2023-01-25,edgar/data/1047166/0001067701-23-000010.txt
NATIONAL HEALTHCARE CORP,0001047335,NHC,,10-K,2023-02-17,edgar/data/1047335/0001437749-23-003830.txt
FRESH DEL MONTE PRODUCE INC,0001047340,FDP,,10-K,2023-02-22,edgar/data/1047340/0001047340-23-000012.txt
CONSOLIDATED EDISON INC,0001047862,ED,,10-K,2023-02-16,edgar/data/1047862/0001047862-23-000038.txt
MARRIOTT INTERNATIONAL INC /MD/,0001048286,MAR,,10-K,2023-02-14,edgar/data/1048286/0001628280-23-003485.txt
BIOMARIN PHARMACEUTICAL INC,0001048477,BMRN,,10-K,2023-02-27,edgar/data/1048477/0001048477-23-000009.txt
Graham Holdings Co,0000104889,GHC,,10-K,2023-02-24,edgar/data/104889/0000104889-23-000021.txt
Elme Communities,0000104894,ELME,,10-K,2023-02-17,edgar/data/104894/0000104894-23-000028.txt
AVISTA CORP,0000104918,AVA,,10-K,2023-02-22,edgar/data/104918/0000950170-23-003546.txt
MKS INSTRUMENTS INC,0001049502,MKSI,,10-K,2023-03-14,edgar/data/1049502/0000950170-23-007851.txt
COMPX INTERNATIONAL INC,0001049606,CIX,,10-K,2023-03-01,edgar/data/1049606/0001558370-23-002573.txt
BROOKLINE BANCORP INC,0001049782,,,10-K,2023-02-27,edgar/data/1049782/0001049782-23-000025.txt
WATSCO INC,0000105016,WSO-B,,10-K,2023-02-24,edgar/data/105016/0001193125-23-048758.txt
PC CONNECTION INC,0001050377,CNXN,,10-K,2023-03-06,edgar/data/1050377/0001558370-23-002947.txt
EAGLE BANCORP INC,0001050441,EGBN,,10-K,2023-03-01,edgar/data/1050441/0001050441-23-000060.txt
MICROSTRATEGY Inc,0001050446,STRD,,10-K,2023-02-16,edgar/data/1050446/0001564590-23-002012.txt
"SALEM MEDIA GROUP, INC. /DE/",0001050606,SALM,,10-K,2023-03-13,edgar/data/1050606/0001193125-23-067859.txt
PEAPACK GLADSTONE FINANCIAL CORP,0001050743,PGC,,10-K,2023-03-13,edgar/data/1050743/0000950170-23-007575.txt
COLUMBIA SPORTSWEAR CO,0001050797,COLM,,10-K,2023-02-23,edgar/data/1050797/0001050797-23-000047.txt
"QUANTA SERVICES, INC.",0001050915,PWR,,10-K,2023-02-23,edgar/data/1050915/0001050915-23-000010.txt
COMMUNITY WEST BANCSHARES /,0001051343,,,10-K,2023-03-31,edgar/data/1051343/0001140361-23-015469.txt
CROWN CASTLE INC.,0001051470,CCI,,10-K,2023-02-24,edgar/data/1051470/0001051470-23-000041.txt
TELEPHONE & DATA SYSTEMS INC /DE/,0001051512,TDS-PV,,10-K,2023-02-16,edgar/data/1051512/0001051512-23-000006.txt
"STRATA Skin Sciences, Inc.",0001051514,SSKN,,10-K,2023-03-31,edgar/data/1051514/0001140361-23-015429.txt
AXT INC,0001051627,AXTI,,10-K,2023-03-16,edgar/data/1051627/0001558370-23-004035.txt
MAN AHL DIVERSIFIED I LP,0001052354,MADL,,10-K,2023-03-28,edgar/data/1052354/0001193125-23-082300.txt
GETTY REALTY CORP /MD/,0001052752,GTY,,10-K,2023-02-23,edgar/data/1052752/0000950170-23-004172.txt
ESSEX PORTFOLIO LP,0001053059,,,10-K,2023-02-23,edgar/data/1053059/0000920522-23-000005.txt
"WW INTERNATIONAL, INC.",0000105319,WW,,10-K,2023-03-06,edgar/data/105319/0000950170-23-006247.txt
HERITAGE COMMERCE CORP,0001053352,HTBK,,10-K,2023-03-09,edgar/data/1053352/0001558370-23-003189.txt
AMERICAN TOWER CORP /MA/,0001053507,AMT,,10-K,2023-02-23,edgar/data/1053507/0001053507-23-000023.txt
MACATAWA BANK CORP,0001053584,,,10-K,2023-02-16,edgar/data/1053584/0001140361-23-007466.txt
Diffusion Pharmaceuticals Inc.,0001053691,CRVO,,10-K,2023-03-24,edgar/data/1053691/0001437749-23-007795.txt
"CRA INTERNATIONAL, INC.",0001053706,CRAI,,10-K,2023-03-02,edgar/data/1053706/0001053706-23-000007.txt
"INTERPACE BIOSCIENCES, INC.",0001054102,IDXG,,10-K,2023-03-27,edgar/data/1054102/0001493152-23-009106.txt
WEIS MARKETS INC,0000105418,WMK,,10-K,2023-03-01,edgar/data/105418/0000105418-23-000008.txt
BSQUARE CORP /WA,0001054721,,,10-K,2023-03-07,edgar/data/1054721/0001437749-23-005665.txt
INNOSPEC INC.,0001054905,IOSP,,10-K,2023-02-22,edgar/data/1054905/0001193125-23-044405.txt
