Company Name,CIK,Form Type,Date Filed,Filename
PURADYN FILTER TECHNOLOGIES INC,0001019787,10-K,2010-04-16,edgar/data/1019787/0000897101-10-000775.txt
CAPITAL BEVERAGE CORP,0001020186,10-K,2010-04-14,edgar/data/1020186/0001437749-10-001025.txt
UNIVERSAL CORP /VA/,0000102037,10-K,2010-05-27,edgar/data/102037/0001193125-10-130818.txt
UNIVERSAL SECURITY INSTRUMENTS INC,0000102109,10-K,2010-06-23,edgar/data/102109/0001144204-10-034617.txt
TRIUMPH GROUP INC,0001021162,10-K,2010-05-14,edgar/data/1021162/0001047469-10-005346.txt
"Darwin Resources, Inc.",0001021282,10-K,2010-04-12,edgar/data/1021282/0001477639-10-000044.txt
"EASTERN LIGHT CAPITAL, INC.",0001021422,10-K,2010-04-15,edgar/data/1021422/0001079973-10-000474.txt
"TURBODYNE TECHNOLOGIES, INC",0001022097,10-K,2010-04-15,edgar/data/1022097/0000909012-10-000239.txt
EPLUS INC,0001022408,10-K,2010-06-15,edgar/data/1022408/0001022408-10-000024.txt
8X8 INC /DE/,0001023731,10-K,2010-05-27,edgar/data/1023731/0001136261-10-000121.txt
MONEYLOGIX GROUP INC.,0001024048,10-K,2010-04-15,edgar/data/1024048/0001144204-10-020386.txt
"CANNABIS SCIENCE, INC.",0001024626,10-K,2010-05-05,edgar/data/1024626/0001478446-10-000129.txt
EARTHSTONE ENERGY INC,0000010254,10-K,2010-06-18,edgar/data/10254/0000010254-10-000003.txt
CORE MOLDING TECHNOLOGIES INC,0001026655,10-K,2010-04-07,edgar/data/1026655/0000950123-10-032860.txt
TILDEN ASSOCIATES INC,0001027484,10-K,2010-04-15,edgar/data/1027484/0001019056-10-000460.txt
MICRUS ENDOVASCULAR CORP,0001028318,10-K,2010-06-08,edgar/data/1028318/0001028318-10-000004.txt
ENERGAS RESOURCES INC,0001029402,10-K,2010-05-17,edgar/data/1029402/0001144204-10-028469.txt
China Fruits Corportion,0001029802,10-K,2010-04-15,edgar/data/1029802/0001264931-10-000138.txt
NEOMAGIC CORP,0001030485,10-K,2010-05-17,edgar/data/1030485/0001437749-10-001572.txt
MEADE INSTRUMENTS CORP,0001032067,10-K,2010-05-21,edgar/data/1032067/0000950123-10-052046.txt
LOGITECH INTERNATIONAL SA,0001032975,10-K,2010-05-27,edgar/data/1032975/0001206774-10-001342.txt
INDUSTRIAL MINERALS INC,0001035422,10-K,2010-04-30,edgar/data/1035422/0001079973-10-000533.txt
FIRST ROBINSON FINANCIAL CORP,0001035991,10-K,2010-06-25,edgar/data/1035991/0001144204-10-035009.txt
WAYNE SAVINGS BANCSHARES INC /DE/,0001036030,10-K,2010-06-14,edgar/data/1036030/0000914317-10-001033.txt
QAD INC,0001036188,10-K,2010-04-15,edgar/data/1036188/0000950123-10-035143.txt
WWA GROUP INC,0001036478,10-K,2010-04-15,edgar/data/1036478/0001211524-10-000056.txt
POLO RALPH LAUREN CORP,0001037038,10-K,2010-06-02,edgar/data/1037038/0000950123-10-055188.txt
AURORA GOLD CORP,0001037049,10-K,2010-04-02,edgar/data/1037049/0001140361-10-014919.txt
PLAYERS NETWORK,0001037131,10-K,2010-04-07,edgar/data/1037131/0001214659-10-001003.txt
ALEXANDERS J CORP,0000103884,10-K,2010-04-05,edgar/data/103884/0001157523-10-001912.txt
PETMED EXPRESS INC,0001040130,10-K,2010-06-01,edgar/data/1040130/0000943440-10-000378.txt
RIVERVIEW BANCORP INC,0001041368,10-K,2010-05-28,edgar/data/1041368/0000939057-10-000161.txt
PRIME STAR GROUP INC,0001041580,10-K,2010-05-14,edgar/data/1041580/0001393905-10-000259.txt
MIRENCO INC,0001041609,10-K,2010-04-15,edgar/data/1041609/0001041609-10-000003.txt
"RADIO ONE, INC.",0001041657,10-K,2010-04-01,edgar/data/1041657/0001041657-10-000006.txt
Linkwell CORP,0001042463,10-K,2010-04-15,edgar/data/1042463/0001144204-10-020297.txt
CPC OF AMERICA INC,0001042728,10-K,2010-04-15,edgar/data/1042728/0001019687-10-001439.txt
GOLDEN PHOENIX MINERALS INC,0001042784,10-K,2010-04-09,edgar/data/1042784/0001096906-10-000431.txt
PRIME GROUP REALTY TRUST,0001042798,10-K,2010-04-09,edgar/data/1042798/0000950123-10-033670.txt
STAR BUFFET INC,0001043156,10-K,2010-05-10,edgar/data/1043156/0001437749-10-001388.txt
CHINAWE COM INC,0001043222,10-K,2010-04-15,edgar/data/1043222/0000950123-10-035248.txt
ENVIRO VORAXIAL TECHNOLOGY INC,0001043894,10-K,2010-04-15,edgar/data/1043894/0001099910-10-000023.txt
AMAZON GOLDSANDS LTD.,0001045929,10-K,2010-04-14,edgar/data/1045929/0001117768-10-000109.txt
MEXORO MINERALS LTD,0001046672,10-K,2010-06-14,edgar/data/1046672/0001325310-10-000040.txt
IMAGIN MOLECULAR CORP,0001047540,10-K,2010-04-15,edgar/data/1047540/0001140361-10-016652.txt
AVANI INTERNATIONAL GROUP INC //,0001048701,10-K,2010-04-15,edgar/data/1048701/0001020229-10-000024.txt
US DATAWORKS INC,0001049505,10-K,2010-06-29,edgar/data/1049505/0001144204-10-035618.txt
STEELCASE INC,0001050825,10-K,2010-04-26,edgar/data/1050825/0000950123-10-038235.txt
Integrated Healthcare Holdings Inc,0001051488,10-K,2010-06-29,edgar/data/1051488/0001019687-10-002454.txt
BELK INC,0001051771,10-K,2010-04-14,edgar/data/1051771/0000950123-10-034788.txt
"Z TRIM HOLDINGS, INC",0001052257,10-K,2010-04-09,edgar/data/1052257/0001052257-10-000006.txt
"Tongli Pharmaceuticals (USA), Inc.",0001052284,10-K,2010-06-30,edgar/data/1052284/0001144204-10-035731.txt
Welwind Energy International CORP,0001052671,10-K,2010-04-15,edgar/data/1052671/0001078782-10-000826.txt
STANADYNE CORP,0001053439,10-K,2010-06-21,edgar/data/1053439/0001193125-10-142885.txt
"Surge Global Energy, Inc.",0001053648,10-K,2010-04-15,edgar/data/1053648/0001019687-10-001440.txt
"Stratus Media Group, Inc",0001053691,10-K,2010-04-15,edgar/data/1053691/0001157523-10-002063.txt
HASTINGS ENTERTAINMENT INC,0001054579,10-K,2010-04-16,edgar/data/1054579/0000950123-10-035418.txt
SCHOOL SPECIALTY INC,0001055454,10-K,2010-06-25,edgar/data/1055454/0001193125-10-147240.txt
"KIRKLAND'S, INC",0001056285,10-K,2010-04-15,edgar/data/1056285/0000950123-10-035197.txt
NBC ACQUISITION CORP,0001056756,10-K,2010-06-25,edgar/data/1056756/0000950123-10-060862.txt
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,0001056757,10-K,2010-06-08,edgar/data/1056757/0001079974-10-000273.txt
NEBRASKA BOOK CO,0001056758,10-K,2010-06-25,edgar/data/1056758/0000950123-10-060863.txt
INTERPLAY ENTERTAINMENT CORP,0001057232,10-K,2010-04-15,edgar/data/1057232/0001170918-10-000068.txt
COMCAM INC,0001057327,10-K,2010-05-05,edgar/data/1057327/0001354488-10-001390.txt
"ECLIPS ENERGY TECHNOLOGIES, INC.",0001058307,10-K,2010-04-08,edgar/data/1058307/0000950123-10-033265.txt
SOLAR ENERGY LTD,0001058322,10-K,2010-05-13,edgar/data/1058322/0001211524-10-000085.txt
"SUNVESTA, INC.",0001060409,10-K,2010-05-12,edgar/data/1060409/0001211524-10-000081.txt
AUSTRALIAN CANADIAN OIL ROYALTIES LTD,0001061288,10-K,2010-04-14,edgar/data/1061288/0000909012-10-000235.txt
Genmed Holding Corp,0001061688,10-K,2010-04-15,edgar/data/1061688/0001178924-10-000037.txt
FAIRPOINT COMMUNICATIONS INC,0001062613,10-K,2010-05-28,edgar/data/1062613/0001047469-10-005636.txt
YALE INDUSTRIAL PRODUCTS INC,0001062624,10-K,2010-05-28,edgar/data/1062624/0001140361-10-023475.txt
Transfer Technology International Corp.,0001062720,10-K,2010-06-24,edgar/data/1062720/0000939798-10-000017.txt
"Jeantex Group, Inc.",0000106311,10-K,2010-04-15,edgar/data/106311/0001140905-10-000055.txt
POWER 3 MEDICAL PRODUCTS INC,0001063530,10-K,2010-04-15,edgar/data/1063530/0001144204-10-020474.txt
NETWORK 1 SECURITY SOLUTIONS INC,0001065078,10-K,2010-04-09,edgar/data/1065078/0001072613-10-000437.txt
LEXON TECHNOLOGIES INC,0001065189,10-K,2010-04-16,edgar/data/1065189/0001062993-10-001249.txt
"DigitalTown, Inc.",0001065598,10-K,2010-05-28,edgar/data/1065598/0001056520-10-000195.txt
"Infosmart Group, Inc.",0001066961,10-K,2010-04-15,edgar/data/1066961/0001144204-10-020385.txt
PRIVATE MEDIA GROUP INC,0001068084,10-K,2010-05-25,edgar/data/1068084/0001193125-10-128265.txt
WESCORP ENERGY INC,0001069489,10-K,2010-04-15,edgar/data/1069489/0001062993-10-001241.txt
"San West, Inc",0001070181,10-K,2010-04-15,edgar/data/1070181/0001091818-10-000138.txt
CAPITOL CITY BANCSHARES INC,0001070295,10-K,2010-04-07,edgar/data/1070295/0001193125-10-078384.txt
"WILEY JOHN & SONS, INC.",0000107140,10-K,2010-06-23,edgar/data/107140/0000107140-10-000020.txt
"ARCADIA RESOURCES, INC",0001071941,10-K,2010-06-11,edgar/data/1071941/0001206774-10-001433.txt
NORTHWEST BIOTHERAPEUTICS INC,0001072379,10-K,2010-04-15,edgar/data/1072379/0001144204-10-020547.txt
FIRST CAPITAL INTERNATIONAL INC,0001072842,10-K,2010-04-16,edgar/data/1072842/0001140361-10-016680.txt
CENTRACAN INC,0001073101,10-K,2010-04-16,edgar/data/1073101/0001213900-10-001517.txt
SERENA SOFTWARE INC,0001073967,10-K,2010-04-30,edgar/data/1073967/0001193125-10-102037.txt
HORIZON BANCORPORATION INC,0001074458,10-K,2010-04-15,edgar/data/1074458/0001144204-10-020529.txt
MAVERICK MINERALS CORP,0001074929,10-K,2010-04-15,edgar/data/1074929/0001062993-10-001243.txt
Treaty Energy Corp,0001075773,10-K,2010-04-15,edgar/data/1075773/0001354488-10-001193.txt
Golden Spirit Enterprises Ltd.,0001076262,10-K,2010-04-12,edgar/data/1076262/0001091818-10-000118.txt
CENTRAL BANCORP INC /MA/,0001076394,10-K,2010-06-18,edgar/data/1076394/0000950123-10-059285.txt
ALPHATRADE COM,0001076462,10-K,2010-05-13,edgar/data/1076462/0001017386-10-000080.txt
INTERNATIONAL COMMERCIAL TELEVISION INC,0001076522,10-K,2010-04-13,edgar/data/1076522/0001140361-10-016181.txt
INTERNATIONAL COMMERCIAL TELEVISION INC,0001076522,10-K,2010-06-22,edgar/data/1076522/0001140361-10-026351.txt
"INNOCOM TECHNOLOGY HOLDINGS, INC.",0001076541,10-K,2010-04-15,edgar/data/1076541/0001144204-10-020264.txt
"KIT digital, Inc.",0001076700,10-K,2010-04-05,edgar/data/1076700/0001144204-10-018371.txt
China 3C Group,0001076784,10-K,2010-04-15,edgar/data/1076784/0001144204-10-020589.txt
"China Holdings, Inc.",0001076891,10-K,2010-04-14,edgar/data/1076891/0001076891-10-000006.txt
GSI GROUP INC,0001076930,10-K,2010-04-13,edgar/data/1076930/0001193125-10-082469.txt
"AvStar Aviation Group, Inc.",0001077319,10-K,2010-04-15,edgar/data/1077319/0001038494-10-000025.txt
"Smooth Global (China) Holdings, Inc.",0001077637,10-K,2010-04-15,edgar/data/1077637/0001096906-10-000453.txt
SENSE TECHNOLOGIES INC,0001077638,10-K,2010-06-17,edgar/data/1077638/0001325310-10-000041.txt
HOOKER FURNITURE CORP,0001077688,10-K,2010-04-15,edgar/data/1077688/0001185185-10-000403.txt
"TACTICAL AIR DEFENSE SERVICES, INC.",0001077915,10-K,2010-04-15,edgar/data/1077915/0001173473-10-000032.txt
NETSCOUT SYSTEMS INC,0001078075,10-K,2010-05-28,edgar/data/1078075/0000950130-10-001153.txt
SES SOLAR INC.,0001078858,10-K,2010-04-15,edgar/data/1078858/0001144204-10-020298.txt
ROYAL INVEST INTERNATIONAL CORP.,0001079574,10-K,2010-04-15,edgar/data/1079574/0001178924-10-000039.txt
EMPIRE GLOBAL CORP.,0001080319,10-K,2010-04-09,edgar/data/1080319/0001080319-10-000004.txt
ALLOY INC,0001080359,10-K,2010-04-12,edgar/data/1080359/0001193125-10-081647.txt
"BIOPHARM ASIA, INC.",0001080908,10-K,2010-05-12,edgar/data/1080908/0001437749-10-001435.txt
"INTERNATIONAL ENERGY, INC.",0001081074,10-K,2010-06-17,edgar/data/1081074/0001467809-10-000131.txt
STUDIO II BRANDS INC,0001081091,10-K,2010-06-29,edgar/data/1081091/0001137050-10-000141.txt
"CONCORD VENTURES, INC.",0001081938,10-K,2010-04-15,edgar/data/1081938/0001072588-10-000109.txt
NORTHSTAR ELECTRONICS INC,0001082027,10-K,2010-04-15,edgar/data/1082027/0001091818-10-000135.txt
ENVIRONMENTAL SOLUTIONS WORLDWIDE INC,0001082278,10-K,2010-04-06,edgar/data/1082278/0000909012-10-000218.txt
"CHINA GREEN MATERIAL TECHNOLOGIES, INC.",0001082384,10-K,2010-04-12,edgar/data/1082384/0001079973-10-000454.txt
ANGEL ACQUISITION CORP.,0001082822,10-K,2010-05-17,edgar/data/1082822/0001262463-10-000047.txt
"Apollo Medical Holdings, Inc.",0001083446,10-K,2010-05-14,edgar/data/1083446/0001144204-10-027620.txt
SUNRISE REAL ESTATE GROUP INC,0001083490,10-K,2010-04-15,edgar/data/1083490/0001144204-10-020228.txt
ENXNET INC,0001083706,10-K,2010-06-29,edgar/data/1083706/0001185185-10-000755.txt
"Lone Pine Holdings, Inc",0001083743,10-K,2010-04-15,edgar/data/1083743/0001424884-10-000042.txt
CAN CAL RESOURCES LTD,0001083848,10-K,2010-04-15,edgar/data/1083848/0001144204-10-020527.txt
WORLD ACCEPTANCE CORP,0000108385,10-K,2010-06-08,edgar/data/108385/0001144204-10-032368.txt
"AuraSource, Inc.",0001083922,10-K,2010-06-29,edgar/data/1083922/0001083922-10-000014.txt
"INTEGRATED ENVIRONMENTAL TECHNOLOGIES, LTD.",0001084031,10-K,2010-04-14,edgar/data/1084031/0001077048-10-000032.txt
SALON MEDIA GROUP INC,0001084332,10-K,2010-06-25,edgar/data/1084332/0001437749-10-001975.txt
"TERRA ENERGY & RESOURCE TECHNOLOGIES, INC.",0001084828,10-K,2010-04-14,edgar/data/1084828/0001070188-10-000023.txt
American Security Resources Corp.,0001085069,10-K,2010-05-18,edgar/data/1085069/0001372198-10-000072.txt
MEZABAY INTERNATIONAL INC.,0001085113,10-K,2010-04-15,edgar/data/1085113/0001002014-10-000294.txt
SKINVISIBLE INC,0001085277,10-K,2010-04-15,edgar/data/1085277/0001255294-10-000293.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-13,edgar/data/1086722/0001477639-10-000046.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-14,edgar/data/1086722/0001477639-10-000055.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-14,edgar/data/1086722/0001477639-10-000063.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-15,edgar/data/1086722/0001477639-10-000075.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-16,edgar/data/1086722/0001477639-10-000083.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-19,edgar/data/1086722/0001477639-10-000091.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-20,edgar/data/1086722/0001477639-10-000100.txt
BRIGHTCUBE INC,0001086722,10-K,2010-04-21,edgar/data/1086722/0001477639-10-000108.txt
ALR TECHNOLOGIES INC,0001087022,10-K,2010-04-15,edgar/data/1087022/0001002014-10-000289.txt
RED HAT INC,0001087423,10-K,2010-04-29,edgar/data/1087423/0001193125-10-099295.txt
ATLANTIC BANCGROUP INC,0001087790,10-K,2010-04-15,edgar/data/1087790/0000914317-10-000612.txt
PAYMENT DATA SYSTEMS INC,0001088034,10-K,2010-04-15,edgar/data/1088034/0001116502-10-000315.txt
MAD CATZ INTERACTIVE INC,0001088162,10-K,2010-06-11,edgar/data/1088162/0000950123-10-057366.txt
FINDEX COM INC,0001089061,10-K,2010-04-07,edgar/data/1089061/0001089061-10-000005.txt
LEGACY WINE & SPIRITS INTERNATIONAL LTD.,0001089565,10-K,2010-04-12,edgar/data/1089565/0001091818-10-000120.txt
NEW DRAGON ASIA CORP,0001089590,10-K,2010-04-06,edgar/data/1089590/0001144204-10-018648.txt
SELECTICA INC,0001090908,10-K,2010-06-29,edgar/data/1090908/0001437749-10-002047.txt
GLOBAL ENERGY INC,0001090967,10-K,2010-04-15,edgar/data/1090967/0001178913-10-001031.txt
FOREVERGREEN WORLDWIDE CORP,0001091983,10-K,2010-04-15,edgar/data/1091983/0001023175-10-000105.txt
NewMarket Technology Inc,0001092083,10-K,2010-04-23,edgar/data/1092083/0001157523-10-002274.txt
"NUMOBILE, INC.",0001092448,10-K,2010-04-08,edgar/data/1092448/0001019687-10-001324.txt
BIOCUREX INC,0001092562,10-K,2010-04-01,edgar/data/1092562/0001004878-10-000073.txt
"Montavo, Inc.",0001092800,10-K,2010-04-15,edgar/data/1092800/0001056520-10-000129.txt
WELLSTONE FILTER SCIENCES INC /DE/,0001092802,10-K,2010-04-14,edgar/data/1092802/0001002334-10-000028.txt
UNR HOLDINGS INC,0001093800,10-K,2010-04-15,edgar/data/1093800/0001214659-10-001089.txt
DALE JARRETT RACING ADVENTURE INC,0001094032,10-K,2010-04-06,edgar/data/1094032/0001014897-10-000051.txt
TAPIMMUNE INC,0001094038,10-K,2010-04-15,edgar/data/1094038/0001424884-10-000040.txt
AIMS WORLDWIDE INC,0001094363,10-K,2010-04-15,edgar/data/1094363/0001078782-10-000828.txt
AEROSONIC CORP /DE/,0000109471,10-K,2010-05-03,edgar/data/109471/0001193125-10-104552.txt
"Integrative Health Technologies, Inc.",0001094788,10-K,2010-05-06,edgar/data/1094788/0001010549-10-000286.txt
MANAGEMENT NETWORK GROUP INC,0001094814,10-K,2010-04-01,edgar/data/1094814/0000950123-10-031591.txt
TIGRENT INC,0001095276,10-K,2010-04-15,edgar/data/1095276/0001047469-10-003748.txt
BLUE COAT SYSTEMS INC,0001095600,10-K,2010-06-07,edgar/data/1095600/0001193125-10-134028.txt
"SKYE INTERNATIONAL, INC",0001095751,10-K,2010-04-15,edgar/data/1095751/0001199835-10-000242.txt
GFR PHARMACEUTICALS INC,0001096294,10-K,2010-04-15,edgar/data/1096294/0001144204-10-020234.txt
ROYAL QUANTUM GROUP INC,0001096296,10-K,2010-04-15,edgar/data/1096296/0000939802-10-000105.txt
SARATOGA RESOURCES INC /TX,0001096339,10-K,2010-04-14,edgar/data/1096339/0001158957-10-000074.txt
"ENERGY QUEST, INC.",0001096550,10-K,2010-04-12,edgar/data/1096550/0001478446-10-000099.txt
"GLOBAL BEVERAGES, INC.",0001096655,10-K,2010-04-09,edgar/data/1096655/0001144204-10-019431.txt
NT MINING Corp,0001096759,10-K,2010-05-24,edgar/data/1096759/0001140905-10-000076.txt
Blackhawk Fund,0001096768,10-K,2010-04-15,edgar/data/1096768/0001144204-10-020492.txt
Sunway Global Inc.,0001096840,10-K,2010-04-14,edgar/data/1096840/0001144204-10-020065.txt
SITESTAR CORP,0001096934,10-K,2010-05-17,edgar/data/1096934/0001144204-10-028175.txt
"American Development & Investment Fund, Inc.",0001096935,10-K,2010-04-15,edgar/data/1096935/0001405286-10-000013.txt
United EcoEnergy Corp.,0001096938,10-K,2010-04-16,edgar/data/1096938/0001013762-10-000861.txt
Vista International Technologies Inc,0001096939,10-K,2010-04-15,edgar/data/1096939/0001387131-10-000456.txt
INTERNATIONAL MONETARY SYSTEMS LTD /WI/,0001097430,10-K,2010-04-02,edgar/data/1097430/0001213900-10-001289.txt
"AcuNetx, Inc.",0001097575,10-K,2010-04-12,edgar/data/1097575/0001019687-10-001379.txt
BASSET ENTERPRISES INC,0001097752,10-K,2010-04-15,edgar/data/1097752/0001137050-10-000070.txt
TRANSAX INTERNATIONAL LTD,0001097896,10-K,2010-04-15,edgar/data/1097896/0001161697-10-000330.txt
SecureLogic Corp,0001098875,10-K,2010-04-15,edgar/data/1098875/0001213900-10-001450.txt
"CALYPSO MEDIA SERVICES GROUP, INC",0001098881,10-K,2010-04-15,edgar/data/1098881/0000931731-10-000045.txt
MANHATTAN SCIENTIFICS INC,0001099132,10-K,2010-04-09,edgar/data/1099132/0001145443-10-000863.txt
"TBC GLOBAL NEWS NETWORK, INC.",0001099234,10-K,2010-04-15,edgar/data/1099234/0001437749-10-001093.txt
VERTICAL COMPUTER SYSTEMS INC,0001099509,10-K,2010-04-14,edgar/data/1099509/0001144204-10-020143.txt
WESTGATE ACQUISITIONS CORP,0001099568,10-K,2010-05-11,edgar/data/1099568/0000931731-10-000060.txt
EASTGATE ACQUISITIONS CORP,0001099574,10-K,2010-05-11,edgar/data/1099574/0000931731-10-000059.txt
TAMALPAIS BANCORP,0001099980,10-K,2010-04-15,edgar/data/1099980/0001019056-10-000463.txt
LENCO MOBILE INC.,0001100202,10-K,2010-04-15,edgar/data/1100202/0001019687-10-001430.txt
KRISPY KREME DOUGHNUTS INC,0001100270,10-K,2010-04-15,edgar/data/1100270/0001206774-10-000981.txt
"SECURED FINANCIAL NETWORK, INC.",0001100394,10-K,2010-04-13,edgar/data/1100394/0001199835-10-000222.txt
VALIDIAN CORP,0001100644,10-K,2010-04-15,edgar/data/1100644/0001052918-10-000137.txt
"Merilus, Inc.",0001100734,10-K,2010-04-15,edgar/data/1100734/0001010412-10-000100.txt
INTERNATIONAL STAR INC,0001100788,10-K,2010-04-15,edgar/data/1100788/0001019687-10-001433.txt
HEALTH ENHANCEMENT PRODUCTS INC,0001101026,10-K,2010-04-14,edgar/data/1101026/0001078782-10-000786.txt
"Purple Communications, Inc.",0001101268,10-K,2010-06-24,edgar/data/1101268/0001193125-10-146117.txt
BLASTGARD INTERNATIONAL INC,0001102358,10-K,2010-04-15,edgar/data/1102358/0001354488-10-001196.txt
CARBONICS CAPITAL CORP,0001102414,10-K,2010-04-15,edgar/data/1102414/0001269127-10-000044.txt
"SinoCubate, Inc",0001102432,10-K,2010-04-02,edgar/data/1102432/0001144204-10-018330.txt
"Sabre Industrial, Inc.",0001103120,10-K,2010-04-23,edgar/data/1103120/0001019687-10-001545.txt
ULTICOM INC,0001103184,10-K,2010-04-20,edgar/data/1103184/0000909518-10-000281.txt
ALL Fuels & Energy Co,0001103384,10-K,2010-04-15,edgar/data/1103384/0001144204-10-020449.txt
"SPARE BACKUP, INC.",0001103577,10-K,2010-04-15,edgar/data/1103577/0001437749-10-001085.txt
RUBICON FINANCIAL INC,0001103977,10-K,2010-04-15,edgar/data/1103977/0001185185-10-000393.txt
LAS VEGAS GAMING INC,0001103993,10-K,2010-05-12,edgar/data/1103993/0001117768-10-000148.txt
Asia Cork Inc.,0001104040,10-K,2010-04-15,edgar/data/1104040/0001116502-10-000320.txt
LIGHTTOUCH VEIN & LASER INC,0001104265,10-K,2010-04-12,edgar/data/1104265/0001078782-10-000759.txt
ACRONGENOMICS INC,0001104502,10-K,2010-04-15,edgar/data/1104502/0001062993-10-001240.txt
MONTANA MINING CORP,0001104672,10-K,2010-04-13,edgar/data/1104672/0001211524-10-000054.txt
"IVOICE, INC /NJ",0001105064,10-K,2010-04-13,edgar/data/1105064/0001185185-10-000381.txt
"SALARY. COM, INC.",0001105360,10-K,2010-06-29,edgar/data/1105360/0001193125-10-150002.txt
NATIONAL TECHNICAL SYSTEMS INC /CA/,0000110536,10-K,2010-04-30,edgar/data/110536/0001047469-10-004573.txt
WESTSTAR FINANCIAL SERVICES CORP,0001106181,10-K,2010-04-14,edgar/data/1106181/0000914317-10-000603.txt
SEAFARER EXPLORATION CORP,0001106213,10-K,2010-04-15,edgar/data/1106213/0001199835-10-000235.txt
