Company Name,CIK,Form Type,Date Filed,Filename
SMITH & WESSON HOLDING CORP,0001092796,10-K,2016-06-16,edgar/data/1092796/0001564590-16-020629.txt
"MEDINA INTERNATIONAL HOLDINGS, INC.",0001093248,10-K,2016-05-13,edgar/data/1093248/0001065949-16-000394.txt
TAPIMMUNE INC,0001094038,10-K,2016-04-14,edgar/data/1094038/0001193125-16-541539.txt
FINISAR CORP,0001094739,10-K,2016-06-17,edgar/data/1094739/0001094739-16-000131.txt
"Cartesian, Inc.",0001094814,10-K,2016-04-01,edgar/data/1094814/0001144204-16-092203.txt
"Franchise Holdings International, Inc.",0001096275,10-K,2016-05-09,edgar/data/1096275/0001477932-16-010130.txt
"United Health Products, Inc.",0001096938,10-K,2016-05-13,edgar/data/1096938/0001477932-16-010265.txt
Acology Inc.,0001096950,10-K,2016-04-14,edgar/data/1096950/0000721748-16-001180.txt
"InCapta, Inc.",0001099234,10-K,2016-06-08,edgar/data/1099234/0001144204-16-107375.txt
VERTICAL COMPUTER SYSTEMS INC,0001099509,10-K,2016-04-14,edgar/data/1099509/0001615774-16-004971.txt
WESTGATE ACQUISITIONS CORP,0001099568,10-K,2016-04-14,edgar/data/1099568/0001551163-16-000344.txt
"MVC CAPITAL, INC.",0001099941,10-K,2016-05-16,edgar/data/1099941/0001104659-16-121062.txt
VALIDIAN CORP,0001100644,10-K,2016-04-14,edgar/data/1100644/0001052918-16-000957.txt
Eight Dragons Co.,0001100778,10-K,2016-04-08,edgar/data/1100778/0001165527-16-000727.txt
BLASTGARD INTERNATIONAL INC,0001102358,10-K,2016-04-06,edgar/data/1102358/0001552781-16-001508.txt
"VIKING INVESTMENTS GROUP, INC.",0001102432,10-K,2016-04-14,edgar/data/1102432/0001477932-16-009785.txt
"OMPHALOS, CORP",0001103640,10-K,2016-04-12,edgar/data/1103640/0001062993-16-008893.txt
"Crown Equity Holdings, Inc.",0001103833,10-K,2016-05-25,edgar/data/1103833/0001477932-16-010602.txt
New Century Resources Corp,0001104462,10-K,2016-04-14,edgar/data/1104462/0001445866-16-001935.txt
SEAFARER EXPLORATION CORP,0001106213,10-K,2016-04-13,edgar/data/1106213/0001199835-16-000734.txt
DEBT RESOLVE INC,0001106645,10-K,2016-04-14,edgar/data/1106645/0001477932-16-009778.txt
MOTIVATING THE MASSES INC,0001107796,10-K,2016-04-19,edgar/data/1107796/0001615774-16-005017.txt
AlumiFuel Power Corp,0001108046,10-K,2016-04-14,edgar/data/1108046/0001477932-16-009790.txt
DYNARESOURCE INC,0001111741,10-K,2016-04-12,edgar/data/1111741/0001121781-16-000438.txt
Delta International Oil & Gas Inc.,0001112985,10-K,2016-04-14,edgar/data/1112985/0001213900-16-012556.txt
ARVANA INC,0001113313,10-K,2016-04-14,edgar/data/1113313/0001211524-16-000201.txt
"NightCulture, Inc.",0001114208,10-K,2016-04-13,edgar/data/1114208/0001477932-16-009682.txt
American Lorain CORP,0001117057,10-K,2016-04-14,edgar/data/1117057/0001062993-16-008985.txt
NUTRA PHARMA CORP,0001119643,10-K,2016-04-14,edgar/data/1119643/0001398432-16-000597.txt
ATLAS AMERICA PUBLIC #9 LTD.,0001121745,10-K,2016-04-14,edgar/data/1121745/0001564590-16-016219.txt
PCS EDVENTURES COM INC,0001122020,10-K,2016-06-22,edgar/data/1122020/0001493152-16-011009.txt
HARVARD BIOSCIENCE INC,0001123494,10-K,2016-04-29,edgar/data/1123494/0001171843-16-009551.txt
"Cryoport, Inc.",0001124524,10-K,2016-06-28,edgar/data/1124524/0001144204-16-110227.txt
GSI TECHNOLOGY INC,0001126741,10-K,2016-06-10,edgar/data/1126741/0001558370-16-006362.txt
FULLCIRCLE REGISTRY INC,0001127993,10-K,2016-04-14,edgar/data/1127993/0001078782-16-002650.txt
"Saker Aviation Services, Inc.",0001128281,10-K,2016-04-11,edgar/data/1128281/0001144204-16-093620.txt
ENERTECK CORP,0001128353,10-K,2016-05-09,edgar/data/1128353/0001477932-16-010121.txt
"INTERCLOUD SYSTEMS, INC.",0001128725,10-K,2016-06-17,edgar/data/1128725/0001213900-16-014344.txt
"LD HOLDINGS, INC.",0001131089,10-K,2016-04-14,edgar/data/1131089/0001096906-16-001546.txt
"Eason Education Kingdom Holdings, Inc.",0001132509,10-K,2016-06-24,edgar/data/1132509/0001477932-16-011015.txt
"Global Arena Holding, Inc.",0001138724,10-K,2016-05-09,edgar/data/1138724/0001014897-16-000552.txt
WORDLOGIC CORP,0001139614,10-K,2016-04-14,edgar/data/1139614/0001517126-16-000315.txt
"Legend Oil & Gas, Ltd.",0001140414,10-K,2016-04-07,edgar/data/1140414/0001387131-16-004912.txt
"TAURIGA SCIENCES, INC.",0001142790,10-K,2016-05-20,edgar/data/1142790/0001493152-16-010145.txt
AMANASU ENVIRONMENT CORP,0001142801,10-K,2016-04-01,edgar/data/1142801/0001354488-16-006857.txt
Triton Emission Solutions Inc.,0001143238,10-K,2016-04-14,edgar/data/1143238/0001393905-16-000851.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 9,0001156445,10-K,2016-06-07,edgar/data/1156445/0001354488-16-007751.txt
"CoroWare, Inc,",0001156784,10-K,2016-05-24,edgar/data/1156784/0001214659-16-011727.txt
WNC HOUSING TAX CREDIT FUND VI LP SERIES 10,0001156815,10-K,2016-06-07,edgar/data/1156815/0001354488-16-007755.txt
ATLAS AMERICA PUBLIC #10 LTD.,0001157516,10-K,2016-04-14,edgar/data/1157516/0001564590-16-016229.txt
VISCOUNT SYSTEMS INC,0001158387,10-K,2016-04-14,edgar/data/1158387/0001493152-16-008939.txt
KIWA BIO-TECH PRODUCTS GROUP CORP,0001159275,10-K,2016-04-14,edgar/data/1159275/0001493152-16-008900.txt
"GROWLIFE, INC.",0001161582,10-K,2016-04-14,edgar/data/1161582/0001354488-16-007001.txt
"Wizard World, Inc.",0001162896,10-K,2016-04-14,edgar/data/1162896/0001493152-16-008938.txt
"Daybreak Oil & Gas, Inc.",0001164256,10-K,2016-05-27,edgar/data/1164256/0001515971-16-000523.txt
KYTO BIOPHARMA INC,0001164888,10-K,2016-06-29,edgar/data/1164888/0001654954-16-000575.txt
Global Future City Holding Inc.,0001164964,10-K,2016-04-13,edgar/data/1164964/0001019687-16-005849.txt
EARTH LIFE SCIENCES INC,0001165639,10-K,2016-04-18,edgar/data/1165639/0001078782-16-002660.txt
IRELAND INC.,0001166338,10-K,2016-04-14,edgar/data/1166338/0001062993-16-008994.txt
Desert Hawk Gold Corp.,0001168081,10-K,2016-04-14,edgar/data/1168081/0001213900-16-012501.txt
AEROPOSTALE INC,0001168213,10-K,2016-05-20,edgar/data/1168213/0001168213-16-000111.txt
COMMVAULT SYSTEMS INC,0001169561,10-K,2016-05-06,edgar/data/1169561/0001169561-16-000029.txt
CARMAX INC,0001170010,10-K,2016-04-22,edgar/data/1170010/0001170010-16-000117.txt
ADAMANT DRI PROCESSING & MINERALS GROUP,0001171008,10-K,2016-04-14,edgar/data/1171008/0001193805-16-003065.txt
"Sundance Strategies, Inc.",0001171838,10-K,2016-06-14,edgar/data/1171838/0001580957-16-000709.txt
LIBERTY STAR URANIUM & METALS CORP.,0001172178,10-K,2016-05-17,edgar/data/1172178/0001213900-16-013553.txt
Asia Interactive Media Inc.,0001172318,10-K,2016-04-01,edgar/data/1172318/0001493152-16-008592.txt
GOLD BILLION GROUP HOLDINGS Ltd,0001174814,10-K,2016-04-14,edgar/data/1174814/0001137050-16-000243.txt
ATLAS AMERICA PUBLIC #11-2002 LTD.,0001175028,10-K,2016-04-14,edgar/data/1175028/0001564590-16-016233.txt
XPLORE TECHNOLOGIES CORP,0001177845,10-K,2016-06-29,edgar/data/1177845/0001185185-16-004898.txt
"Pollex, Inc.",0001178377,10-K,2016-04-01,edgar/data/1178377/0001575872-16-000318.txt
DAKOTA TERRITORY RESOURCE CORP,0001182737,10-K,2016-06-29,edgar/data/1182737/0001078782-16-003042.txt
JOLLEY MARKETING INC,0001187953,10-K,2016-04-14,edgar/data/1187953/0001078782-16-002633.txt
IMAGING3 INC,0001205181,10-K,2016-04-25,edgar/data/1205181/0001185185-16-004343.txt
"Seaniemac International, Ltd.",0001206133,10-K,2016-04-14,edgar/data/1206133/0001493152-16-008913.txt
VIRTUSA CORP,0001207074,10-K,2016-05-27,edgar/data/1207074/0001047469-16-013504.txt
China Media Group CORP,0001211211,10-K,2016-04-22,edgar/data/1211211/0001642863-16-000020.txt
"New York & Company, Inc.",0001211351,10-K,2016-04-14,edgar/data/1211351/0001047469-16-012218.txt
ALLIED RESOURCES INC,0001211524,10-K,2016-04-29,edgar/data/1211524/0001211524-16-000208.txt
"MOPALS.COM, INC.",0001222218,10-K,2016-04-27,edgar/data/1222218/0001213900-16-012811.txt
KAANAPALI LAND LLC,0001230058,10-K,2016-05-18,edgar/data/1230058/0000892626-16-000472.txt
NISSAN MASTER OWNER TRUST RECEIVABLES,0001236424,10-K,2016-06-28,edgar/data/1236424/0001540639-16-000658.txt
ATLAS AMERICA PUBLIC #12-2003 Limited Partnership,0001238289,10-K,2016-04-14,edgar/data/1238289/0001564590-16-016231.txt
TRANSAKT LTD.,0001263872,10-K,2016-04-14,edgar/data/1263872/0001062993-16-008981.txt
Safco Investment Holding Corp.,0001265848,10-K,2016-04-14,edgar/data/1265848/0001213900-16-012532.txt
H&R BLOCK INC,0000012659,10-K,2016-06-17,edgar/data/12659/0001574842-16-000042.txt
BOSTON CAPITAL TAX CREDIT FUND V LP,0001267425,10-K,2016-06-23,edgar/data/1267425/0001144204-16-109437.txt
GREENSHIFT CORP,0001269127,10-K,2016-04-22,edgar/data/1269127/0001096906-16-001559.txt
VIASPACE Inc.,0001270200,10-K,2016-04-14,edgar/data/1270200/0001019687-16-005890.txt
INNER SYSTEMS INC,0001271551,10-K,2016-04-14,edgar/data/1271551/0001144204-16-094301.txt
HANSEN MEDICAL INC,0001276591,10-K,2016-04-25,edgar/data/1276591/0001276591-16-000045.txt
APOLLO INVESTMENT CORP,0001278752,10-K,2016-05-19,edgar/data/1278752/0001278752-16-000032.txt
INNOCAP INC,0001281845,10-K,2016-05-02,edgar/data/1281845/0001078782-16-002719.txt
Triangle Petroleum Corp,0001281922,10-K,2016-04-14,edgar/data/1281922/0001558370-16-004642.txt
ATLAS AMERICA SERIES 25-2004 (A) L.P.,0001283810,10-K,2016-04-15,edgar/data/1283810/0001564590-16-016251.txt
"China Carbon Graphite Group, Inc.",0001284450,10-K,2016-04-13,edgar/data/1284450/0001213900-16-012438.txt
StrikeForce Technologies Inc.,0001285543,10-K,2016-04-14,edgar/data/1285543/0001477932-16-009705.txt
"MMRGlobal, Inc.",0001285701,10-K,2016-04-14,edgar/data/1285701/0001136261-16-000436.txt
"Sancon Resources Recovery, Inc.",0001288195,10-K,2016-04-27,edgar/data/1288195/0001019687-16-006007.txt
"Sancon Resources Recovery, Inc.",0001288195,10-K,2016-05-25,edgar/data/1288195/0001019687-16-006460.txt
"Sancon Resources Recovery, Inc.",0001288195,10-K,2016-06-06,edgar/data/1288195/0001019687-16-006573.txt
"Sancon Resources Recovery, Inc.",0001288195,10-K,2016-06-10,edgar/data/1288195/0001019687-16-006640.txt
EnerSys,0001289308,10-K,2016-05-31,edgar/data/1289308/0001289308-16-000060.txt
PROFIRE ENERGY INC,0001289636,10-K,2016-06-13,edgar/data/1289636/0001096906-16-001679.txt
"Gotham Capital Holdings, Inc.",0001290658,10-K,2016-04-01,edgar/data/1290658/0001014897-16-000509.txt
"Synutra International, Inc.",0001293593,10-K,2016-06-13,edgar/data/1293593/0001571049-16-015941.txt
ATLAS AMERICA SERIES 25-2004 (B) L.P.,0001294208,10-K,2016-04-15,edgar/data/1294208/0001564590-16-016254.txt
"Rand Logistics, Inc.",0001294250,10-K,2016-06-16,edgar/data/1294250/0001294250-16-000007.txt
Atlas America Public #14-2004 L.P.,0001294476,10-K,2016-04-14,edgar/data/1294476/0001564590-16-016222.txt
InvenSense Inc,0001294924,10-K,2016-05-25,edgar/data/1294924/0001193125-16-602397.txt
"Prestige Brands Holdings, Inc.",0001295947,10-K,2016-05-17,edgar/data/1295947/0001295947-16-000051.txt
"Comstock Holding Companies, Inc.",0001299969,10-K,2016-04-04,edgar/data/1299969/0001193125-16-528197.txt
AMERICAN INTERNATIONAL HOLDINGS CORP.,0001300524,10-K,2016-06-23,edgar/data/1300524/0001185185-16-004855.txt
"ABCO Energy, Inc.",0001300938,10-K,2016-04-11,edgar/data/1300938/0001185185-16-004190.txt
Valley High Mining CO,0001301838,10-K,2016-05-18,edgar/data/1301838/0001213900-16-013584.txt
"HOULIHAN LOKEY, INC.",0001302215,10-K,2016-06-23,edgar/data/1302215/0001302215-16-000050.txt
Novelis Inc.,0001304280,10-K,2016-05-10,edgar/data/1304280/0001304280-16-000077.txt
ATHENA SILVER CORP,0001304409,10-K,2016-04-05,edgar/data/1304409/0001376474-16-000648.txt
"pdvWireless, Inc.",0001304492,10-K,2016-06-13,edgar/data/1304492/0001304492-16-000053.txt
YUS INTERNATIONAL GROUP Ltd,0001306035,10-K,2016-05-02,edgar/data/1306035/0001477932-16-010008.txt
"LIFESTYLE MEDICAL NETWORK, INC.",0001307140,10-K,2016-05-16,edgar/data/1307140/0001213900-16-013470.txt
"B Green Innovations, Inc.",0001307969,10-K,2016-04-14,edgar/data/1307969/0001607062-16-000786.txt
Vystar Corp,0001308027,10-K,2016-04-14,edgar/data/1308027/0001387131-16-004992.txt
Castle Brands Inc,0001311538,10-K,2016-06-14,edgar/data/1311538/0001144204-16-108091.txt
FBEC Worldwide Inc.,0001311735,10-K,2016-05-19,edgar/data/1311735/0001019687-16-006394.txt
"Venoco, Inc.",0001313024,10-K,2016-06-06,edgar/data/1313024/0001558370-16-006276.txt
"OLB GROUP, INC.",0001314196,10-K,2016-04-01,edgar/data/1314196/0001213900-16-012172.txt
"AeroGrow International, Inc.",0001316644,10-K,2016-06-15,edgar/data/1316644/0001185185-16-004820.txt
Umatrin Holding Ltd,0001317839,10-K,2016-04-14,edgar/data/1317839/0001477932-16-009782.txt
"Plandai Biotechnology, Inc.",0001317880,10-K,2016-06-30,edgar/data/1317880/0001262463-16-000987.txt
Citi Trends Inc,0001318484,10-K,2016-04-13,edgar/data/1318484/0001104659-16-111151.txt
GLADSTONE INVESTMENT CORPORATION\DE,0001321741,10-K,2016-05-17,edgar/data/1321741/0001193125-16-593211.txt
Xactly Corp,0001322554,10-K,2016-04-20,edgar/data/1322554/0001564590-16-016412.txt
RBC Bearings INC,0001324948,10-K,2016-05-26,edgar/data/1324948/0001144204-16-105151.txt
OOMA INC,0001327688,10-K,2016-04-13,edgar/data/1327688/0001564590-16-016120.txt
Affinia Group Intermediate Holdings Inc.,0001328655,10-K,2016-04-13,edgar/data/1328655/0001564590-16-016125.txt
TECHPRECISION CORP,0001328792,10-K,2016-06-28,edgar/data/1328792/0000950159-16-000639.txt
Probe Manufacturing Inc,0001329606,10-K,2016-04-14,edgar/data/1329606/0001504412-16-000225.txt
Bazaarvoice Inc,0001330421,10-K,2016-06-20,edgar/data/1330421/0001330421-16-000057.txt
JAMMIN JAVA CORP.,0001334586,10-K,2016-05-06,edgar/data/1334586/0001580695-16-000407.txt
ZD VENTURES Corp,0001334589,10-K,2016-06-28,edgar/data/1334589/0001393905-16-000960.txt
"WEYLAND TECH, INC.",0001335112,10-K,2016-04-14,edgar/data/1335112/0001469709-16-000770.txt
MAGNUM HUNTER RESOURCES CORP,0001335190,10-K,2016-05-06,edgar/data/1335190/0001335190-16-000129.txt
Atlas America Public #15-2005 (A) L.P.,0001335236,10-K,2016-04-14,edgar/data/1335236/0001564590-16-016228.txt
"Cyalume Technologies Holdings, Inc.",0001335293,10-K,2016-04-07,edgar/data/1335293/0001144204-16-093289.txt
Atlas America Public #14-2005 (A) L.P.,0001336339,10-K,2016-04-14,edgar/data/1336339/0001564590-16-016224.txt
ORACLE CORP,0001341439,10-K,2016-06-22,edgar/data/1341439/0001193125-16-628942.txt
Atlas America Series 26-2005 L.P.,0001342514,10-K,2016-04-14,edgar/data/1342514/0001564590-16-016244.txt
Global 2.0,0001344736,10-K,2016-04-07,edgar/data/1344736/0001445866-16-001891.txt
POSITIVEID Corp,0001347022,10-K,2016-04-12,edgar/data/1347022/0001493152-16-008808.txt
"Bitzio, Inc.",0001347078,10-K,2016-05-27,edgar/data/1347078/0001493152-16-010389.txt
BARRACUDA NETWORKS INC,0001348334,10-K,2016-05-04,edgar/data/1348334/0001628280-16-015408.txt
Asian Development Frontier Inc.,0001353633,10-K,2016-05-02,edgar/data/1353633/0001062993-16-009328.txt
China Auto Logistics Inc,0001355042,10-K,2016-04-07,edgar/data/1355042/0001213900-16-012294.txt
"CREATIVE REALITIES, INC.",0001356093,10-K,2016-04-04,edgar/data/1356093/0001213900-16-012229.txt
Atlas America Public #15-2006 (B) L.P.,0001357361,10-K,2016-04-14,edgar/data/1357361/0001564590-16-016234.txt
"Jerrick Media Holdings, Inc.",0001357671,10-K,2016-04-14,edgar/data/1357671/0001213900-16-012576.txt
"RED METAL RESOURCES, LTD.",0001358654,10-K,2016-05-02,edgar/data/1358654/0001393905-16-000880.txt
"Cannabis Sativa, Inc.",0001360442,10-K,2016-05-06,edgar/data/1360442/0001445866-16-002028.txt
"GLOBALINK, LTD.",0001361540,10-K,2016-04-04,edgar/data/1361540/0001607062-16-000769.txt
"OncBioMune Pharmaceuticals, Inc",0001362703,10-K,2016-04-13,edgar/data/1362703/0001493152-16-008851.txt
"Green Standard Technologies, Inc.",0001365357,10-K,2016-04-13,edgar/data/1365357/0001091818-16-000261.txt
"Gulf & Orient Steamship Company, Ltd.",0001365388,10-K,2016-04-04,edgar/data/1365388/0001010412-16-000227.txt
"Oculus Innovative Sciences, Inc.",0001367083,10-K,2016-06-21,edgar/data/1367083/0001019687-16-006749.txt
AeroVironment Inc,0001368622,10-K,2016-06-29,edgar/data/1368622/0001558370-16-006514.txt
Rockdale Resources Corp,0001368637,10-K,2016-06-17,edgar/data/1368637/0001387131-16-005856.txt
HK BATTERY TECHNOLOGY INC,0001369203,10-K,2016-04-14,edgar/data/1369203/0001078782-16-002638.txt
"Shiner International, Inc.",0001369774,10-K,2016-04-18,edgar/data/1369774/0001062993-16-009021.txt
GYROTRON TECHNOLOGY INC,0001369795,10-K,2016-06-16,edgar/data/1369795/0001477932-16-010881.txt
MEDICAL IMAGING CORP.,0001370804,10-K,2016-04-14,edgar/data/1370804/0001515971-16-000480.txt
"Monaker Group, Inc.",0001372183,10-K,2016-06-23,edgar/data/1372183/0001580695-16-000529.txt
iTalk Inc.,0001373444,10-K,2016-04-15,edgar/data/1373444/0001493152-16-008988.txt
"China Internet Cafe Holdings Group, Inc.",0001373846,10-K,2016-05-12,edgar/data/1373846/0001144204-16-101161.txt
"FITLIFE BRANDS, INC.",0001374328,10-K,2016-04-14,edgar/data/1374328/0001415889-16-005539.txt
Atlas Resources Public #16-2007 (A) L.P.,0001374985,10-K,2016-04-14,edgar/data/1374985/0001564590-16-016230.txt
GTX CORP,0001375793,10-K,2016-04-14,edgar/data/1375793/0001078782-16-002648.txt
"VPR Brands, LP.",0001376231,10-K,2016-04-07,edgar/data/1376231/0001580957-16-000586.txt
"ChinaNet Online Holdings, Inc.",0001376321,10-K,2016-04-14,edgar/data/1376321/0001171843-16-009166.txt
SARATOGA INVESTMENT CORP.,0001377936,10-K,2016-05-17,edgar/data/1377936/0001193125-16-593198.txt
