cik;name;ticker;cikmatch;delisted
0001460574;CNH Equipment Trust 2009-B;;True;False
0001460602;Orgenesis Inc.;ORGS;False;False
0001460702;"Qualigen Therapeutics, Inc.";AIXC;False;False
0001460801;"Tri-Tech Holding, Inc.";;False;True
0001460833;CarMax Auto Owner Trust 2009-1;;True;False
0001461119;CRH Medical Corp;;False;True
0001461219;GRAHAM ALTERNATIVE INVESTMENT FUND I LLC;;True;False
0001461237;GRAHAM ALTERNATIVE INVESTMENT FUND II LLC;;True;False
0001461640;HomeTown Bankshares Corp;;False;True
0001461755;"Atlantic Capital Bancshares, Inc.";;False;True
0001461799;USAA Auto Owner Trust 2009-1;;True;False
0001461901;"Brooklin Systems, Inc.";;True;False
0001461912;"Kona Coast Systems, Inc.";;True;False
0001461993;"MELINTA THERAPEUTICS, INC. /NEW/";;False;True
0001462013;"Gold Hill Resources, Inc.";;True;False
0001462047;PRIME GLOBAL CAPITAL GROUP Inc;;True;False
0001462056;"Backblaze, Inc.";BLZE;False;False
0001462103;"MEWBOURNE ENERGY PARTNERS 09-A, L.P.";;True;False
0001462109;China PharmaHub Corp.;;True;False
0001462120;"Live Oak Bancshares, Inc.";LOB-PA;False;False
0001462223;"Recruiter.com Group, Inc.";NIXXW;False;False
0001462360;"Hartman & Associates, Inc.";;True;False
0001462418;ALTISOURCE PORTFOLIO SOLUTIONS S.A.;ASPSW;False;False
0001462441;"CapitalSouth Partners SBIC Fund III, L.P.";;True;False
0001462506;SunGame Corp;;True;False
0001462566;"Biolog, Inc";;True;False
0001462567;"RICI Linked - PAM Advisors Fund, LLC";;True;False
0001462633;"Jive Software, Inc.";;False;True
0001462694;"ConnectOne Bancorp, Inc.";;False;True
0001462777;Volkswagen Auto Lease Trust 2009-A;;True;False
0001463101;"Enphase Energy, Inc.";ENPH;False;False
0001463161;Honda Auto Receivables 2009-2 Owner Trust;;True;False
0001463172;"Zendesk, Inc.";;False;True
0001463176;ASIA SELECT ACQUISITION III CORP;;True;False
0001463191;"PIMI AGRO CLEANTECH, INC.";;True;False
0001463208;"Transportation & Logistics Systems, Inc.";TLSS;True;False
0001463258;"Renewable Energy Group, Inc.";;False;True
0001463361;"Unity Biotechnology, Inc.";;False;False
0001463389;"ATEL 14, LLC";;True;False
0001463563;Harley-Davidson Motorcycle Trust 2009-1;;True;False
0001463729;"Receptos, Inc.";;False;True
0001463792;"Gold Torrent, Inc.";;True;False
0001463833;"IDW MEDIA HOLDINGS, INC.";IDWM;False;True
0001463913;US Alliance Corp;;True;False
0001463959;"DS HEALTHCARE GROUP, INC.";;False;True
0001463961;"Ciralight Global, Inc.";;True;False
0001463972;Vuzix Corp;VUZI;False;False
0001464165;Pivot Pharmaceuticals Inc.;BETRF;True;False
0001464300;"ALL MARKETING SOLUTIONS, INC.";;True;False
0001464305;China Executive Education Corp;;True;False
0001464343;Atlanticus Holdings Corp;ATLCZ;False;False
0001464423;PennyMac Mortgage Investment Trust;PMT-PC;False;False
0001464434;Nissan Auto Lease Trust 2009-A;;True;False
0001464720;DC Industrial Liquidating Trust;;True;False
0001464766;"Epcylon Technologies, Inc.";;True;False
0001464790;"B. Riley Financial, Inc.";RILYT;False;False
0001464830;"Silver Falcon Mining, Inc.";;True;False
0001464865;"Accredited Solutions, Inc.";ASII;True;False
0001464866;BMW Vehicle Lease Trust 2009-1;;True;False
0001464963;"First Eagle Alternative Capital BDC, Inc.";;False;True
0001464990;John Deere Owner Trust 2009;;True;False
0001465062;VIASPACE Green Energy Inc.;;True;False
0001465112;DIRECTV;;False;True
0001465128;"STARWOOD PROPERTY TRUST, INC.";STWD;False;False
0001465130;Arcis Resources Corp;;True;False
0001465148;Ford Credit Auto Owner Trust 2009-B;;True;False
0001465264;"HD SUPPLY, INC.";;True;False
0001465470;NaturalShrimp Inc;;True;False
0001465509;XcelMobility Inc.;;True;False
0001465740;TWO HARBORS INVESTMENT CORP.;TWOD;False;False
0001465856;"mBeach Software, Inc.";;True;False
0001465872;VANTAGE DRILLING INTERNATIONAL;;True;False
0001465885;Western Asset Mortgage Capital Corp;;False;True
0001465969;"Cullman Bancorp, Inc.";;True;False
0001466026;"Midland States Bancorp, Inc.";MSBIP;False;False
0001466056;Bhakti Capital Corp.;;True;False
0001466057;"Darshan Equity Investment, Inc.";;True;False
0001466085;"INDEPENDENCE REALTY TRUST, INC.";IRT;False;False
0001466225;"Resource Real Estate Opportunity REIT, Inc.";;True;False
0001466258;Trane Technologies plc;TT;False;False
0001466292;Cordia Bancorp Inc;;False;True
0001466301;"Clovis Oncology, Inc.";;False;True
0001466538;COWEN INC.;;False;True
0001466593;Otter Tail Corp;OTTR;False;False
0001466629;"Vacation Home Swap, Inc.";;True;False
0001466739;Next Galaxy Corp.;;True;False
0001466815;"CAMBIUM LEARNING GROUP, INC.";;False;True
0001466827;AVICENNA GLOBAL CORP.;;True;False
0001467027;CreXus Investment Corp.;;False;True
0001467076;"Colony Capital, Inc.";;True;False
0001467154;"Novan, Inc.";;False;True
0001467233;Global Cooling Technologies Corp.;;True;False
0001467373;Accenture plc;ACN;False;False
0001467377;"CORE HEALTH CARE NETWORK, INC.";;True;False
0001467434;"Petron Energy II, Inc.";;True;False
0001467446;AmeriCredit Automobile Receivables Trust 2009-1;;True;False
0001467450;Honda Auto Receivables 2009-3 Owner Trust;;True;False
0001467465;Chrysler Financial Auto Securitization Trust 2009-A;;True;False
0001467560;"Quantum Assets, Inc.";;True;False
0001467623;"DROPBOX, INC.";DBX;False;False
0001467649;Harley-Davidson Motorcycle Trust 2009-2;;True;False
0001467652;"Neos Therapeutics, Inc.";;False;True
0001467700;Ford Credit Auto Owner Trust 2009-C;;True;False
0001467746;Deyu Agriculture Corp.;;True;False
0001467760;"Apollo Commercial Real Estate Finance, Inc.";ARI;False;False
0001467761;"MINIM, INC.";FIEE;False;False
0001467845;"Kashin, Inc.";;True;False
0001467853;SLC Student Loan Trust 2009-2;;True;False
0001467858;General Motors Co;GM;False;False
0001467913;808 RENEWABLE ENERGY CORP;;True;False
0001467974;"Wendy's Restaurants, LLC";;True;False
0001468010;"Steadfast Income REIT, Inc.";;True;False
0001468122;"Global Smoothie Supply, Inc.";;True;False
0001468164;"Profit Planners Management, Inc.";;True;False
0001468174;Hyatt Hotels Corp;H;False;False
0001468276;"Wecosign, Inc.";;True;False
0001468327;"Rent the Runway, Inc.";RENT;False;False
0001468328;Addus HomeCare Corp;ADUS;False;False
0001468492;"Heart Test Laboratories, Inc.";HSCSW;False;False
0001468500;USA REAL ESTATE HOLDING Co;;True;False
0001468516;AOL Inc.;;False;True
0001468639;"Vicapsys Life Sciences, Inc.";VICP;True;False
0001468666;SecureWorks Corp;;False;False
0001468679;AMERICAN CRYOSTEM Corp;;True;False
0001468748;Kodiak Sciences Inc.;KOD;False;False
0001468780;POWIN ENERGY CORP;;True;False
0001468910;Millburn Multi-Markets Fund L.P.;;True;False
0001468924;"SAND HILLS, INC";;True;False
0001468929;"NEXGEL, INC.";NXGLW;False;False
0001468978;"SOUTHERN ITS INTERNATIONAL, INC.";SITS;True;False
0001469038;X Metaverse Inc.;;True;False
0001469114;"Stone Harbor Investments, Inc.";;True;False
0001469115;Ridgedale Holdings Inc.;;True;False
0001469134;"First Community Financial Partners, Inc.";;False;True
0001469207;"Smartag International, Inc.";;True;False
0001469284;Champion Pain Care Corp;;True;False
0001469317;"Altegris QIM Futures Fund, L.P.";;True;False
0001469367;Sunrun Inc.;RUN;False;False
0001469372;MSG NETWORKS INC.;;False;True
0001469383;"AOTS 30, Inc.";;True;False
0001469384;WRASP 31 INC;;True;False
0001469385;WRASP 32 INC;;True;False
0001469412;"Mobilized Entertainment, Inc.";;True;False
0001469433;Ancestry.com Inc.;;False;True
0001469443;"Arcadia Biosciences, Inc.";RKDA;False;False
0001469488;ASIA SELECT ACQUISITION II CORP.;;True;False
0001469510;Resolute Energy Corp;;False;True
0001469559;"PROTEONOMIX, INC.";;True;False
0001469606;Andatee China Marine Fuel Services Corp;;False;True
0001469628;Hygea Holdings Corp.;;True;False
0001469741;"Mint Capital, Inc";;True;False
0001469822;"KBS Legacy Partners Apartment REIT, Inc.";;True;False
0001470022;RESOLUTE ONCOLOGY INC;;True;False
0001470099;"MOBILEIRON, INC.";;False;True
0001470129;China Bilingual Technology & Education Group Inc.;VIIQ;True;False
0001470177;Axiologix Education Corp;;True;False
0001470205;"County Bancorp, Inc.";;False;True
0001470215;Towers Watson & Co.;;False;True
0001470336;"PB Capital International, Inc";;True;False
0001470431;Hyundai Auto Receivables Trust 2009-A;;True;False
0001470512;Cell-nique Corp;;True;False
0001470550;INTERNATIONAL LEADERS CAPITAL Corp;;True;False
0001470699;"Archipelago Learning, Inc.";;False;True
0001470701;"China New Greenfood Co., Ltd";;True;False
0001470719;MONAR INTERNATIONAL INC.;;True;False
0001470795;"OmniAmerican Bancorp, Inc.";;False;True
0001470862;Nissan Auto Lease Trust 2009-B;;True;False
0001470915;"Pharmagen, Inc.";;True;False
0001471038;"GLOBAL DEFENSE TECHNOLOGY & SYSTEMS, INC.";;False;True
0001471088;"OBA Financial Services, Inc.";;False;True
0001471089;MANTHEY REDMOND Corp;;True;False
0001471092;Versailles Financial Corp;;True;False
0001471136;Hondo Minerals Corp;;True;False
0001471232;"GE Equipment Midticket LLC, Series 2009-1";;True;False
0001471254;Ford Credit Auto Owner Trust 2009-D;;True;False
0001471256;Cullen Agricultural Holding Corp;;True;False
0001471261;"Cobalt International Energy, Inc.";;False;True
0001471265;"Northwest Bancshares, Inc.";NWBI;False;False
0001471266;"Harvard Illinois Bancorp, Inc.";;True;False
0001471270;ML BlueTrend FuturesAccess LLC;;True;False
0001471271;"Firemans Contractors, Inc.";;True;False
0001471302;Kemiao Garment Holding Group;;True;False
0001471387;"PMX Communities, Inc.";;True;False
0001471458;"rue21, inc.";;False;True
0001471487;MEDISAFE 1 TECHNOLOGIES CORP;;True;False
0001471717;"Logan Sound, Inc.";;True;False
0001471727;Better Choice Co Inc.;SRXH;False;False
0001471728;"Entergy Texas Restoration Funding, LLC";;True;False
0001471781;GBT Technologies Inc.;GTCH;True;False
0001471824;Teucrium Commodity Trust;WEAT;True;False
0001471968;EnzymeBioSystems;;True;False
0001472012;Immunome Inc.;IMNM;False;False
0001472091;PDS Biotechnology Corp;PDSB;False;False
0001472093;Athens Bancshares Corp;;True;False
0001472147;"Flameret, Inc.";;True;False
0001472174;PHYHEALTH Corp;;True;False
0001472277;KUN DE INTERNATIONAL HOLDINGS INC.;;True;False
0001472343;"Roka BioScience, Inc.";;False;True
0001472374;Ultimate Indoor Football League;;True;False
0001472468;"XT Energy Group, Inc.";;True;False
0001472485;"NewEnergy Enterprise Management, Inc.";;True;False
0001472486;"NewTech Enterprise Management, Inc.";;True;False
0001472494;"United States Brent Oil Fund, LP";BNO;True;False
0001472595;R1 RCM INC.;;True;False
0001472601;RYU APPAREL INC.;;True;False
0001472635;CHINA DU KANG CO. LTD.;;True;False
0001472688;GHN Agrispan Holding Co;;True;False
0001472787;First American Financial Corp;FAF;False;False
0001472847;HARRISON VICKERS & WATERMAN INC;;True;False
0001472862;"WHITE SMILE GLOBAL, INC.";;True;False
0001472886;Ford Credit Floorplan Master Owner Trust A Series 2009-2;;True;False
0001472998;"GreenPlex Services, Inc.";;True;False
0001473061;PostRock Energy Corp;;False;True
0001473078;Chesapeake Lodging Trust;;False;True
0001473111;Mercedes-Benz Auto Receivables Trust 2009-1;;True;False
0001473287;SMSA CRANE ACQUISITION CORP.;;True;False
0001473329;Harley-Davidson Motorcycle Trust 2009-3;;True;False
0001473334;"Nova Lifestyle, Inc.";XWIN;False;False
0001473490;"Wall Street Media Co, Inc.";GLAI;True;False
0001473495;John Deere Owner Trust 2009-B;;True;False
0001473579;NANOMIX Corp;;True;False
0001473591;Sonora Resources Corp.;;True;False
0001473597;"STR HOLDINGS, INC.";;False;True
0001473637;"Eco-Tek Group, Inc.";;True;False
0001473652;China Teletech Ltd;;True;False
0001473654;"LevelBlox, Inc.";;True;False
0001473675;AlphaMetrix Managed Futures III LLC;;True;False
0001473844;"Stellar Bancorp, Inc.";STEL;False;True
0001473968;"CenterPoint Energy Restoration Bond Company, LLC";;True;False
0001473971;"Citadel EFT, Inc.";;True;False
0001474042;Baltic Trading Ltd;;False;True
0001474098;Pebblebrook Hotel Trust;PEB-PH;False;False
0001474167;Cosmos Health Inc.;COSM;False;False
0001474227;"Audience Productions, Inc.";;True;False
0001474266;"Titanium Healthcare, Inc.";;True;False
0001474301;"Toys R Us Property Co I, LLC";;True;False
0001474307;KMP Futures Fund I LLC;;True;False
0001474348;Nelnet Student Loan Trust 2009-2;;True;False
0001474432;"Pure Storage, Inc.";PSTG;False;False
0001474439;"Telenav, Inc.";;False;True
0001474459;MEGAS INC;;True;False
0001474464;New York REIT Liquidating LLC;;False;True
0001474558;"KAT EXPLORATION, INC.";GKOR;True;False
0001474627;Dehaier Medical Systems Ltd;NEGG;False;False
0001474735;GENERAC HOLDINGS INC.;GNRC;False;False
0001474777;American Farmland Co;;False;True
0001474892;USAA Auto Owner Trust 2009-2;;True;False
0001474903;"BGSF, INC.";BGSF;False;False
0001475036;"AMHEARST GLEN, INC.";;True;False
0001475065;Tungsten Corp.;;True;False
0001475068;CarMax Auto Owner Trust 2009-2;;True;False
0001475115;"Eventbrite, Inc.";EB;False;False
0001475193;World Omni Automobile Lease Securitization Trust 2009-A;;True;False
0001475204;Meiguo Acquisition Corp;;True;False
0001475273;"SOUPMAN, INC.";;True;False
0001475274;"RetailMeNot, Inc.";;False;True
0001475348;Luther Burbank Corp;;False;False
0001475430;JOSHUA GOLD RESOURCES INC;;True;False
0001475448;BZ INTERMEDIATE HOLDINGS LLC;;True;False
0001475606;CNH Equipment Trust 2009-C;;True;False
0001475748;AmeriCredit Prime Automobile Receivables Trust 2009-1;;True;False
0001475841;National Bank Holdings Corp;NBHC;False;False
0001475899;"NYTEX Energy Holdings, Inc.";;True;False
0001475922;"Primerica, Inc.";PRI;False;False
0001476034;Metropolitan Bank Holding Corp.;MCB;False;False
0001476045;Chatham Lodging Trust;CLDT-PA;False;False
0001476150;Terreno Realty Corp;TRNO;False;False
0001476170;Unilife Corp;;False;True
0001476204;"Phillips Edison & Company, Inc.";PECO;False;False
0001476246;Tropicana Entertainment Inc.;;True;False
0001476264;"WashingtonFirst Bankshares, Inc.";;False;True
0001476278;"MEDIENT STUDIOS, INC.";;True;False
0001476470;CARBON 612 Corp;;True;False
0001476638;"Rackwise, Inc.";;True;False
0001476651;"FCB FINANCIAL HOLDINGS, INC.";;False;True
0001476655;Antero Resources LLC;;True;False
0001476678;China Real Estate Acquisition Corp.;;True;False
0001476692;Pathmark Charter Corp;;True;False
0001476719;"Crumbs Bake Shop, Inc.";;False;True
0001476763;China Food & Beverage Acquisition Corp.;;True;False
0001476765;"GOLUB CAPITAL BDC, Inc.";GBDC;False;False
0001476840;"Expensify, Inc.";EXFY;False;False
0001476886;Clarion Partners Property Trust Inc.;;True;False
0001476919;Ford Credit Auto Owner Trust 2009-E;;True;False
0001476963;"NightHawk Biosciences, Inc.";SCPX;False;False
0001476991;Chrysler Financial Auto Securitization Trust 2009-B;;True;False
0001477009;TREES Corp (Colorado);CANN;True;False
0001477032;PROSPECT GLOBAL RESOURCES INC.;;False;True
0001477130;"COMMONWEALTH REALTY PARTNERS, INC.";;True;False
0001477168;"Star Mountain Resources, Inc.";;True;False
0001477200;Rocket Fuel Inc.;;False;True
0001477246;S&W Seed Co;;False;False
0001477294;Sensata Technologies Holding plc;ST;False;False
0001477333;"Cloudflare, Inc.";NET;False;False
0001477336;Ally Auto Assets LLC;;True;False
0001477425;"SendGrid, Inc.";;False;True
0001477449;"Teladoc Health, Inc.";TDOC;False;False
0001477472;"Active Health Foods, Inc.";;True;False
0001477488;Harley-Davidson Motorcycle Trust 2009-4;;True;False
0001477720;"Asana, Inc.";ASAN;False;False
0001477776;ATTUNE RTD;;True;False
0001477815;"Sweetgreen, Inc.";SG;False;False
0001477845;"Annovis Bio, Inc.";ANVS;False;False
0001477961;"Latitude Solutions, Inc.";;True;False
0001477968;"Fairmount Bancorp, Inc.";;True;False
0001478069;CONTRAFECT Corp;;False;True
0001478085;Graham Packaging Co Inc.;;False;True
0001478087;"VIM BEVERAGE, INC.";;True;False
0001478121;Pfenex Inc.;;False;True
0001478132;AUXILLIUM ENERGY INC.;;True;False
0001478176;"EURO SOLAR PARKS, INC.";;True;False
0001478220;"Campbell Global Trend Fund, L.P.";;True;False
0001478242;IQVIA HOLDINGS INC.;IQV;False;False
0001478250;SLC Student Loan Trust 2009-3;;True;False
0001478259;"Medbook World, Inc";;True;False
0001478320;Adaptive Biotechnologies Corp;ADPT;False;False
0001478332;HOLLYWALL ENTERTAINMENT INC;;True;False
0001478454;"Eagle Bancorp Montana, Inc.";EBMT;False;False
0001478484;"zulily, inc.";;False;True
0001478490;"ADVANCED PIPE FITTING TECHNOLOGIES, INC.";;True;False
0001478493;"GreenCell, Inc";;True;False
0001478535;ABBY INC.;;True;False
0001478682;"Empire Post Media, Inc.";;True;False
0001478725;Virtus Oil & Gas Corp.;;True;False
0001478726;CHARTER FINANCIAL CORP;;False;True
0001478838;"BRAINY BRANDS COMPANY, INC.";;True;False
0001478913;China Education Acquisition Corp.;;True;False
0001478914;China High Technology Acquisition Corp.;;True;False
0001478950;"Excel Trust, Inc.";;False;True
0001478974;"GLOBAL CONDIMENTS, INC.";;True;False
0001479000;Viva Entertainment Group Inc.;;True;False
0001479014;Healthway Shopping Network;;True;False
0001479046;"Tropicana Las Vegas Hotel & Casino, Inc.";;True;False
0001479094;"STAG Industrial, Inc.";STAG;False;False
0001479142;"Alon Refining Krotz Springs, Inc.";;True;False
0001479239;Kama Resources Inc.;;True;False
0001479247;United States Commodity Index Funds Trust;CPER;True;False
0001479290;"Revance Therapeutics, Inc.";;False;False
0001479320;Vibe Ventures Inc.;;True;False
0001479382;Borneo Industrial Fishery Corp Inc.;;True;False
0001479419;"Kala Pharmaceuticals, Inc.";KALA;False;False
0001479426;DynaVox Inc.;;False;True
0001479488;New Western Energy Corp;;True;False
0001479526;"China Modern Agricultural Information, Inc.";;True;False
0001479575;"EnviraTrends, Inc";;True;False
0001479681;"Nutex Health, Inc.";NUTX;False;False
0001479683;"Elite Energies, Inc.";;True;False
0001479750;Capital Bank Financial Corp.;;False;True
0001479915;CQENS Technologies Inc.;;True;False
0001479919;"Face Up Entertainment Group, Inc.";;True;False
0001479920;TBS International plc;;False;True
0001480749;Volkswagen Auto Loan Enhanced Trust 2010-1;;True;False
0001480797;"Wilder Filing, Inc.";;True;False
0001481028;"SUNHYDROGEN, INC.";HYSR;True;False
0001481056;"Zhongbao International, Inc.";;True;False
0001481199;"Delta Entertainment Group, Inc.";;True;False
0001481218;"Massive Interactive, Inc.";;True;False
0001481339;Cindisue Mining Corp;;True;False
0001481423;Virgin Media Investments Ltd;;True;False
0001481427;Technology Applications International Corp;;True;False
0001481443;"TechCom, Inc.";TCRI;True;False
0001481444;World Omni Auto Receivables Trust 2010-A;;True;False
0001481504;"XERIANT, INC.";XERI;True;False
0001481506;PAA NATURAL GAS STORAGE LP;;False;True
0001481512;"Ra Pharmaceuticals, Inc.";;False;True
0001481582;Ryerson Holding Corp;RYI;False;False
0001481646;"Accolade, Inc.";;False;False
0001481792;"Quad/Graphics, Inc.";QUAD;False;False
0001481832;PREFERRED APARTMENT COMMUNITIES INC;;False;True
0001482073;"Pacific Clean Water Technologies, Inc.";;True;False
0001482075;"Citadel Exploration, Inc.";;True;False
0001482080;"CELLULAR DYNAMICS INTERNATIONAL, INC.";;False;True
0001482179;"Sur Ventures, Inc.";;True;False
0001482199;"Venture Lending & Leasing VI, Inc.";;True;False
0001482278;"Emoneco, Inc.";;True;False
0001482361;"Stratex Oil & Gas Holdings, Inc.";;True;False
0001482430;"KBS Real Estate Investment Trust III, Inc.";KBSR;True;False
0001482512;"Hudson Pacific Properties, Inc.";HPP-PC;False;False
0001482541;CEA Industries Inc.;BNCWW;False;False
0001482550;"Clavis Technologies International Co., Ltd.";;True;False
0001482554;Hartford Great Health Corp.;HFUS;True;False
0001482783;AmeriCredit Automobile Receivables Trust 2010-1;;True;False
0001482875;FactorShares 2X: S&P500 Bull/TBond Bear;;True;False
0001482876;FactorShares 2X: TBond Bull/S&P500 Bear;;True;False
0001482877;FactorShares 2X: S&P500 Bull/USD Bear;;True;False
0001482878;FactorShares 2X: Oil Bull/S&P500 Bear;;True;False
0001482879;FactorShares 2X: Gold Bull/S&P500 Bear;;True;False
0001482912;SLM Student Loan Trust 2010-1;;True;False
0001482913;SLM Student Loan Trust 2010-2;;True;False
0001482974;"Carter Validus Mission Critical REIT, Inc.";;True;False
0001482981;"Vita Coco Company, Inc.";COCO;False;False
0001483053;"AJ Acquisition Corp I, Inc.";;True;False
0001483055;"AJ Acquisition Corp. II, Inc.";;True;False
0001483057;BAILEY FRANCES Corp;;True;False
0001483058;"CHINA ALUMINUM FOIL, INC.";;True;False
0001483078;"Onyx Service & Solutions, Inc";;True;False
0001483096;WILLIAMS PARTNERS L.P.;;False;True
0001483165;CarMax Auto Owner Trust 2010-1;;True;False
0001483173;Tops Holding Corp;;True;False
0001483195;Oritani Financial Corp;;False;True
0001483230;HAVAYA CORP;;True;False
0001483386;abrdn Precious Metals Basket ETF Trust;GLTR;True;False
0001483496;"RED MOUNTAIN RESOURCES, INC.";;True;False
0001483510;"EXPRESS, INC.";;False;False
0001483623;"VITAMIN BLUE, INC.";;True;False
0001483646;"BLACKSTAR ENTERPRISE GROUP, INC.";;True;False
0001483714;Antero Resources Finance Corp;;True;False
0001483731;"Enterologics, Inc.";;True;False
0001483798;YABOO INC;;True;False
0001483830;Niska Gas Storage Partners LLC;;False;True
0001483858;USAA Auto Owner Trust 2010-1;;True;False
0001483935;"Empowered Products, Inc.";;True;False
0001484042;"WEIKANG BIO-TECHNOLOGY GROUP CO., INC.";;True;False
0001484055;HELPEO INC.;;True;False
0001484275;Honda Auto Receivables 2010-1 Owner Trust;;True;False
0001484478;"Furiex Pharmaceuticals, Inc.";;False;True
0001484504;Gigamon Inc.;;False;True
0001484565;SOLENO THERAPEUTICS INC;SLNO;False;False
0001484612;"Outset Medical, Inc.";OM;False;False
0001484674;TORON INC.;ATMH;True;False
0001484769;fuboTV Inc. /FL;FUBO;False;False
0001484778;ThredUp Inc.;TDUP;False;False
0001484931;GroveWare Technologies Ltd.;;True;False
0001484949;"Jacksonville Bancorp, Inc.";;False;True
0001485001;Oneida Financial Corp.;;False;True
0001485003;"Sesen Bio, Inc.";CARM;False;False
0001485029;"New Asia Holdings, Inc.";;True;False
0001485074;"Freeze Tag, Inc.";FRZT;True;False
0001485156;Gold & Gemstone Mining Inc.;;True;False
0001485176;Fox Chase Bancorp Inc;;False;True
0001485469;"Tower International, Inc.";;False;True
0001485527;"Colonial Financial Services, Inc.";;False;True
0001485589;Nevada Property 1 LLC;;True;False
0001485594;"Corruven, Inc.";;True;False
0001485933;Trunkbow International Holdings Ltd;;False;True
0001485964;"Peoples Federal Bancshares, Inc.";;False;True
0001486018;Northeast Island Corp.;;True;False
0001486058;FedFirst Financial Corp;;False;True
0001486159;Chord Energy Corp;CHRD;False;True
0001486279;"Resource Real Estate Investors 7, L.P.";;True;False
0001486297;Earn-A-Car Inc.;;True;False
0001486299;"RENMIN TIANLI GROUP, INC.";;False;True
0001486315;MIDWEST OIL & GAS INC.;;True;False
0001486452;"MK Automotive, Inc.";MASN;True;False
0001486526;"Frozen Food Gift Group, Inc";;True;False
0001486597;"SUPERNOVA ENERGY, INC.";;True;False
0001486640;Flagship Global Corp;;True;False
0001486787;China Transportation Acquisition Corp.;;True;False
0001486788;China Clean Energy Acquisition Corp.;;True;False
0001486800;"Higher One Holdings, Inc.";;False;True
0001486957;"BWX Technologies, Inc.";BWXT;False;False
0001486993;"Total Debt Management, Inc.";;True;False
0001486994;"NCOP XII, LLC";;True;False
0001486995;"NCOP XI, LLC";;True;False
0001487008;CNH Equipment Trust 2010-A;;True;False
0001487052;"LegacyTexas Financial Group, Inc.";;False;True
0001487091;"Quest Water Global, Inc.";QWTR;True;False
0001487101;KEYW HOLDING CORP;;False;True
0001487197;BARFRESH FOOD GROUP INC.;BRFH;False;False
0001487198;"ASPEN GROUP, INC.";ASPU;False;True
0001487202;Gemini Tea Corp.;;True;False
0001487211;Ally Auto Receivables Trust 2010-1;;True;False
0001487252;"RadTek, Inc";;True;False
0001487347;Santaro Interactive Entertainment Co;;True;False
0001487371;"GenMark Diagnostics, Inc.";;False;True
0001487428;Horizon Technology Finance Corp;HTFC;False;False
0001487439;Crown Alliance Capital Ltd;;True;False
0001487447;"United Maritime Group, LLC";;True;False
0001487522;"InnoVision Labs, Inc";;True;False
0001487544;"Edgen Murray II, L.P.";;True;False
0001487561;Atlas Resources Series 28-2010 L.P.;;True;False
0001487623;"CHOICE BANCORP, INC.";;True;False
0001487659;Cross Click Media Inc.;;True;False
0001487685;"Greektown Superholdings, Inc.";;True;False
0001487712;AIR LEASE CORP;AL;False;False
0001487718;"BOXSCORE BRANDS, INC.";BLTH;True;False
0001487730;"Spectrum Brands Holdings, Inc.";;False;True
0001487775;"BWAY PARENT COMPANY, INC.";;True;False
0001487782;"Reven Housing REIT, Inc.";;False;True
0001487798;ECA Marcellus Trust I;ECTM;True;False
0001487843;Yangtze River Port & Logistics Ltd;;False;True
0001487906;"CACHET FINANCIAL SOLUTIONS, INC.";;False;True
0001487907;"EVER THRIVE ENERGY TECHNOLOGY CO., INC.";;True;False
0001487918;OFS Capital Corp;OFSSO;False;False
0001487920;USA Synthetic Fuel Corp;;True;False
0001487931;FISION Corp;;True;False
0001487932;"DE Acquisition 5, Inc.";;True;False
0001487933;"DE Acquisition 4, Inc.";;True;False
0001487935;"DE Acquisition 3, Inc.";;True;False
0001487941;"MEDL Mobile Holdings, Inc.";;True;False
0001487952;"Vishay Precision Group, Inc.";VPG;False;False
0001487986;"Hawaiian Telcom Holdco, Inc.";;False;True
0001487990;AEROFLEX HOLDING CORP.;;False;True
0001487997;"Green Endeavors, Inc.";;True;False
0001487999;SeaCube Container Leasing Ltd.;;False;True
0001488039;"ATOSSA THERAPEUTICS, INC.";ATOS;False;False
0001488075;"IntraLinks Holdings, Inc.";;False;True
0001488082;"Bank of America Auto Receivables Securitization, LLC";;True;False
0001488087;"Saveene Group, Inc.";;True;False
0001488112;AmeriCredit Automobile Receivables Trust 2010-A;;True;False
0001488139;"Ameresco, Inc.";AMRC;False;False
0001488309;"EWaste Systems, Inc.";;True;False
0001488366;"SHADES HOLDINGS, INC.";;True;False
0001488419;"Sino Agro Food, Inc.";;True;False
0001488420;ELSINORE SERVICES INC;;True;False
0001488438;Full Throttle Indoor Kart Racing Inc;;True;False
0001488501;"METROSPACES, INC.";;True;False
0001488580;Jago China Holding Ltd;;True;False
0001488591;"COVENANT BANCSHARES, INC.";;True;False
0001488613;"Foundation Medicine, Inc.";;False;True
0001488638;American Metals Recovery & Recycling Inc.;;True;False
0001488813;"Customers Bancorp, Inc.";CUBB;False;False
0001488917;"Electromed, Inc.";ELMD;False;False
0001488934;Scio Diamond Technology Corp;;True;False
0001489024;ETFS White Metals Basket Trust;;True;False
0001489039;"SPECIALTY CONTRACTORS, INC.";;True;False
0001489077;"TIBET PHARMACEUTICALS, INC.";;False;True
0001489096;"Thermon Group Holdings, Inc.";THR;False;False
0001489136;SemGroup Corp;;False;True
0001489137;"Molycorp, Inc.";;False;True
0001489175;John Deere Owner Trust 2010;;True;False
0001489256;MyGO Games Holding Co.;;True;False
0001489300;Zhanling International Ltd;ZLME;True;False
0001489367;"SQN Alternative Investment Fund III, L.P.";;True;False
